week_ending,store_code,city,division_code,categorie,sales,units
2025-06-08,CP08,Longueuil,AM,AR,153.95,5.0
2025-06-08,CP08,Longueuil,AP,AP,9641.0,380.0
2025-06-08,CP08,Longueuil,AP,API,40647.39,343.0
2025-06-08,CP08,Longueuil,AP,PP,9453.8,1198.0
2025-06-08,CP08,Longueuil,AS,AS,4446.38,714.0
2025-06-08,CP08,Longueuil,AS,ASC,4911.9400000000005,6.0
2025-06-08,CP08,Longueuil,AZ,AZF,14.96,4.0
2025-06-08,CP08,Longueuil,BQ,BA,926.8,21.0
2025-06-08,CP08,Longueuil,BQ,BC,52.699999999999996,5.0
2025-06-08,CP08,Longueuil,BQ,BLP,799.98,2.0
2025-06-08,CP08,Longueuil,CC,CC,0.0,1.0
2025-06-08,CP08,Longueuil,CH,THA,149.95,5.0
2025-06-08,CP08,Longueuil,CH,THE,22459.89,11.0
2025-06-08,CP08,Longueuil,FI,AF,32.0,2.0
2025-06-08,CP08,Longueuil,FI,FEE,1099.99,1.0
2025-06-08,CP08,Longueuil,FI,FRA,1659.99,1.0
2025-06-08,CP08,Longueuil,GA,GA,333.97,3.0
2025-06-08,CP08,Longueuil,GA,GAA,499.99,2.0
2025-06-08,CP08,Longueuil,GA,GAP,1903.88,1.0
2025-06-08,CP08,Longueuil,GA,GRC,4499.99,1.0
2025-06-08,CP08,Longueuil,GA,GRS,1699.99,1.0
2025-06-08,CP08,Longueuil,HT,HRE,11597.0,3.0
2025-06-08,CP08,Longueuil,HT,HYB,4673.0,2.0
2025-06-08,CP08,Longueuil,IN,INO,2470.0,1.0
2025-06-08,CP08,Longueuil,IN,INP,3470.0,3.0
2025-06-08,CP08,Longueuil,IN,INT,839.97,3.0
2025-06-08,CP08,Longueuil,IN,INTO,785.0,3.0
2025-06-08,CP08,Longueuil,INM,INMM,569.99,2.0
2025-06-08,CP08,Longueuil,INM,INMP,585.0,4.0
2025-06-08,CP08,Longueuil,INM,INMT,330.0,2.0
2025-06-08,CP08,Longueuil,INM,MNM,2280.0,5.0
2025-06-08,CP08,Longueuil,LI,LV,1904.81,50.0
2025-06-08,CP08,Longueuil,LO,LE,125.92999999999999,7.0
2025-06-08,CP08,Longueuil,LO,LG,696.0,25.0
2025-06-08,CP08,Longueuil,LO,LJ,520.46,54.0
2025-06-08,CP08,Longueuil,LO,LOV,100.94,10.0
2025-06-08,CP08,Longueuil,LO,LP,45.45,5.0
2025-06-08,CP08,Longueuil,ME,M1,6992.81,4.0
2025-06-08,CP08,Longueuil,ME,M3,5496.67,13.0
2025-06-08,CP08,Longueuil,ME,M4,7589.8,52.0
2025-06-08,CP08,Longueuil,ME,M5,8748.289999999999,19.0
2025-06-08,CP08,Longueuil,ME,M7,3444.3,2.0
2025-06-08,CP08,Longueuil,ME,MA,5272.87,78.0
2025-06-08,CP08,Longueuil,ME,MB,2424.4700000000003,4.0
2025-06-08,CP08,Longueuil,ME,MC,1258.47,56.0
2025-06-08,CP08,Longueuil,ME,ME,2435.2799999999997,3.0
2025-06-08,CP08,Longueuil,ME,ML,939.35,1.0
2025-06-08,CP08,Longueuil,ME,MO,479.93,7.0
2025-06-08,CP08,Longueuil,ME,MS,1800.43,1.0
2025-06-08,CP08,Longueuil,MK,MK,10.0,3.0
2025-06-08,CP08,Longueuil,PA,MPP,51.98,2.0
2025-06-08,CP08,Longueuil,PA,PA,1357.06,10.0
2025-06-08,CP08,Longueuil,PA,PM,266.12,4.0
2025-06-08,CP08,Longueuil,PA,PMD,714.98,2.0
2025-06-08,CP08,Longueuil,PA,PS,161.99,1.0
2025-06-08,CP08,Longueuil,PA,PSD,4309.95,6.0
2025-06-08,CP08,Longueuil,PC,PIS,40553.39,1869.0
2025-06-08,CP08,Longueuil,PC,SPA,1651.76,74.0
2025-06-08,CP08,Longueuil,PC,TES,1397.1399999999999,86.0
2025-06-08,CP08,Longueuil,PI,ZAP,6407.780000000001,173.0
2025-06-08,CP08,Longueuil,PI,ZHT,664.0699999999999,74.0
2025-06-08,CP08,Longueuil,PI,ZME,523.32,28.0
2025-06-08,CP08,Longueuil,PI,ZSP,1733.52,148.0
2025-06-08,CP08,Longueuil,PI,ZTH,62.99,1.0
2025-06-08,CP08,Longueuil,SE,SE,3449.83,49.0
2025-06-08,CP08,Longueuil,SP,SP,9369.01,1.0
2025-06-08,CP08,Longueuil,TO,TAC,1499.96,9.0
2025-06-08,CP08,Longueuil,TO,TRA,1889.96,4.0
2025-06-08,CP202,Nepean,AP,AP,7574.62,38.0
2025-06-08,CP202,Nepean,AP,API,13598.65,135.0
2025-06-08,CP202,Nepean,AP,PP,1191.23,177.0
2025-06-08,CP202,Nepean,AP,TES,833.5999999999999,40.0
2025-06-08,CP202,Nepean,AP,ZAP,1092.92,8.0
2025-06-08,CP202,Nepean,AS,AS,3183.51,55.0
2025-06-08,CP202,Nepean,AS,ASC,2179.9700000000003,5.0
2025-06-08,CP202,Nepean,AS,SPA,447.78,22.0
2025-06-08,CP202,Nepean,AS,TES,111.94,6.0
2025-06-08,CP202,Nepean,BQ,BCH,1299.99,1.0
2025-06-08,CP202,Nepean,CH,THE,4959.99,1.0
2025-06-08,CP202,Nepean,GA,GA,1199.99,1.0
2025-06-08,CP202,Nepean,GA,GAP,6499.99,2.0
2025-06-08,CP202,Nepean,GA,GRB,21798.989999999998,2.0
2025-06-08,CP202,Nepean,GA,GRS,17959.91,9.0
2025-06-08,CP202,Nepean,LO,AP,49.99,1.0
2025-06-08,CP202,Nepean,LO,LE,23.96,4.0
2025-06-08,CP202,Nepean,LO,LG,98.96,4.0
2025-06-08,CP202,Nepean,LO,LJ,181.77,23.0
2025-06-08,CP202,Nepean,LO,LP,38.97,3.0
2025-06-08,CP202,Nepean,LO,MK,14.950000000000001,5.0
2025-06-08,CP202,Nepean,ME,GA,4269.88,13.0
2025-06-08,CP202,Nepean,ME,M1,12129.82,6.0
2025-06-08,CP202,Nepean,ME,M3,0.0,0.0
2025-06-08,CP202,Nepean,ME,M4,4039.48,28.0
2025-06-08,CP202,Nepean,ME,M5,5096.41,7.0
2025-06-08,CP202,Nepean,ME,M7,1399.98,2.0
2025-06-08,CP202,Nepean,ME,MA,343.94000000000005,6.0
2025-06-08,CP202,Nepean,ME,MB,899.98,2.0
2025-06-08,CP202,Nepean,ME,MC,641.77,23.0
2025-06-08,CP202,Nepean,ME,MO,0.0,1.0
2025-06-08,CP202,Nepean,ME,MS,2053.96,2.0
2025-06-08,CP202,Nepean,ME,PA,0.0,-1.0
2025-06-08,CP202,Nepean,ME,ZME,209.99,1.0
2025-06-08,CP202,Nepean,PA,PA,1839.68,10.0
2025-06-08,CP202,Nepean,PA,PM,388.24,5.0
2025-06-08,CP202,Nepean,PA,PMD,0.0,-1.0
2025-06-08,CP202,Nepean,PA,PS,442.47,1.0
2025-06-08,CP202,Nepean,PA,PSD,5166.32,8.0
2025-06-08,CP202,Nepean,PC,PIS,35405.65,1905.0
2025-06-08,CP202,Nepean,PC,SPA,2784.42,166.0
2025-06-08,CP202,Nepean,PC,TES,11.97,3.0
2025-06-08,CP202,Nepean,PI,AP,135.88,12.0
2025-06-08,CP202,Nepean,PI,API,849.99,1.0
2025-06-08,CP202,Nepean,PI,GA,249.99,1.0
2025-06-08,CP202,Nepean,PI,PP,2131.19,281.0
2025-06-08,CP202,Nepean,PI,TES,0.0,2.0
2025-06-08,CP202,Nepean,PI,ZAP,139.95,5.0
2025-06-08,CP202,Nepean,PI,ZGA,0.0,2.0
2025-06-08,CP202,Nepean,SP,SP,55497.0,3.0
2025-06-08,CP202,Nepean,TO,TRA,559.99,1.0
2025-06-08,CP37,Gatineau,AM,FB,549.99,1.0
2025-06-08,CP37,Gatineau,AP,AP,8344.57,49.0
2025-06-08,CP37,Gatineau,AP,API,44235.5,458.0
2025-06-08,CP37,Gatineau,AP,PP,6931.57,1310.0
2025-06-08,CP37,Gatineau,AP,TES,1772.08,92.0
2025-06-08,CP37,Gatineau,AP,ZAP,2819.82,18.0
2025-06-08,CP37,Gatineau,AS,AS,2165.21,58.0
2025-06-08,CP37,Gatineau,AS,ASC,699.99,2.0
2025-06-08,CP37,Gatineau,AS,SPA,275.85999999999996,14.0
2025-06-08,CP37,Gatineau,AS,TES,289.84,16.0
2025-06-08,CP37,Gatineau,BQ,BA,12.99,1.0
2025-06-08,CP37,Gatineau,BQ,BC,46.98,2.0
2025-06-08,CP37,Gatineau,BQ,BLP,4095.3,5.0
2025-06-08,CP37,Gatineau,BQ,MK,7.99,1.0
2025-06-08,CP37,Gatineau,CH,THE,12676.99,4.0
2025-06-08,CP37,Gatineau,FI,FEE,689.99,1.0
2025-06-08,CP37,Gatineau,FI,FTA,2699.99,1.0
2025-06-08,CP37,Gatineau,GA,GRM,3599.98,2.0
2025-06-08,CP37,Gatineau,GA,GRS,10299.94,6.0
2025-06-08,CP37,Gatineau,HT,HAC,4688.04,2.0
2025-06-08,CP37,Gatineau,HT,HRE,12296.0,4.0
2025-06-08,CP37,Gatineau,HT,HYB,2499.0,1.0
2025-06-08,CP37,Gatineau,LO,AP,99.98,2.0
2025-06-08,CP37,Gatineau,LO,HTS,0.0,0.0
2025-06-08,CP37,Gatineau,LO,LE,294.86,14.0
2025-06-08,CP37,Gatineau,LO,LG,566.19,31.0
2025-06-08,CP37,Gatineau,LO,LJ,271.55,45.0
2025-06-08,CP37,Gatineau,LO,LP,162.88,12.0
2025-06-08,CP37,Gatineau,ME,GA,3188.34,10.0
2025-06-08,CP37,Gatineau,ME,M1,3200.37,2.0
2025-06-08,CP37,Gatineau,ME,M3,1499.2800000000002,6.0
2025-06-08,CP37,Gatineau,ME,M4,6814.55,41.0
2025-06-08,CP37,Gatineau,ME,M5,6680.19,12.0
2025-06-08,CP37,Gatineau,ME,M7,699.99,1.0
2025-06-08,CP37,Gatineau,ME,MA,966.29,30.0
2025-06-08,CP37,Gatineau,ME,MB,4951.75,5.0
2025-06-08,CP37,Gatineau,ME,MC,1095.46,54.0
2025-06-08,CP37,Gatineau,ME,MF,1999.98,2.0
2025-06-08,CP37,Gatineau,ME,ML,1878.64,2.0
2025-06-08,CP37,Gatineau,ME,MO,0.0,-1.0
2025-06-08,CP37,Gatineau,ME,MS,1330.71,1.0
2025-06-08,CP37,Gatineau,ME,PA,127.97,3.0
2025-06-08,CP37,Gatineau,ME,ZME,0.0,1.0
2025-06-08,CP37,Gatineau,MK,CC,0.0,2.0
2025-06-08,CP37,Gatineau,MK,LOV,13.98,133.0
2025-06-08,CP37,Gatineau,MK,MK,21.78,22.0
2025-06-08,CP37,Gatineau,PA,PA,1100.41,10.0
2025-06-08,CP37,Gatineau,PA,PM,809.39,11.0
2025-06-08,CP37,Gatineau,PA,PMD,344.4,2.0
2025-06-08,CP37,Gatineau,PA,PSD,2505.75,4.0
2025-06-08,CP37,Gatineau,PC,PIS,70162.77,3313.0
2025-06-08,CP37,Gatineau,PC,SPA,5034.62,238.0
2025-06-08,CP37,Gatineau,PI,AP,787.76,202.0
2025-06-08,CP37,Gatineau,PI,API,66.99,1.0
2025-06-08,CP37,Gatineau,PI,MA,13.99,1.0
2025-06-08,CP37,Gatineau,PI,MB,673.2,2.0
2025-06-08,CP37,Gatineau,PI,PP,5179.07,807.0
2025-06-08,CP37,Gatineau,PI,ZAP,534.82,19.0
2025-06-08,CP37,Gatineau,PI,ZGA,351.99,73.0
2025-06-08,CP37,Gatineau,PI,ZME,129.98,2.0
2025-06-08,CP37,Gatineau,SP,SP,50890.31,3.0
2025-06-08,CP37,Gatineau,TO,TAC,1156.97,10.0
2025-06-08,CP37,Gatineau,TO,TRA,5873.84,17.0
2025-06-08,CP44,St-Constant,AM,FB,199.99,1.0
2025-06-08,CP44,St-Constant,AP,AP,14227.18,293.0
2025-06-08,CP44,St-Constant,AP,API,26077.13,235.0
2025-06-08,CP44,St-Constant,AP,PP,5519.54,678.0
2025-06-08,CP44,St-Constant,AS,AS,3148.36,350.0
2025-06-08,CP44,St-Constant,AZ,AZF,14.950000000000001,5.0
2025-06-08,CP44,St-Constant,BQ,BA,458.91999999999996,11.0
2025-06-08,CP44,St-Constant,BQ,BC,41.0,2.0
2025-06-08,CP44,St-Constant,BQ,BCH,1399.99,1.0
2025-06-08,CP44,St-Constant,BQ,BLP,2499.99,1.0
2025-06-08,CP44,St-Constant,CC,CC,0.0,1.0
2025-06-08,CP44,St-Constant,CH,THE,13379.939999999999,6.0
2025-06-08,CP44,St-Constant,FI,AF,26.99,1.0
2025-06-08,CP44,St-Constant,GA,GA,489.98,2.0
2025-06-08,CP44,St-Constant,GA,GRS,9899.94,6.0
2025-06-08,CP44,St-Constant,HT,HAC,7667.0,3.0
2025-06-08,CP44,St-Constant,HT,HRE,4384.03,1.0
2025-06-08,CP44,St-Constant,IN,INO,2150.0,1.0
2025-06-08,CP44,St-Constant,IN,INP,2470.0,2.0
2025-06-08,CP44,St-Constant,IN,INT,559.98,2.0
2025-06-08,CP44,St-Constant,IN,INTO,1255.0,3.0
2025-06-08,CP44,St-Constant,INM,INMP,2410.0,8.0
2025-06-08,CP44,St-Constant,INM,MNM,760.0,1.0
2025-06-08,CP44,St-Constant,LI,LV,1547.92,39.0
2025-06-08,CP44,St-Constant,LO,LE,296.88,12.0
2025-06-08,CP44,St-Constant,LO,LG,945.33,30.0
2025-06-08,CP44,St-Constant,LO,LJ,603.34,66.0
2025-06-08,CP44,St-Constant,LO,LOV,0.0,6.0
2025-06-08,CP44,St-Constant,LO,LP,201.4,10.0
2025-06-08,CP44,St-Constant,ME,M1,1530.0,1.0
2025-06-08,CP44,St-Constant,ME,M4,1388.3200000000002,16.0
2025-06-08,CP44,St-Constant,ME,M5,2547.9300000000003,4.0
2025-06-08,CP44,St-Constant,ME,M7,629.99,1.0
2025-06-08,CP44,St-Constant,ME,MA,1276.84,17.0
2025-06-08,CP44,St-Constant,ME,MB,899.98,2.0
2025-06-08,CP44,St-Constant,ME,MC,359.16,15.0
2025-06-08,CP44,St-Constant,ME,ME,1526.4,2.0
2025-06-08,CP44,St-Constant,ME,ML,626.23,1.0
2025-06-08,CP44,St-Constant,ME,MO,89.99,1.0
2025-06-08,CP44,St-Constant,MK,MK,1.99,2.0
2025-06-08,CP44,St-Constant,PA,MPP,25.99,1.0
2025-06-08,CP44,St-Constant,PA,PA,525.96,5.0
2025-06-08,CP44,St-Constant,PA,PM,143.98,2.0
2025-06-08,CP44,St-Constant,PA,PMD,370.20000000000005,2.0
2025-06-08,CP44,St-Constant,PA,PS,391.38,1.0
2025-06-08,CP44,St-Constant,PA,PSD,626.23,2.0
2025-06-08,CP44,St-Constant,PC,PIS,21542.15,986.0
2025-06-08,CP44,St-Constant,PC,SPA,1324.96,54.0
2025-06-08,CP44,St-Constant,PC,TES,675.64,36.0
2025-06-08,CP44,St-Constant,PI,ZAP,3281.64,104.0
2025-06-08,CP44,St-Constant,PI,ZBB,55.0,1.0
2025-06-08,CP44,St-Constant,PI,ZHT,96.25,15.0
2025-06-08,CP44,St-Constant,PI,ZME,299.97,3.0
2025-06-08,CP44,St-Constant,PI,ZSP,1077.64,36.0
2025-06-08,CP44,St-Constant,PI,ZTH,5.99,1.0
2025-06-08,CP44,St-Constant,SE,SE,669.98,11.0
2025-06-08,CP44,St-Constant,SP,SP,27247.010000000002,3.0
2025-06-08,CP44,St-Constant,TO,CTO,1912.0,1.0
2025-06-08,CP44,St-Constant,TO,TAC,600.0,4.0
2025-06-08,CP44,St-Constant,TO,TRA,1119.98,2.0
2025-06-08,CP48,Beloeil,AM,AR,49.98,2.0
2025-06-08,CP48,Beloeil,AM,FB,199.99,1.0
2025-06-08,CP48,Beloeil,AP,AP,21037.73,359.0
2025-06-08,CP48,Beloeil,AP,API,36286.62,332.0
2025-06-08,CP48,Beloeil,AP,PP,8677.93,1002.0
2025-06-08,CP48,Beloeil,AS,AS,3120.49,666.0
2025-06-08,CP48,Beloeil,AS,ZSP,151.96,4.0
2025-06-08,CP48,Beloeil,AZ,AZF,56.86,14.0
2025-06-08,CP48,Beloeil,BQ,BA,551.88,13.0
2025-06-08,CP48,Beloeil,BQ,BC,32.989999999999995,2.0
2025-06-08,CP48,Beloeil,BQ,BCH,349.99,1.0
2025-06-08,CP48,Beloeil,BQ,BLP,5776.98,6.0
2025-06-08,CP48,Beloeil,CC,CC,0.0,6.0
2025-06-08,CP48,Beloeil,CH,THE,17299.93,7.0
2025-06-08,CP48,Beloeil,GA,GAP,2699.99,1.0
2025-06-08,CP48,Beloeil,HT,HYB,7417.0,3.0
2025-06-08,CP48,Beloeil,IN,INM,819.99,1.0
2025-06-08,CP48,Beloeil,IN,INP,3315.0,3.0
2025-06-08,CP48,Beloeil,IN,INT,279.99,1.0
2025-06-08,CP48,Beloeil,IN,INTO,750.0,2.0
2025-06-08,CP48,Beloeil,INM,INMP,40.0,1.0
2025-06-08,CP48,Beloeil,INM,INMT,330.0,2.0
2025-06-08,CP48,Beloeil,LI,LV,674.93,25.0
2025-06-08,CP48,Beloeil,LO,LE,414.79,21.0
2025-06-08,CP48,Beloeil,LO,LG,983.7,30.0
2025-06-08,CP48,Beloeil,LO,LJ,1474.54,96.0
2025-06-08,CP48,Beloeil,LO,LOV,11.99,1.0
2025-06-08,CP48,Beloeil,LO,LP,227.29,11.0
2025-06-08,CP48,Beloeil,ME,M1,15424.42,11.0
2025-06-08,CP48,Beloeil,ME,M3,2309.21,5.0
2025-06-08,CP48,Beloeil,ME,M4,3389.31,27.0
2025-06-08,CP48,Beloeil,ME,M5,5427.08,12.0
2025-06-08,CP48,Beloeil,ME,M7,1174.19,1.0
2025-06-08,CP48,Beloeil,ME,M8,478.36,1.0
2025-06-08,CP48,Beloeil,ME,MA,1427.27,44.0
2025-06-08,CP48,Beloeil,ME,MB,1219.98,2.0
2025-06-08,CP48,Beloeil,ME,MC,202.93,7.0
2025-06-08,CP48,Beloeil,ME,ML,2818.05,3.0
2025-06-08,CP48,Beloeil,ME,MO,334.97,3.0
2025-06-08,CP48,Beloeil,ME,MS,1095.91,1.0
2025-06-08,CP48,Beloeil,MK,MK,1.99,1.0
2025-06-08,CP48,Beloeil,PA,PA,415.02,2.0
2025-06-08,CP48,Beloeil,PA,PM,521.3,3.0
2025-06-08,CP48,Beloeil,PA,PSD,1409.02,2.0
2025-06-08,CP48,Beloeil,PC,PIS,42879.77,2024.0
2025-06-08,CP48,Beloeil,PC,SPA,2117.44,106.0
2025-06-08,CP48,Beloeil,PC,TES,1099.46,54.0
2025-06-08,CP48,Beloeil,PI,ZAP,4829.96,117.0
2025-06-08,CP48,Beloeil,PI,ZGA,29.98,2.0
2025-06-08,CP48,Beloeil,PI,ZHT,20.99,1.0
2025-06-08,CP48,Beloeil,PI,ZSP,359.96,104.0
2025-06-08,CP48,Beloeil,SE,SE,949.9100000000001,11.0
2025-06-08,CP48,Beloeil,TO,TAC,0.0,3.0
2025-06-08,CP48,Beloeil,TO,TRA,1822.46,5.0
2025-06-15,CP08,Longueuil,AM,AE,149.97,3.0
2025-06-15,CP08,Longueuil,AM,AR,74.97,3.0
2025-06-15,CP08,Longueuil,AM,FB,449.99,1.0
2025-06-15,CP08,Longueuil,AP,AP,25806.59,329.0
2025-06-15,CP08,Longueuil,AP,API,39207.090000000004,349.0
2025-06-15,CP08,Longueuil,AP,PP,7964.46,994.5
2025-06-15,CP08,Longueuil,AS,AS,4181.67,607.0
2025-06-15,CP08,Longueuil,AS,ASC,1479.98,2.0
2025-06-15,CP08,Longueuil,AZ,AZF,41.900000000000006,10.0
2025-06-15,CP08,Longueuil,BQ,BA,280.92,8.0
2025-06-15,CP08,Longueuil,BQ,BC,0.0,-2.0
2025-06-15,CP08,Longueuil,BQ,BCH,349.99,1.0
2025-06-15,CP08,Longueuil,BQ,BFU,434.87,1.0
2025-06-15,CP08,Longueuil,BQ,BLP,299.99,1.0
2025-06-15,CP08,Longueuil,CH,THA,29.99,2.0
2025-06-15,CP08,Longueuil,CH,THE,20559.91,9.0
2025-06-15,CP08,Longueuil,FI,AF,508.65000000000003,11.0
2025-06-15,CP08,Longueuil,FI,FMA,1681.11,1.0
2025-06-15,CP08,Longueuil,HT,HRE,7743.01,2.0
2025-06-15,CP08,Longueuil,HT,HYB,3099.0,1.0
2025-06-15,CP08,Longueuil,IN,INO,2050.0,1.0
2025-06-15,CP08,Longueuil,IN,INP,2415.0,2.0
2025-06-15,CP08,Longueuil,IN,INT,839.97,3.0
2025-06-15,CP08,Longueuil,IN,INTO,350.0,2.0
2025-06-15,CP08,Longueuil,INM,INMM,350.0,5.0
2025-06-15,CP08,Longueuil,INM,INMP,4533.0,11.0
2025-06-15,CP08,Longueuil,INM,INMT,165.0,1.0
2025-06-15,CP08,Longueuil,INM,MNM,1450.0,1.0
2025-06-15,CP08,Longueuil,LI,LV,1519.8999999999999,37.0
2025-06-15,CP08,Longueuil,LO,LE,187.74,10.0
2025-06-15,CP08,Longueuil,LO,LG,1908.41,62.0
2025-06-15,CP08,Longueuil,LO,LJ,1142.67,93.0
2025-06-15,CP08,Longueuil,LO,LOV,48.97,5.0
2025-06-15,CP08,Longueuil,LO,LP,176.91,9.0
2025-06-15,CP08,Longueuil,ME,M1,2499.98,2.0
2025-06-15,CP08,Longueuil,ME,M3,1595.89,3.0
2025-06-15,CP08,Longueuil,ME,M4,8981.75,38.0
2025-06-15,CP08,Longueuil,ME,M5,7858.26,16.0
2025-06-15,CP08,Longueuil,ME,M7,2348.32,2.0
2025-06-15,CP08,Longueuil,ME,M9,892.37,4.0
2025-06-15,CP08,Longueuil,ME,MA,2406.46,59.0
2025-06-15,CP08,Longueuil,ME,MB,2970.04,5.0
2025-06-15,CP08,Longueuil,ME,MC,1301.6899999999998,31.0
2025-06-15,CP08,Longueuil,ME,MF,999.99,1.0
2025-06-15,CP08,Longueuil,ME,ML,499.99,1.0
2025-06-15,CP08,Longueuil,ME,MO,531.95,5.0
2025-06-15,CP08,Longueuil,ME,MS,1569.96,1.0
2025-06-15,CP08,Longueuil,MK,MK,10.0,2.0
2025-06-15,CP08,Longueuil,PA,MPP,25.99,1.0
2025-06-15,CP08,Longueuil,PA,PA,1552.07,9.0
2025-06-15,CP08,Longueuil,PA,PM,620.4200000000001,5.0
2025-06-15,CP08,Longueuil,PA,PMD,701.9100000000001,3.0
2025-06-15,CP08,Longueuil,PA,PSD,3084.21,5.0
2025-06-15,CP08,Longueuil,PC,PIS,34605.29,1660.0
2025-06-15,CP08,Longueuil,PC,SPA,1829.34,91.0
2025-06-15,CP08,Longueuil,PC,TES,1092.28,72.0
2025-06-15,CP08,Longueuil,PI,ZAP,8742.61,225.0
2025-06-15,CP08,Longueuil,PI,ZGA,30.0,3.0
2025-06-15,CP08,Longueuil,PI,ZHT,596.92,8.0
2025-06-15,CP08,Longueuil,PI,ZME,79.98,2.0
2025-06-15,CP08,Longueuil,PI,ZSP,2252.68,154.0
2025-06-15,CP08,Longueuil,SE,SE,1354.92,34.0
2025-06-15,CP08,Longueuil,SP,SP,20348.0,2.0
2025-06-15,CP08,Longueuil,TO,CTO,6800.0,2.0
2025-06-15,CP08,Longueuil,TO,TAC,299.99,5.0
2025-06-15,CP08,Longueuil,TO,TRA,1104.97,3.0
2025-06-15,CP202,Nepean,AM,FB,398.22,1.0
2025-06-15,CP202,Nepean,AP,AP,5424.8,20.0
2025-06-15,CP202,Nepean,AP,API,2718.57,43.0
2025-06-15,CP202,Nepean,AP,PP,716.9499999999999,55.0
2025-06-15,CP202,Nepean,AP,TES,627.6899999999999,31.0
2025-06-15,CP202,Nepean,AP,ZAP,2149.86,14.0
2025-06-15,CP202,Nepean,AS,AS,2293.05,49.0
2025-06-15,CP202,Nepean,AS,ASC,2939.96,5.0
2025-06-15,CP202,Nepean,AS,SPA,377.82,18.0
2025-06-15,CP202,Nepean,AS,TES,71.96,4.0
2025-06-15,CP202,Nepean,BQ,BCH,300.0,1.0
2025-06-15,CP202,Nepean,GA,GAP,4049.99,1.0
2025-06-15,CP202,Nepean,GA,GRC,4499.99,1.0
2025-06-15,CP202,Nepean,GA,GRS,13499.93,7.0
2025-06-15,CP202,Nepean,LO,AP,0.0,-1.0
2025-06-15,CP202,Nepean,LO,LE,11.98,2.0
2025-06-15,CP202,Nepean,LO,LG,397.34999999999997,15.0
2025-06-15,CP202,Nepean,LO,LJ,158.7,30.0
2025-06-15,CP202,Nepean,LO,LOV,9.99,1.0
2025-06-15,CP202,Nepean,LO,LP,95.94999999999999,5.0
2025-06-15,CP202,Nepean,ME,GA,1219.96,4.0
2025-06-15,CP202,Nepean,ME,M1,9144.199999999999,5.0
2025-06-15,CP202,Nepean,ME,M3,2787.54,6.0
2025-06-15,CP202,Nepean,ME,M4,1484.5500000000002,13.0
2025-06-15,CP202,Nepean,ME,M5,5173.38,9.0
2025-06-15,CP202,Nepean,ME,M7,0.0,0.0
2025-06-15,CP202,Nepean,ME,MA,116.99,2.0
2025-06-15,CP202,Nepean,ME,MC,725.68,32.0
2025-06-15,CP202,Nepean,ME,MF,796.45,1.0
2025-06-15,CP202,Nepean,ME,ML,955.74,1.0
2025-06-15,CP202,Nepean,ME,MS,1353.97,1.0
2025-06-15,CP202,Nepean,ME,PA,107.37,3.0
2025-06-15,CP202,Nepean,ME,ZME,209.99,1.0
2025-06-15,CP202,Nepean,PA,PA,914.11,5.0
2025-06-15,CP202,Nepean,PA,PM,888.73,11.0
2025-06-15,CP202,Nepean,PA,PMD,350.42,2.0
2025-06-15,CP202,Nepean,PA,PSD,3184.0299999999997,5.0
2025-06-15,CP202,Nepean,PC,MA,24.99,1.0
2025-06-15,CP202,Nepean,PC,PIS,28214.12,1479.0
2025-06-15,CP202,Nepean,PC,SPA,2505.13,138.0
2025-06-15,CP202,Nepean,PC,TES,3.99,1.0
2025-06-15,CP202,Nepean,PI,AP,74.94,6.0
2025-06-15,CP202,Nepean,PI,GA,255.71,3.0
2025-06-15,CP202,Nepean,PI,MA,0.0,1.0
2025-06-15,CP202,Nepean,PI,PP,773.9,110.0
2025-06-15,CP202,Nepean,PI,ZAP,86.95,5.0
2025-06-15,CP202,Nepean,PI,ZME,0.0,1.0
2025-06-15,CP202,Nepean,PI,ZSP,439.96000000000004,4.0
2025-06-15,CP202,Nepean,SP,SP,40746.0,4.0
2025-06-15,CP202,Nepean,TO,TAC,0.0,1.0
2025-06-15,CP37,Gatineau,AM,FB,1541.3600000000001,3.0
2025-06-15,CP37,Gatineau,AP,AP,9881.48,53.0
2025-06-15,CP37,Gatineau,AP,API,29407.780000000002,323.0
2025-06-15,CP37,Gatineau,AP,PP,4962.24,865.0
2025-06-15,CP37,Gatineau,AP,TES,1471.26,74.0
2025-06-15,CP37,Gatineau,AP,ZAP,1459.89,11.0
2025-06-15,CP37,Gatineau,AS,AS,3663.61,71.0
2025-06-15,CP37,Gatineau,AS,ASC,2939.96,5.0
2025-06-15,CP37,Gatineau,AS,SPA,499.78,22.0
2025-06-15,CP37,Gatineau,AS,TES,233.86999999999998,13.0
2025-06-15,CP37,Gatineau,BQ,BA,174.96,4.0
2025-06-15,CP37,Gatineau,BQ,BC,14.0,1.0
2025-06-15,CP37,Gatineau,BQ,BCH,1299.99,1.0
2025-06-15,CP37,Gatineau,BQ,BLP,2099.96,4.0
2025-06-15,CP37,Gatineau,BQ,MK,7.99,1.0
2025-06-15,CP37,Gatineau,CH,THE,22646.91,12.0
2025-06-15,CP37,Gatineau,GA,GA,5107.99,3.0
2025-06-15,CP37,Gatineau,GA,GAP,8332.8,4.0
2025-06-15,CP37,Gatineau,GA,GRB,15999.99,1.0
2025-06-15,CP37,Gatineau,GA,GRM,1899.99,1.0
2025-06-15,CP37,Gatineau,GA,GRS,13299.93,7.0
2025-06-15,CP37,Gatineau,HT,HAC,2399.0,1.0
