store_code,division_code,forecast_week,horizon,pred_revenue,pred_revenue_lower,pred_revenue_upper
CP02,CH,2026-04-12,3,6255.219374836556,2502.0279475505413,13026.51418850463
CP02,FI,2026-04-12,3,706.9353604129161,354.3183493485867,928.2353135092702
CP02,GA,2026-04-12,3,599.4241625993172,-7.056715090352351,1277.7659085232608
CP02,HT,2026-04-12,3,2665.2573300762233,1938.1988310729469,4235.736347121936
CP02,LO,2026-04-12,3,-140.92142651494854,-0.9750709423340772,67.22780311495335
CP02,ME,2026-04-12,3,886.276640933083,479.6961355542773,1303.148362769569
CP02,PA,2026-04-12,3,402.3348560925107,4.089302199360638,471.61143701040436
CP02,PC,2026-04-12,3,1825.3732109890796,988.1327591652198,2466.698680072324
CP02,SP,2026-04-12,3,13032.836522005384,8562.504075818497,22056.775096059784
CP02,TO,2026-04-12,3,1125.3401484976484,791.5254625918116,1062.6729179552165
CP04,BQ,2026-04-12,3,83.45021914653098,41.46568210467475,881.2448668314385
CP04,CH,2026-04-12,3,2730.042066692239,2006.9521177386189,4603.0087829697495
CP04,FI,2026-04-12,3,1762.6105588873334,1077.283773934065,2680.509334254882
CP04,GA,2026-04-12,3,-2967.8941595811652,-984.8783811309886,3834.10286221307
CP04,HT,2026-04-12,3,5551.988454366385,3115.2257268054523,8560.9964905467
CP04,LO,2026-04-12,3,115.89809033897089,74.24673177425575,134.6800501887097
CP04,ME,2026-04-12,3,516.5325013414101,406.5678732235007,663.8045933794991
CP04,PA,2026-04-12,3,-0.6240538894705865,8.20124371603993,185.12652224983697
CP04,PC,2026-04-12,3,908.6402419535283,841.7058005630167,1630.5970998081696
CP04,SP,2026-04-12,3,9743.581220870841,7155.709052912279,13313.9767976629
CP04,TO,2026-04-12,3,577.3526271529114,242.96562017764808,579.6301353253326
CP05,BQ,2026-04-12,3,102.24895921685045,32.22277985216814,82.16410760233946
CP05,CH,2026-04-12,3,2099.2707740571586,1460.9003068578315,3035.7791682728157
CP05,FI,2026-04-12,3,4847.3083762114375,2292.345964339946,7859.664460294768
CP05,GA,2026-04-12,3,885.0664195013916,214.39610174138994,1276.401835100378
CP05,HT,2026-04-12,3,15295.547120601796,9269.2784309824,18585.091773325243
CP05,LO,2026-04-12,3,-284.99602741579116,8.506212814211745,-13.053626481240402
CP05,ME,2026-04-12,3,3757.87665939312,1276.2056362087628,8682.51423588454
CP05,PA,2026-04-12,3,2689.7010802612594,1598.6657578417157,4955.4867193523805
CP05,PC,2026-04-12,3,4087.0957996120737,2250.879915541161,6496.504822374848
CP05,SP,2026-04-12,3,10382.377265101522,-3559.1408989417005,15409.631362073922
CP05,TO,2026-04-12,3,1497.4068886689079,631.3584070627829,4517.223539745997
CP06,BQ,2026-04-12,3,11.28605393564261,15.497708862767304,51.98318879989792
CP06,CH,2026-04-12,3,1875.1927232091004,1461.407540473872,5522.849399131919
CP06,FI,2026-04-12,3,-6.037260618291561,20.25534934577682,63.86881679404042
CP06,GA,2026-04-12,3,1116.9370047656953,61.78818925902345,4875.495843215738
CP06,HT,2026-04-12,3,77.61538322249277,-94.38984562363257,400.4124438348223
CP06,LO,2026-04-12,3,149.46882958826717,106.94036688551809,211.85540398416262
CP06,ME,2026-04-12,3,11217.93080585282,2543.913270081943,21758.241132744126
CP06,PA,2026-04-12,3,363.66550452963423,157.87299226421356,711.7822873803711
CP06,PC,2026-04-12,3,1363.7565425234807,1174.3275462463807,2475.282382425649
CP06,SP,2026-04-12,3,9666.754174933258,6463.292581886221,17590.517683030328
CP06,TO,2026-04-12,3,1193.692969635069,297.2406334904633,2461.245261821614
CP07,BQ,2026-04-12,3,2318.3005480436877,1658.7100679050614,5041.707897479898
CP07,CH,2026-04-12,3,1834.9309414828174,1229.8668874277155,2892.940829180612
CP07,FI,2026-04-12,3,2848.6802224534067,1069.3795021513324,4594.860041767181
CP07,GA,2026-04-12,3,532.6221946709294,126.43945198987717,2054.886132979335
CP07,HT,2026-04-12,3,4375.678772720285,2571.747914230985,5321.427085693721
CP07,LO,2026-04-12,3,352.3699701578773,159.31019161593272,735.4178613427366
CP07,ME,2026-04-12,3,21904.38453420481,3355.536842302076,38835.22362944394
CP07,PA,2026-04-12,3,-52.8957878161926,17.232355821057308,2385.2978024326626
CP07,PC,2026-04-12,3,1235.7622644850262,1067.3197814662517,1623.2778655129307
CP07,SP,2026-04-12,3,7162.432793206666,4125.851690971738,12589.224437828525
CP07,TO,2026-04-12,3,-13.292507330024623,-2.991773883319011,776.735976233793
CP08,BQ,2026-04-12,3,138.62971436433673,107.92154758568935,950.0664031195224
CP08,CH,2026-04-12,3,395.45055161017535,27.192595959979553,758.760172593457
CP08,FI,2026-04-12,3,-38.9018192069152,13.99777044610052,533.8063838553727
CP08,GA,2026-04-12,3,2030.8579981154571,1526.6500884008724,3452.980463081999
CP08,HT,2026-04-12,3,1547.311954612634,1191.414137178387,2583.3871040251474
CP08,LO,2026-04-12,3,-224.12766165927508,-7.6663469272056775,10.639714081339129
CP08,ME,2026-04-12,3,26.527259905097345,71.68527696096442,92.66121755065149
CP08,PA,2026-04-12,3,985.4814786094942,499.63756964842,1195.9803732624275
CP08,PC,2026-04-12,3,1195.8135960565735,973.10571048415,2302.052529883752
CP08,SP,2026-04-12,3,6193.724687144721,4227.9795561207075,4682.643285011101
CP08,TO,2026-04-12,3,1046.6495031996114,231.50902012068434,1388.609538772347
CP10,BQ,2026-04-12,3,-158.36516301582748,6.652892937289125,10.537448132721416
CP10,CH,2026-04-12,3,2058.833011626485,1387.2428312401473,3680.6206890221965
CP10,FI,2026-04-12,3,290.6620430101738,213.49471920016123,624.550736114123
CP10,GA,2026-04-12,3,2867.235589897512,417.15384615427763,5220.740300292203
