week_ending,store_code_x,city,division_code,units,revenue,n_transactions,store_code_y,province,avg_temp,max_temp,total_precip,sunshine_hours,rain_days,snow_days,bad_weather_days,store_code,n_holidays,has_holiday,month
2025-05-04,CP08,Longueuil,PA,17.0,4137.49,13,CP08,QC,12.16,24.3,28.2,73.2,4.0,0.0,4.0,CP08,0,0,5
2025-05-04,CP08,Longueuil,PC,1439.0,34642.56,300,CP08,QC,12.16,24.3,28.2,73.2,4.0,0.0,4.0,CP08,0,0,5
2025-05-04,CP08,Longueuil,SP,2.0,31248.0,2,CP08,QC,12.16,24.3,28.2,73.2,4.0,0.0,4.0,CP08,0,0,5
2025-05-04,CP08,Longueuil,TO,13.0,2535.42,11,CP08,QC,12.16,24.3,28.2,73.2,4.0,0.0,4.0,CP08,0,0,5
2025-05-04,CP10,Saint-Jérôme,BQ,63.0,24050.14,57,CP10,QC,11.0,24.3,32.4,73.14,3.0,0.0,3.0,CP10,0,0,5
2025-05-04,CP10,Saint-Jérôme,CH,8.0,12397.95,7,CP10,QC,11.0,24.3,32.4,73.14,3.0,0.0,3.0,CP10,0,0,5
2025-05-04,CP10,Saint-Jérôme,FI,3.0,1319.98,3,CP10,QC,11.0,24.3,32.4,73.14,3.0,0.0,3.0,CP10,0,0,5
2025-05-04,CP10,Saint-Jérôme,GA,29.0,50364.31,30,CP10,QC,11.0,24.3,32.4,73.14,3.0,0.0,3.0,CP10,0,0,5
2025-05-04,CP10,Saint-Jérôme,HT,19.0,68445.0,19,CP10,QC,11.0,24.3,32.4,73.14,3.0,0.0,3.0,CP10,0,0,5
2025-05-04,CP10,Saint-Jérôme,LO,133.0,2444.67,81,CP10,QC,11.0,24.3,32.4,73.14,3.0,0.0,3.0,CP10,0,0,5
2025-05-04,CP10,Saint-Jérôme,ME,400.0,85632.71,237,CP10,QC,11.0,24.3,32.4,73.14,3.0,0.0,3.0,CP10,0,0,5
2025-05-04,CP10,Saint-Jérôme,PA,25.0,6645.219999999999,25,CP10,QC,11.0,24.3,32.4,73.14,3.0,0.0,3.0,CP10,0,0,5
2025-05-04,CP10,Saint-Jérôme,PC,2008.0,47076.380000000005,414,CP10,QC,11.0,24.3,32.4,73.14,3.0,0.0,3.0,CP10,0,0,5
2025-05-04,CP10,Saint-Jérôme,SP,5.0,39545.97,4,CP10,QC,11.0,24.3,32.4,73.14,3.0,0.0,3.0,CP10,0,0,5
2025-05-04,CP10,Saint-Jérôme,TO,32.0,5797.9,31,CP10,QC,11.0,24.3,32.4,73.14,3.0,0.0,3.0,CP10,0,0,5
2025-05-04,CP12,St-Georges-de-Beauce,BQ,9.0,1177.91,10,CP12,QC,10.37,25.4,21.9,70.48,4.0,0.0,4.0,CP12,0,0,5
2025-05-04,CP12,St-Georges-de-Beauce,CH,7.0,14432.929999999998,7,CP12,QC,10.37,25.4,21.9,70.48,4.0,0.0,4.0,CP12,0,0,5
2025-05-04,CP12,St-Georges-de-Beauce,FI,1.0,25.95,1,CP12,QC,10.37,25.4,21.9,70.48,4.0,0.0,4.0,CP12,0,0,5
2025-05-04,CP12,St-Georges-de-Beauce,GA,19.0,35993.33,21,CP12,QC,10.37,25.4,21.9,70.48,4.0,0.0,4.0,CP12,0,0,5
2025-05-04,CP12,St-Georges-de-Beauce,HT,101.0,2199.0,3,CP12,QC,10.37,25.4,21.9,70.48,4.0,0.0,4.0,CP12,0,0,5
2025-05-04,CP12,St-Georges-de-Beauce,LO,22.0,355.78000000000003,15,CP12,QC,10.37,25.4,21.9,70.48,4.0,0.0,4.0,CP12,0,0,5
2025-05-04,CP12,St-Georges-de-Beauce,ME,70.0,21729.98,41,CP12,QC,10.37,25.4,21.9,70.48,4.0,0.0,4.0,CP12,0,0,5
2025-05-04,CP12,St-Georges-de-Beauce,PA,0.0,-0.8899999999999997,2,CP12,QC,10.37,25.4,21.9,70.48,4.0,0.0,4.0,CP12,0,0,5
2025-05-04,CP12,St-Georges-de-Beauce,PC,460.0,14909.44,184,CP12,QC,10.37,25.4,21.9,70.48,4.0,0.0,4.0,CP12,0,0,5
2025-05-04,CP12,St-Georges-de-Beauce,SP,6.0,54899.94,6,CP12,QC,10.37,25.4,21.9,70.48,4.0,0.0,4.0,CP12,0,0,5
2025-05-04,CP12,St-Georges-de-Beauce,TO,3.0,424.99,3,CP12,QC,10.37,25.4,21.9,70.48,4.0,0.0,4.0,CP12,0,0,5
2025-05-04,CP13,Victoriaville,BQ,16.0,6785.849999999999,14,CP13,QC,10.89,24.1,26.6,74.95,4.0,0.0,4.0,CP13,0,0,5
2025-05-04,CP13,Victoriaville,CH,16.0,18798.85,13,CP13,QC,10.89,24.1,26.6,74.95,4.0,0.0,4.0,CP13,0,0,5
2025-05-04,CP13,Victoriaville,GA,15.0,34493.35,14,CP13,QC,10.89,24.1,26.6,74.95,4.0,0.0,4.0,CP13,0,0,5
2025-05-04,CP13,Victoriaville,HT,9.0,27718.04,8,CP13,QC,10.89,24.1,26.6,74.95,4.0,0.0,4.0,CP13,0,0,5
2025-05-04,CP13,Victoriaville,LO,27.0,329.56,24,CP13,QC,10.89,24.1,26.6,74.95,4.0,0.0,4.0,CP13,0,0,5
2025-05-04,CP13,Victoriaville,ME,175.0,43979.17,101,CP13,QC,10.89,24.1,26.6,74.95,4.0,0.0,4.0,CP13,0,0,5
2025-05-04,CP13,Victoriaville,PA,10.0,690.31,10,CP13,QC,10.89,24.1,26.6,74.95,4.0,0.0,4.0,CP13,0,0,5
2025-05-04,CP13,Victoriaville,PC,1107.0,25437.81,286,CP13,QC,10.89,24.1,26.6,74.95,4.0,0.0,4.0,CP13,0,0,5
2025-05-04,CP13,Victoriaville,SP,3.0,22747.0,3,CP13,QC,10.89,24.1,26.6,74.95,4.0,0.0,4.0,CP13,0,0,5
2025-05-04,CP13,Victoriaville,TO,17.0,12480.45,17,CP13,QC,10.89,24.1,26.6,74.95,4.0,0.0,4.0,CP13,0,0,5
2025-05-04,CP15,Repentigny,BQ,31.0,5217.1900000000005,28,CP15,QC,12.23,24.2,28.6,72.89,5.0,0.0,5.0,CP15,0,0,5
2025-05-04,CP15,Repentigny,CH,6.0,13759.94,5,CP15,QC,12.23,24.2,28.6,72.89,5.0,0.0,5.0,CP15,0,0,5
2025-05-04,CP15,Repentigny,FI,10.0,2221.59,6,CP15,QC,12.23,24.2,28.6,72.89,5.0,0.0,5.0,CP15,0,0,5
2025-05-04,CP15,Repentigny,GA,33.0,37868.69,34,CP15,QC,12.23,24.2,28.6,72.89,5.0,0.0,5.0,CP15,0,0,5
2025-05-04,CP15,Repentigny,HT,11.0,28350.01,11,CP15,QC,12.23,24.2,28.6,72.89,5.0,0.0,5.0,CP15,0,0,5
2025-05-04,CP15,Repentigny,LO,126.0,846.9,48,CP15,QC,12.23,24.2,28.6,72.89,5.0,0.0,5.0,CP15,0,0,5
2025-05-04,CP15,Repentigny,ME,141.0,33420.29,89,CP15,QC,12.23,24.2,28.6,72.89,5.0,0.0,5.0,CP15,0,0,5
2025-05-04,CP15,Repentigny,PA,8.0,843.48,8,CP15,QC,12.23,24.2,28.6,72.89,5.0,0.0,5.0,CP15,0,0,5
2025-05-04,CP15,Repentigny,PC,1274.0,35505.19,359,CP15,QC,12.23,24.2,28.6,72.89,5.0,0.0,5.0,CP15,0,0,5
2025-05-04,CP15,Repentigny,SP,3.0,17748.0,3,CP15,QC,12.23,24.2,28.6,72.89,5.0,0.0,5.0,CP15,0,0,5
2025-05-04,CP15,Repentigny,TO,18.0,10278.43,17,CP15,QC,12.23,24.2,28.6,72.89,5.0,0.0,5.0,CP15,0,0,5
2025-05-04,CP16,Chicoutimi,BQ,74.0,21691.08,65,CP16,QC,6.73,19.8,37.8,54.95,3.0,1.0,4.0,CP16,0,0,5
2025-05-04,CP16,Chicoutimi,CH,14.0,24589.87,10,CP16,QC,6.73,19.8,37.8,54.95,3.0,1.0,4.0,CP16,0,0,5
2025-05-04,CP16,Chicoutimi,FI,2.0,17.52,1,CP16,QC,6.73,19.8,37.8,54.95,3.0,1.0,4.0,CP16,0,0,5
2025-05-04,CP16,Chicoutimi,GA,35.0,118182.15,32,CP16,QC,6.73,19.8,37.8,54.95,3.0,1.0,4.0,CP16,0,0,5
2025-05-04,CP16,Chicoutimi,HT,13.0,38113.05,13,CP16,QC,6.73,19.8,37.8,54.95,3.0,1.0,4.0,CP16,0,0,5
2025-05-04,CP16,Chicoutimi,LO,110.0,1098.7,66,CP16,QC,6.73,19.8,37.8,54.95,3.0,1.0,4.0,CP16,0,0,5
2025-05-04,CP16,Chicoutimi,ME,301.0,113115.71,174,CP16,QC,6.73,19.8,37.8,54.95,3.0,1.0,4.0,CP16,0,0,5
2025-05-04,CP16,Chicoutimi,PA,5.0,475.22,5,CP16,QC,6.73,19.8,37.8,54.95,3.0,1.0,4.0,CP16,0,0,5
2025-05-04,CP16,Chicoutimi,PC,741.0,17274.49,284,CP16,QC,6.73,19.8,37.8,54.95,3.0,1.0,4.0,CP16,0,0,5
2025-05-04,CP16,Chicoutimi,SP,5.0,56844.13,7,CP16,QC,6.73,19.8,37.8,54.95,3.0,1.0,4.0,CP16,0,0,5
2025-05-04,CP16,Chicoutimi,TO,21.0,8350.44,16,CP16,QC,6.73,19.8,37.8,54.95,3.0,1.0,4.0,CP16,0,0,5
2025-05-04,CP17,Trois-Rivières,BQ,13.0,2653.87,12,CP17,QC,11.01,22.9,25.4,75.86,3.0,0.0,3.0,CP17,0,0,5
2025-05-04,CP17,Trois-Rivières,CH,29.0,28149.84,18,CP17,QC,11.01,22.9,25.4,75.86,3.0,0.0,3.0,CP17,0,0,5
2025-05-04,CP17,Trois-Rivières,FI,7.0,83.73,5,CP17,QC,11.01,22.9,25.4,75.86,3.0,0.0,3.0,CP17,0,0,5
2025-05-04,CP17,Trois-Rivières,GA,31.0,42466.2,33,CP17,QC,11.01,22.9,25.4,75.86,3.0,0.0,3.0,CP17,0,0,5
2025-05-04,CP17,Trois-Rivières,HT,13.0,32807.19,12,CP17,QC,11.01,22.9,25.4,75.86,3.0,0.0,3.0,CP17,0,0,5
2025-05-04,CP17,Trois-Rivières,LO,71.0,695.51,25,CP17,QC,11.01,22.9,25.4,75.86,3.0,0.0,3.0,CP17,0,0,5
2025-05-04,CP17,Trois-Rivières,ME,189.0,46695.1,120,CP17,QC,11.01,22.9,25.4,75.86,3.0,0.0,3.0,CP17,0,0,5
2025-05-04,CP17,Trois-Rivières,PA,17.0,3334.62,18,CP17,QC,11.01,22.9,25.4,75.86,3.0,0.0,3.0,CP17,0,0,5
2025-05-04,CP17,Trois-Rivières,PC,1673.0,45714.34,388,CP17,QC,11.01,22.9,25.4,75.86,3.0,0.0,3.0,CP17,0,0,5
2025-05-04,CP17,Trois-Rivières,SP,5.0,49620.96,5,CP17,QC,11.01,22.9,25.4,75.86,3.0,0.0,3.0,CP17,0,0,5
2025-05-04,CP17,Trois-Rivières,TO,32.0,11368.8,29,CP17,QC,11.01,22.9,25.4,75.86,3.0,0.0,3.0,CP17,0,0,5
2025-05-04,CP202,Nepean,CH,1.0,5499.99,1,CP202,ON,11.11,23.7,16.6,75.97,4.0,0.0,4.0,CP202,0,0,5
2025-05-04,CP202,Nepean,GA,18.0,40846.85,14,CP202,ON,11.11,23.7,16.6,75.97,4.0,0.0,4.0,CP202,0,0,5
2025-05-04,CP202,Nepean,LO,36.0,309.64,21,CP202,ON,11.11,23.7,16.6,75.97,4.0,0.0,4.0,CP202,0,0,5
2025-05-04,CP202,Nepean,ME,177.0,60380.75,104,CP202,ON,11.11,23.7,16.6,75.97,4.0,0.0,4.0,CP202,0,0,5
2025-05-04,CP202,Nepean,PA,14.0,4103.01,10,CP202,ON,11.11,23.7,16.6,75.97,4.0,0.0,4.0,CP202,0,0,5
2025-05-04,CP202,Nepean,PC,1290.0,24990.21,284,CP202,ON,11.11,23.7,16.6,75.97,4.0,0.0,4.0,CP202,0,0,5
2025-05-04,CP202,Nepean,SP,4.0,36246.0,4,CP202,ON,11.11,23.7,16.6,75.97,4.0,0.0,4.0,CP202,0,0,5
2025-05-04,CP28,Pointe-aux-Trembles,BQ,2.0,312.73,2,CP28,QC,11.84,22.5,21.3,74.24,4.0,0.0,4.0,CP28,0,0,5
2025-05-04,CP28,Pointe-aux-Trembles,CH,2.0,6659.98,2,CP28,QC,11.84,22.5,21.3,74.24,4.0,0.0,4.0,CP28,0,0,5
2025-05-04,CP28,Pointe-aux-Trembles,GA,4.0,6097.46,4,CP28,QC,11.84,22.5,21.3,74.24,4.0,0.0,4.0,CP28,0,0,5
2025-05-04,CP28,Pointe-aux-Trembles,HT,1.0,2399.0,1,CP28,QC,11.84,22.5,21.3,74.24,4.0,0.0,4.0,CP28,0,0,5
2025-05-04,CP28,Pointe-aux-Trembles,LO,46.0,390.5,24,CP28,QC,11.84,22.5,21.3,74.24,4.0,0.0,4.0,CP28,0,0,5
2025-05-04,CP28,Pointe-aux-Trembles,ME,64.0,9313.78,36,CP28,QC,11.84,22.5,21.3,74.24,4.0,0.0,4.0,CP28,0,0,5
2025-05-04,CP28,Pointe-aux-Trembles,PA,9.0,1732.99,8,CP28,QC,11.84,22.5,21.3,74.24,4.0,0.0,4.0,CP28,0,0,5
2025-05-04,CP28,Pointe-aux-Trembles,PC,1154.0,28270.58,324,CP28,QC,11.84,22.5,21.3,74.24,4.0,0.0,4.0,CP28,0,0,5
2025-05-04,CP28,Pointe-aux-Trembles,SP,1.0,5499.0,1,CP28,QC,11.84,22.5,21.3,74.24,4.0,0.0,4.0,CP28,0,0,5
2025-05-04,CP28,Pointe-aux-Trembles,TO,11.0,4742.9,11,CP28,QC,11.84,22.5,21.3,74.24,4.0,0.0,4.0,CP28,0,0,5
2025-05-04,CP32,St-Hyacinthe,BQ,14.0,3194.08,13,CP32,QC,12.2,25.3,27.2,70.85,4.0,0.0,4.0,CP32,0,0,5
2025-05-04,CP32,St-Hyacinthe,CH,5.0,10949.95,5,CP32,QC,12.2,25.3,27.2,70.85,4.0,0.0,4.0,CP32,0,0,5
2025-05-04,CP32,St-Hyacinthe,FI,1.0,63.99000000000001,3,CP32,QC,12.2,25.3,27.2,70.85,4.0,0.0,4.0,CP32,0,0,5
2025-05-04,CP32,St-Hyacinthe,GA,12.0,13929.89,12,CP32,QC,12.2,25.3,27.2,70.85,4.0,0.0,4.0,CP32,0,0,5
2025-05-04,CP32,St-Hyacinthe,HT,9.0,27599.909999999996,18,CP32,QC,12.2,25.3,27.2,70.85,4.0,0.0,4.0,CP32,0,0,5
2025-05-04,CP32,St-Hyacinthe,LO,36.0,338.25,22,CP32,QC,12.2,25.3,27.2,70.85,4.0,0.0,4.0,CP32,0,0,5
2025-05-04,CP32,St-Hyacinthe,ME,158.0,41956.7,100,CP32,QC,12.2,25.3,27.2,70.85,4.0,0.0,4.0,CP32,0,0,5
2025-05-04,CP32,St-Hyacinthe,PA,7.0,1343.76,7,CP32,QC,12.2,25.3,27.2,70.85,4.0,0.0,4.0,CP32,0,0,5
2025-05-04,CP32,St-Hyacinthe,PC,1575.0,39210.62,364,CP32,QC,12.2,25.3,27.2,70.85,4.0,0.0,4.0,CP32,0,0,5
2025-05-04,CP32,St-Hyacinthe,SP,2.0,9893.99,2,CP32,QC,12.2,25.3,27.2,70.85,4.0,0.0,4.0,CP32,0,0,5
2025-05-04,CP32,St-Hyacinthe,TO,12.0,1984.14,12,CP32,QC,12.2,25.3,27.2,70.85,4.0,0.0,4.0,CP32,0,0,5
2025-05-04,CP33,Sorel-Tracy,BQ,5.0,2824.66,5,CP33,QC,11.74,23.6,21.3,71.67,4.0,0.0,4.0,CP33,0,0,5
2025-05-04,CP33,Sorel-Tracy,CH,2.0,3199.9799999999996,2,CP33,QC,11.74,23.6,21.3,71.67,4.0,0.0,4.0,CP33,0,0,5
2025-05-04,CP33,Sorel-Tracy,FI,2.0,17.52,1,CP33,QC,11.74,23.6,21.3,71.67,4.0,0.0,4.0,CP33,0,0,5
2025-05-04,CP33,Sorel-Tracy,GA,14.0,23964.86,14,CP33,QC,11.74,23.6,21.3,71.67,4.0,0.0,4.0,CP33,0,0,5
2025-05-04,CP33,Sorel-Tracy,HT,7.0,21393.0,7,CP33,QC,11.74,23.6,21.3,71.67,4.0,0.0,4.0,CP33,0,0,5
2025-05-04,CP33,Sorel-Tracy,LO,28.0,80.41,9,CP33,QC,11.74,23.6,21.3,71.67,4.0,0.0,4.0,CP33,0,0,5
2025-05-04,CP33,Sorel-Tracy,ME,65.0,16713.72,42,CP33,QC,11.74,23.6,21.3,71.67,4.0,0.0,4.0,CP33,0,0,5
2025-05-04,CP33,Sorel-Tracy,PA,3.0,266.27,3,CP33,QC,11.74,23.6,21.3,71.67,4.0,0.0,4.0,CP33,0,0,5
2025-05-04,CP33,Sorel-Tracy,PC,538.0,13280.58,234,CP33,QC,11.74,23.6,21.3,71.67,4.0,0.0,4.0,CP33,0,0,5
2025-05-04,CP33,Sorel-Tracy,SP,1.0,6998.99,1,CP33,QC,11.74,23.6,21.3,71.67,4.0,0.0,4.0,CP33,0,0,5
2025-05-04,CP33,Sorel-Tracy,TO,14.0,4708.1,13,CP33,QC,11.74,23.6,21.3,71.67,4.0,0.0,4.0,CP33,0,0,5
2025-05-04,CP35,Saint-Jean-sur-Richelieu,BQ,19.0,8546.81,20,CP35,QC,12.41,23.4,38.3,71.68,4.0,0.0,4.0,CP35,0,0,5
2025-05-04,CP35,Saint-Jean-sur-Richelieu,CH,20.0,28952.82,13,CP35,QC,12.41,23.4,38.3,71.68,4.0,0.0,4.0,CP35,0,0,5
2025-05-04,CP35,Saint-Jean-sur-Richelieu,FI,1.0,399.99,1,CP35,QC,12.41,23.4,38.3,71.68,4.0,0.0,4.0,CP35,0,0,5
2025-05-04,CP35,Saint-Jean-sur-Richelieu,GA,19.0,24659.78,22,CP35,QC,12.41,23.4,38.3,71.68,4.0,0.0,4.0,CP35,0,0,5
2025-05-04,CP35,Saint-Jean-sur-Richelieu,HT,11.0,32488.99,13,CP35,QC,12.41,23.4,38.3,71.68,4.0,0.0,4.0,CP35,0,0,5
2025-05-04,CP35,Saint-Jean-sur-Richelieu,LO,120.0,1076.74,48,CP35,QC,12.41,23.4,38.3,71.68,4.0,0.0,4.0,CP35,0,0,5
2025-05-04,CP35,Saint-Jean-sur-Richelieu,ME,186.0,60392.38,101,CP35,QC,12.41,23.4,38.3,71.68,4.0,0.0,4.0,CP35,0,0,5
2025-05-04,CP35,Saint-Jean-sur-Richelieu,PA,27.0,4435.64,25,CP35,QC,12.41,23.4,38.3,71.68,4.0,0.0,4.0,CP35,0,0,5
2025-05-04,CP35,Saint-Jean-sur-Richelieu,PC,2031.0,53706.75,432,CP35,QC,12.41,23.4,38.3,71.68,4.0,0.0,4.0,CP35,0,0,5
2025-05-04,CP35,Saint-Jean-sur-Richelieu,SP,3.0,24947.0,3,CP35,QC,12.41,23.4,38.3,71.68,4.0,0.0,4.0,CP35,0,0,5
2025-05-04,CP35,Saint-Jean-sur-Richelieu,TO,24.0,11857.5,21,CP35,QC,12.41,23.4,38.3,71.68,4.0,0.0,4.0,CP35,0,0,5
2025-05-04,CP36,Saint-Eustache,BQ,73.0,9034.37,40,CP36,QC,11.51,24.1,24.4,74.68,3.0,0.0,3.0,CP36,0,0,5
2025-05-04,CP36,Saint-Eustache,CH,25.0,12443.68,13,CP36,QC,11.51,24.1,24.4,74.68,3.0,0.0,3.0,CP36,0,0,5
2025-05-04,CP36,Saint-Eustache,FI,21.0,1352.2,16,CP36,QC,11.51,24.1,24.4,74.68,3.0,0.0,3.0,CP36,0,0,5
2025-05-04,CP36,Saint-Eustache,GA,51.0,43662.32,44,CP36,QC,11.51,24.1,24.4,74.68,3.0,0.0,3.0,CP36,0,0,5
2025-05-04,CP36,Saint-Eustache,HT,5.0,11818.26,5,CP36,QC,11.51,24.1,24.4,74.68,3.0,0.0,3.0,CP36,0,0,5
2025-05-04,CP36,Saint-Eustache,LO,108.0,1192.69,68,CP36,QC,11.51,24.1,24.4,74.68,3.0,0.0,3.0,CP36,0,0,5
2025-05-04,CP36,Saint-Eustache,ME,160.0,30029.87,84,CP36,QC,11.51,24.1,24.4,74.68,3.0,0.0,3.0,CP36,0,0,5
2025-05-04,CP36,Saint-Eustache,PA,20.0,4727.07,21,CP36,QC,11.51,24.1,24.4,74.68,3.0,0.0,3.0,CP36,0,0,5
2025-05-04,CP36,Saint-Eustache,PC,1840.0,46287.0,360,CP36,QC,11.51,24.1,24.4,74.68,3.0,0.0,3.0,CP36,0,0,5
2025-05-04,CP36,Saint-Eustache,SP,3.0,31998.99,3,CP36,QC,11.51,24.1,24.4,74.68,3.0,0.0,3.0,CP36,0,0,5
2025-05-04,CP36,Saint-Eustache,TO,18.0,11569.95,16,CP36,QC,11.51,24.1,24.4,74.68,3.0,0.0,3.0,CP36,0,0,5
2025-05-04,CP37,Gatineau,BQ,6.0,2285.68,5,CP37,QC,10.51,22.9,16.7,75.69,3.0,0.0,3.0,CP37,0,0,5
2025-05-04,CP37,Gatineau,CH,10.0,30906.94,10,CP37,QC,10.51,22.9,16.7,75.69,3.0,0.0,3.0,CP37,0,0,5
2025-05-04,CP37,Gatineau,GA,24.0,73346.8,23,CP37,QC,10.51,22.9,16.7,75.69,3.0,0.0,3.0,CP37,0,0,5
2025-05-04,CP37,Gatineau,HT,17.0,66721.35,17,CP37,QC,10.51,22.9,16.7,75.69,3.0,0.0,3.0,CP37,0,0,5
2025-05-04,CP37,Gatineau,LO,106.0,2741.96,53,CP37,QC,10.51,22.9,16.7,75.69,3.0,0.0,3.0,CP37,0,0,5
2025-05-04,CP37,Gatineau,ME,234.0,76311.25,141,CP37,QC,10.51,22.9,16.7,75.69,3.0,0.0,3.0,CP37,0,0,5
2025-05-04,CP37,Gatineau,PA,24.0,3835.42,23,CP37,QC,10.51,22.9,16.7,75.69,3.0,0.0,3.0,CP37,0,0,5
2025-05-04,CP37,Gatineau,PC,2190.0,50639.21,419,CP37,QC,10.51,22.9,16.7,75.69,3.0,0.0,3.0,CP37,0,0,5
2025-05-04,CP37,Gatineau,SP,2.0,15998.0,3,CP37,QC,10.51,22.9,16.7,75.69,3.0,0.0,3.0,CP37,0,0,5
2025-05-04,CP37,Gatineau,TO,29.0,4872.13,27,CP37,QC,10.51,22.9,16.7,75.69,3.0,0.0,3.0,CP37,0,0,5
2025-05-04,CP39,Joliette,BQ,4.0,1984.96,4,CP39,QC,11.29,23.4,20.6,72.0,3.0,0.0,3.0,CP39,0,0,5
2025-05-04,CP39,Joliette,CH,9.0,18889.91,8,CP39,QC,11.29,23.4,20.6,72.0,3.0,0.0,3.0,CP39,0,0,5
2025-05-04,CP39,Joliette,GA,35.0,29074.13,32,CP39,QC,11.29,23.4,20.6,72.0,3.0,0.0,3.0,CP39,0,0,5
2025-05-04,CP39,Joliette,HT,5.0,13995.0,5,CP39,QC,11.29,23.4,20.6,72.0,3.0,0.0,3.0,CP39,0,0,5
2025-05-04,CP39,Joliette,LO,67.0,241.26,20,CP39,QC,11.29,23.4,20.6,72.0,3.0,0.0,3.0,CP39,0,0,5
2025-05-04,CP39,Joliette,ME,71.0,18063.47,48,CP39,QC,11.29,23.4,20.6,72.0,3.0,0.0,3.0,CP39,0,0,5
2025-05-04,CP39,Joliette,PA,1.0,104.75,3,CP39,QC,11.29,23.4,20.6,72.0,3.0,0.0,3.0,CP39,0,0,5
2025-05-04,CP39,Joliette,PC,686.0,16740.01,241,CP39,QC,11.29,23.4,20.6,72.0,3.0,0.0,3.0,CP39,0,0,5
2025-05-04,CP39,Joliette,SP,5.0,50645.99,5,CP39,QC,11.29,23.4,20.6,72.0,3.0,0.0,3.0,CP39,0,0,5
2025-05-04,CP39,Joliette,TO,8.0,1292.76,8,CP39,QC,11.29,23.4,20.6,72.0,3.0,0.0,3.0,CP39,0,0,5
2025-05-04,CP40,Thetford Mines,BQ,1.0,34.99,1,CP40,QC,9.4,23.0,24.8,72.7,4.0,0.0,4.0,CP40,0,0,5
2025-05-04,CP40,Thetford Mines,CH,4.0,3205.9699999999993,5,CP40,QC,9.4,23.0,24.8,72.7,4.0,0.0,4.0,CP40,0,0,5
2025-05-04,CP40,Thetford Mines,FI,2.0,27.58,1,CP40,QC,9.4,23.0,24.8,72.7,4.0,0.0,4.0,CP40,0,0,5
2025-05-04,CP40,Thetford Mines,GA,3.0,3149.97,3,CP40,QC,9.4,23.0,24.8,72.7,4.0,0.0,4.0,CP40,0,0,5
2025-05-04,CP40,Thetford Mines,HT,1.0,4399.0,2,CP40,QC,9.4,23.0,24.8,72.7,4.0,0.0,4.0,CP40,0,0,5
2025-05-04,CP40,Thetford Mines,LO,10.0,168.9,10,CP40,QC,9.4,23.0,24.8,72.7,4.0,0.0,4.0,CP40,0,0,5
2025-05-04,CP40,Thetford Mines,ME,33.0,10468.16,20,CP40,QC,9.4,23.0,24.8,72.7,4.0,0.0,4.0,CP40,0,0,5
2025-05-04,CP40,Thetford Mines,PA,1.0,69.99,1,CP40,QC,9.4,23.0,24.8,72.7,4.0,0.0,4.0,CP40,0,0,5
2025-05-04,CP40,Thetford Mines,PC,527.0,13382.64,233,CP40,QC,9.4,23.0,24.8,72.7,4.0,0.0,4.0,CP40,0,0,5
2025-05-04,CP40,Thetford Mines,SP,1.0,5499.0,1,CP40,QC,9.4,23.0,24.8,72.7,4.0,0.0,4.0,CP40,0,0,5
2025-05-04,CP40,Thetford Mines,TO,4.0,1307.47,4,CP40,QC,9.4,23.0,24.8,72.7,4.0,0.0,4.0,CP40,0,0,5
2025-05-04,CP44,St-Constant,BQ,13.0,1600.38,13,CP44,QC,12.26,25.1,25.0,74.28,4.0,0.0,4.0,CP44,0,0,5
2025-05-04,CP44,St-Constant,CH,10.0,13359.9,9,CP44,QC,12.26,25.1,25.0,74.28,4.0,0.0,4.0,CP44,0,0,5
2025-05-04,CP44,St-Constant,FI,3.0,138.97,2,CP44,QC,12.26,25.1,25.0,74.28,4.0,0.0,4.0,CP44,0,0,5
2025-05-04,CP44,St-Constant,GA,15.0,17969.85,15,CP44,QC,12.26,25.1,25.0,74.28,4.0,0.0,4.0,CP44,0,0,5
2025-05-04,CP44,St-Constant,HT,7.0,20343.0,7,CP44,QC,12.26,25.1,25.0,74.28,4.0,0.0,4.0,CP44,0,0,5
2025-05-04,CP44,St-Constant,LO,106.0,659.74,33,CP44,QC,12.26,25.1,25.0,74.28,4.0,0.0,4.0,CP44,0,0,5
2025-05-04,CP44,St-Constant,ME,86.0,23985.24,49,CP44,QC,12.26,25.1,25.0,74.28,4.0,0.0,4.0,CP44,0,0,5
2025-05-04,CP44,St-Constant,PA,7.0,548.92,8,CP44,QC,12.26,25.1,25.0,74.28,4.0,0.0,4.0,CP44,0,0,5
2025-05-04,CP44,St-Constant,PC,629.0,15201.27,209,CP44,QC,12.26,25.1,25.0,74.28,4.0,0.0,4.0,CP44,0,0,5
2025-05-04,CP44,St-Constant,SP,4.0,34796.0,4,CP44,QC,12.26,25.1,25.0,74.28,4.0,0.0,4.0,CP44,0,0,5
2025-05-04,CP44,St-Constant,TO,15.0,7028.43,15,CP44,QC,12.26,25.1,25.0,74.28,4.0,0.0,4.0,CP44,0,0,5
2025-05-04,CP45,Cowansville,BQ,14.0,3603.4,14,CP45,QC,11.8,24.9,38.6,66.85,4.0,0.0,4.0,CP45,0,0,5
2025-05-04,CP45,Cowansville,CH,1.0,1499.99,1,CP45,QC,11.8,24.9,38.6,66.85,4.0,0.0,4.0,CP45,0,0,5
2025-05-04,CP45,Cowansville,GA,2.0,6049.98,2,CP45,QC,11.8,24.9,38.6,66.85,4.0,0.0,4.0,CP45,0,0,5
