store_code,city,division_code,Week,Forecast_Sales,model
CP47,Riviere-du-Loup,FI,2026-04-05,2.25,Simple_Avg
CP47,Riviere-du-Loup,FI,2026-04-12,2.25,Simple_Avg
CP47,Riviere-du-Loup,FI,2026-04-19,2.25,Simple_Avg
CP47,Riviere-du-Loup,GA,2026-03-29,4.0,Simple_Avg
CP47,Riviere-du-Loup,GA,2026-04-05,4.0,Simple_Avg
CP47,Riviere-du-Loup,GA,2026-04-12,4.0,Simple_Avg
CP47,Riviere-du-Loup,GA,2026-04-19,4.0,Simple_Avg
CP47,Riviere-du-Loup,HT,2026-03-29,0.25,Simple_Avg
CP47,Riviere-du-Loup,HT,2026-04-05,0.25,Simple_Avg
CP47,Riviere-du-Loup,HT,2026-04-12,0.25,Simple_Avg
CP47,Riviere-du-Loup,HT,2026-04-19,0.25,Simple_Avg
CP47,Riviere-du-Loup,LO,2026-03-29,2.25,Simple_Avg
CP47,Riviere-du-Loup,LO,2026-04-05,2.25,Simple_Avg
CP47,Riviere-du-Loup,LO,2026-04-12,2.25,Simple_Avg
CP47,Riviere-du-Loup,LO,2026-04-19,2.25,Simple_Avg
CP47,Riviere-du-Loup,ME,2026-03-29,4.25,Simple_Avg
CP47,Riviere-du-Loup,ME,2026-04-05,4.25,Simple_Avg
CP47,Riviere-du-Loup,ME,2026-04-12,4.25,Simple_Avg
CP47,Riviere-du-Loup,ME,2026-04-19,4.25,Simple_Avg
CP47,Riviere-du-Loup,PA,2026-03-29,1.25,Simple_Avg
CP47,Riviere-du-Loup,PA,2026-04-05,1.25,Simple_Avg
CP47,Riviere-du-Loup,PA,2026-04-12,1.25,Simple_Avg
CP47,Riviere-du-Loup,PA,2026-04-19,1.25,Simple_Avg
CP47,Riviere-du-Loup,PC,2026-03-29,46.25,Simple_Avg
CP47,Riviere-du-Loup,PC,2026-04-05,46.25,Simple_Avg
CP47,Riviere-du-Loup,PC,2026-04-12,46.25,Simple_Avg
CP47,Riviere-du-Loup,PC,2026-04-19,46.25,Simple_Avg
CP47,Riviere-du-Loup,SP,2026-03-29,1.0,Simple_Avg
CP47,Riviere-du-Loup,SP,2026-04-05,1.0,Simple_Avg
CP47,Riviere-du-Loup,SP,2026-04-12,1.0,Simple_Avg
CP47,Riviere-du-Loup,SP,2026-04-19,1.0,Simple_Avg
CP47,Riviere-du-Loup,TO,2026-03-29,0.5,Simple_Avg
CP47,Riviere-du-Loup,TO,2026-04-05,0.5,Simple_Avg
CP47,Riviere-du-Loup,TO,2026-04-12,0.5,Simple_Avg
CP47,Riviere-du-Loup,TO,2026-04-19,0.5,Simple_Avg
CP48,Beloeil,BQ,2026-03-29,1.0,Simple_Avg
CP48,Beloeil,BQ,2026-04-05,1.0,Simple_Avg
CP48,Beloeil,BQ,2026-04-12,1.0,Simple_Avg
CP48,Beloeil,BQ,2026-04-19,1.0,Simple_Avg
CP48,Beloeil,CH,2026-03-29,1.5,Simple_Avg
CP48,Beloeil,CH,2026-04-05,1.5,Simple_Avg
CP48,Beloeil,CH,2026-04-12,1.5,Simple_Avg
CP48,Beloeil,CH,2026-04-19,1.5,Simple_Avg
CP48,Beloeil,FI,2026-03-29,1.0,Simple_Avg
CP48,Beloeil,FI,2026-04-05,1.0,Simple_Avg
CP48,Beloeil,FI,2026-04-12,1.0,Simple_Avg
CP48,Beloeil,FI,2026-04-19,1.0,Simple_Avg
CP48,Beloeil,GA,2026-03-29,0.75,Simple_Avg
CP48,Beloeil,GA,2026-04-05,0.75,Simple_Avg
CP48,Beloeil,GA,2026-04-12,0.75,Simple_Avg
CP48,Beloeil,GA,2026-04-19,0.75,Simple_Avg
CP48,Beloeil,HT,2026-03-29,2.5,Simple_Avg
CP48,Beloeil,HT,2026-04-05,2.5,Simple_Avg
CP48,Beloeil,HT,2026-04-12,2.5,Simple_Avg
CP48,Beloeil,HT,2026-04-19,2.5,Simple_Avg
CP48,Beloeil,LO,2026-03-29,14.25,Simple_Avg
CP48,Beloeil,LO,2026-04-05,14.25,Simple_Avg
CP48,Beloeil,LO,2026-04-12,14.25,Simple_Avg
CP48,Beloeil,LO,2026-04-19,14.25,Simple_Avg
CP48,Beloeil,ME,2026-03-29,5.75,Simple_Avg
CP48,Beloeil,ME,2026-04-05,5.75,Simple_Avg
CP48,Beloeil,ME,2026-04-12,5.75,Simple_Avg
CP48,Beloeil,ME,2026-04-19,5.75,Simple_Avg
CP48,Beloeil,PA,2026-03-29,1.5,Simple_Avg
CP48,Beloeil,PA,2026-04-05,1.5,Simple_Avg
CP48,Beloeil,PA,2026-04-12,1.5,Simple_Avg
CP48,Beloeil,PA,2026-04-19,1.5,Simple_Avg
CP48,Beloeil,SP,2026-03-29,1.5,Simple_Avg
CP48,Beloeil,SP,2026-04-05,1.5,Simple_Avg
CP48,Beloeil,SP,2026-04-12,1.5,Simple_Avg
CP48,Beloeil,SP,2026-04-19,1.5,Simple_Avg
CP48,Beloeil,TO,2026-03-29,1.75,Simple_Avg
CP48,Beloeil,TO,2026-04-05,1.75,Simple_Avg
CP48,Beloeil,TO,2026-04-12,1.75,Simple_Avg
CP48,Beloeil,TO,2026-04-19,1.75,Simple_Avg
