week_ending,store_code,city,division_code,sales,units,n_transactions,avg_temp,max_temp,total_precip,sunshine_hours,rain_days,snow_days,bad_weather_days,n_holidays,has_holiday,month
2025-07-13,CP37,Gatineau,IN,13591.94,28.0,28,22.23,30.0,84.8,80.51,4,0,4,0,0,7
2025-07-13,CP37,Gatineau,LI,734.98,9.0,9,22.23,30.0,84.8,80.51,4,0,4,0,0,7
2025-07-13,CP37,Gatineau,LO,5353.72,128.0,80,22.23,30.0,84.8,80.51,4,0,4,0,0,7
2025-07-13,CP37,Gatineau,ME,33378.67,134.0,79,22.23,30.0,84.8,80.51,4,0,4,0,0,7
2025-07-13,CP37,Gatineau,MK,162.19,60.0,58,22.23,30.0,84.8,80.51,4,0,4,0,0,7
2025-07-13,CP37,Gatineau,PA,2963.76,15.0,15,22.23,30.0,84.8,80.51,4,0,4,0,0,7
2025-07-13,CP37,Gatineau,PC,32155.66,1492.0,1207,22.23,30.0,84.8,80.51,4,0,4,0,0,7
2025-07-13,CP37,Gatineau,PI,7505.87,401.0,313,22.23,30.0,84.8,80.51,4,0,4,0,0,7
2025-07-13,CP37,Gatineau,SE,230.0,5.0,5,22.23,30.0,84.8,80.51,4,0,4,0,0,7
2025-07-13,CP37,Gatineau,SP,19998.0,2.0,2,22.23,30.0,84.8,80.51,4,0,4,0,0,7
2025-07-13,CP37,Gatineau,TO,0.0,8.0,12,22.23,30.0,84.8,80.51,4,0,4,0,0,7
2025-07-13,CP44,St-Constant,AM,259.98,2.0,2,23.34,31.9,34.9,90.81,5,0,5,0,0,7
2025-07-13,CP44,St-Constant,AP,23698.97,585.0,459,23.34,31.9,34.9,90.81,5,0,5,0,0,7
2025-07-13,CP44,St-Constant,AS,3826.99,363.0,64,23.34,31.9,34.9,90.81,5,0,5,0,0,7
2025-07-13,CP44,St-Constant,AZ,0.0,-2.0,2,23.34,31.9,34.9,90.81,5,0,5,0,0,7
2025-07-13,CP44,St-Constant,BQ,769.95,5.0,5,23.34,31.9,34.9,90.81,5,0,5,0,0,7
2025-07-13,CP44,St-Constant,CC,0.0,1.0,1,23.34,31.9,34.9,90.81,5,0,5,0,0,7
2025-07-13,CP44,St-Constant,CH,8249.95,5.0,5,23.34,31.9,34.9,90.81,5,0,5,0,0,7
2025-07-13,CP44,St-Constant,FI,19.61,2.0,2,23.34,31.9,34.9,90.81,5,0,5,0,0,7
2025-07-13,CP44,St-Constant,GA,2949.9799999999996,2.0,2,23.34,31.9,34.9,90.81,5,0,5,0,0,7
2025-07-13,CP44,St-Constant,HT,13955.47,8.0,8,23.34,31.9,34.9,90.81,5,0,5,0,0,7
2025-07-13,CP44,St-Constant,IN,6339.98,7.0,7,23.34,31.9,34.9,90.81,5,0,5,0,0,7
2025-07-13,CP44,St-Constant,INM,925.0,2.0,2,23.34,31.9,34.9,90.81,5,0,5,0,0,7
2025-07-13,CP44,St-Constant,LI,1319.9,28.0,28,23.34,31.9,34.9,90.81,5,0,5,0,0,7
2025-07-13,CP44,St-Constant,LO,2717.1,133.0,102,23.34,31.9,34.9,90.81,5,0,5,0,0,7
2025-07-13,CP44,St-Constant,ME,20826.99,85.0,56,23.34,31.9,34.9,90.81,5,0,5,0,0,7
2025-07-13,CP44,St-Constant,MK,0.0,2.0,2,23.34,31.9,34.9,90.81,5,0,5,0,0,7
2025-07-13,CP44,St-Constant,PA,2117.89,14.0,12,23.34,31.9,34.9,90.81,5,0,5,0,0,7
2025-07-13,CP44,St-Constant,PC,16283.9,712.0,570,23.34,31.9,34.9,90.81,5,0,5,0,0,7
2025-07-13,CP44,St-Constant,PI,2047.42,76.0,74,23.34,31.9,34.9,90.81,5,0,5,0,0,7
2025-07-13,CP44,St-Constant,SE,102.17,4.0,4,23.34,31.9,34.9,90.81,5,0,5,0,0,7
2025-07-13,CP44,St-Constant,SP,8499.0,1.0,1,23.34,31.9,34.9,90.81,5,0,5,0,0,7
2025-07-13,CP44,St-Constant,TO,1259.96,7.0,7,23.34,31.9,34.9,90.81,5,0,5,0,0,7
2025-07-13,CP48,Beloeil,AM,99.99,1.0,1,22.43,30.8,34.1,88.79,5,0,5,0,0,7
2025-07-13,CP48,Beloeil,AP,33824.79,906.0,690,22.43,30.8,34.1,88.79,5,0,5,0,0,7
2025-07-13,CP48,Beloeil,AS,2634.67,376.0,57,22.43,30.8,34.1,88.79,5,0,5,0,0,7
2025-07-13,CP48,Beloeil,AZ,11.96,4.0,4,22.43,30.8,34.1,88.79,5,0,5,0,0,7
2025-07-13,CP48,Beloeil,BQ,2694.86,15.0,15,22.43,30.8,34.1,88.79,5,0,5,0,0,7
2025-07-13,CP48,Beloeil,CC,0.0,2.0,2,22.43,30.8,34.1,88.79,5,0,5,0,0,7
2025-07-13,CP48,Beloeil,CH,10449.95,5.0,5,22.43,30.8,34.1,88.79,5,0,5,0,0,7
2025-07-13,CP48,Beloeil,DI,29.99,1.0,1,22.43,30.8,34.1,88.79,5,0,5,0,0,7
2025-07-13,CP48,Beloeil,FI,1699.98,2.0,2,22.43,30.8,34.1,88.79,5,0,5,0,0,7
2025-07-13,CP48,Beloeil,GA,4099.97,3.0,3,22.43,30.8,34.1,88.79,5,0,5,0,0,7
2025-07-13,CP48,Beloeil,HT,14419.0,6.0,6,22.43,30.8,34.1,88.79,5,0,5,0,0,7
2025-07-13,CP48,Beloeil,IN,7444.98,8.0,8,22.43,30.8,34.1,88.79,5,0,5,0,0,7
2025-07-13,CP48,Beloeil,INM,934.99,3.0,3,22.43,30.8,34.1,88.79,5,0,5,0,0,7
2025-07-13,CP48,Beloeil,LI,1119.93,38.0,38,22.43,30.8,34.1,88.79,5,0,5,0,0,7
2025-07-13,CP48,Beloeil,LO,4363.56,238.0,194,22.43,30.8,34.1,88.79,5,0,5,0,0,7
2025-07-13,CP48,Beloeil,ME,31541.08,115.0,79,22.43,30.8,34.1,88.79,5,0,5,0,0,7
2025-07-13,CP48,Beloeil,MK,3.98,2.0,1,22.43,30.8,34.1,88.79,5,0,5,0,0,7
2025-07-13,CP48,Beloeil,PA,2709.86,14.0,14,22.43,30.8,34.1,88.79,5,0,5,0,0,7
2025-07-13,CP48,Beloeil,PC,27085.96,1113.0,941,22.43,30.8,34.1,88.79,5,0,5,0,0,7
2025-07-13,CP48,Beloeil,PI,3327.57,94.0,92,22.43,30.8,34.1,88.79,5,0,5,0,0,7
2025-07-13,CP48,Beloeil,SE,75.0,4.0,4,22.43,30.8,34.1,88.79,5,0,5,0,0,7
2025-07-13,CP48,Beloeil,SP,18889.0,2.0,2,22.43,30.8,34.1,88.79,5,0,5,0,0,7
2025-07-13,CP48,Beloeil,TO,1044.97,7.0,7,22.43,30.8,34.1,88.79,5,0,5,0,0,7
2025-07-20,CP08,Longueuil,AM,292.54,8.0,5,23.79,33.3,19.9,88.96,3,0,3,0,0,7
2025-07-20,CP08,Longueuil,AP,42739.39,805.0,568,23.79,33.3,19.9,88.96,3,0,3,0,0,7
2025-07-20,CP08,Longueuil,AS,4535.14,563.0,41,23.79,33.3,19.9,88.96,3,0,3,0,0,7
2025-07-20,CP08,Longueuil,AZ,8.98,2.0,2,23.79,33.3,19.9,88.96,3,0,3,0,0,7
2025-07-20,CP08,Longueuil,BQ,2071.95,6.0,6,23.79,33.3,19.9,88.96,3,0,3,0,0,7
2025-07-20,CP08,Longueuil,CC,250.0,1.0,1,23.79,33.3,19.9,88.96,3,0,3,0,0,7
2025-07-20,CP08,Longueuil,CH,7127.969999999999,3.0,3,23.79,33.3,19.9,88.96,3,0,3,0,0,7
2025-07-20,CP08,Longueuil,FI,1918.44,6.0,6,23.79,33.3,19.9,88.96,3,0,3,0,0,7
2025-07-20,CP08,Longueuil,GA,5284.959999999999,4.0,4,23.79,33.3,19.9,88.96,3,0,3,0,0,7
2025-07-20,CP08,Longueuil,HT,5171.88,3.0,3,23.79,33.3,19.9,88.96,3,0,3,0,0,7
2025-07-20,CP08,Longueuil,IN,1099.98,2.0,2,23.79,33.3,19.9,88.96,3,0,3,0,0,7
2025-07-20,CP08,Longueuil,INM,1600.0,2.0,2,23.79,33.3,19.9,88.96,3,0,3,0,0,7
2025-07-20,CP08,Longueuil,LI,1190.41,17.0,17,23.79,33.3,19.9,88.96,3,0,3,0,0,7
2025-07-20,CP08,Longueuil,LO,2182.36,106.0,87,23.79,33.3,19.9,88.96,3,0,3,0,0,7
2025-07-20,CP08,Longueuil,ME,25001.41,140.0,76,23.79,33.3,19.9,88.96,3,0,3,0,0,7
2025-07-20,CP08,Longueuil,MK,10.97,4.0,2,23.79,33.3,19.9,88.96,3,0,3,0,0,7
2025-07-20,CP08,Longueuil,PA,3116.84,18.0,18,23.79,33.3,19.9,88.96,3,0,3,0,0,7
2025-07-20,CP08,Longueuil,PC,26309.31,1167.0,886,23.79,33.3,19.9,88.96,3,0,3,0,0,7
2025-07-20,CP08,Longueuil,PI,7115.43,175.0,149,23.79,33.3,19.9,88.96,3,0,3,0,0,7
2025-07-20,CP08,Longueuil,SE,643.46,14.0,14,23.79,33.3,19.9,88.96,3,0,3,0,0,7
2025-07-20,CP08,Longueuil,SP,5499.0,1.0,1,23.79,33.3,19.9,88.96,3,0,3,0,0,7
2025-07-20,CP08,Longueuil,TO,3622.48,4.0,4,23.79,33.3,19.9,88.96,3,0,3,0,0,7
2025-07-20,CP202,Nepean,AP,17177.24,226.0,182,22.83,33.1,34.0,91.79,4,0,4,0,0,7
2025-07-20,CP202,Nepean,AS,3894.49,76.0,75,22.83,33.1,34.0,91.79,4,0,4,0,0,7
2025-07-20,CP202,Nepean,BQ,28.979999999999997,2.0,2,22.83,33.1,34.0,91.79,4,0,4,0,0,7
2025-07-20,CP202,Nepean,DI,213.08,34.0,36,22.83,33.1,34.0,91.79,4,0,4,0,0,7
2025-07-20,CP202,Nepean,GA,10499.96,4.0,4,22.83,33.1,34.0,91.79,4,0,4,0,0,7
2025-07-20,CP202,Nepean,IN,0.0,6.0,6,22.83,33.1,34.0,91.79,4,0,4,0,0,7
2025-07-20,CP202,Nepean,LI,3459.92,15.0,15,22.83,33.1,34.0,91.79,4,0,4,0,0,7
2025-07-20,CP202,Nepean,LO,813.9,59.0,55,22.83,33.1,34.0,91.79,4,0,4,0,0,7
2025-07-20,CP202,Nepean,ME,22035.79,74.0,44,22.83,33.1,34.0,91.79,4,0,4,0,0,7
2025-07-20,CP202,Nepean,MK,28.57,13.0,13,22.83,33.1,34.0,91.79,4,0,4,0,0,7
2025-07-20,CP202,Nepean,PA,6450.16,24.0,25,22.83,33.1,34.0,91.79,4,0,4,0,0,7
2025-07-20,CP202,Nepean,PC,22546.85,1116.0,935,22.83,33.1,34.0,91.79,4,0,4,0,0,7
2025-07-20,CP202,Nepean,PI,3563.38,162.0,153,22.83,33.1,34.0,91.79,4,0,4,0,0,7
2025-07-20,CP202,Nepean,SP,74080.52,7.0,9,22.83,33.1,34.0,91.79,4,0,4,0,0,7
2025-07-20,CP37,Gatineau,AM,549.99,1.0,1,21.93,32.2,44.1,92.08,3,0,3,0,0,7
2025-07-20,CP37,Gatineau,AP,54017.59,1623.0,615,21.93,32.2,44.1,92.08,3,0,3,0,0,7
2025-07-20,CP37,Gatineau,AS,4507.56,96.0,85,21.93,32.2,44.1,92.08,3,0,3,0,0,7
2025-07-20,CP37,Gatineau,BQ,1944.83,17.0,15,21.93,32.2,44.1,92.08,3,0,3,0,0,7
2025-07-20,CP37,Gatineau,CH,13145.98,7.0,7,21.93,32.2,44.1,92.08,3,0,3,0,0,7
2025-07-20,CP37,Gatineau,CR,26845.0,1.0,1,21.93,32.2,44.1,92.08,3,0,3,0,0,7
2025-07-20,CP37,Gatineau,DI,100.75,7.0,7,21.93,32.2,44.1,92.08,3,0,3,0,0,7
2025-07-20,CP37,Gatineau,GA,13381.17,3.0,3,21.93,32.2,44.1,92.08,3,0,3,0,0,7
2025-07-20,CP37,Gatineau,HT,26031.35,8.0,8,21.93,32.2,44.1,92.08,3,0,3,0,0,7
2025-07-20,CP37,Gatineau,IN,8292.95,20.0,20,21.93,32.2,44.1,92.08,3,0,3,0,0,7
2025-07-20,CP37,Gatineau,LI,2831.92,19.0,19,21.93,32.2,44.1,92.08,3,0,3,0,0,7
2025-07-20,CP37,Gatineau,LO,3835.06,194.0,162,21.93,32.2,44.1,92.08,3,0,3,0,0,7
2025-07-20,CP37,Gatineau,ME,35054.32,162.0,98,21.93,32.2,44.1,92.08,3,0,3,0,0,7
2025-07-20,CP37,Gatineau,MK,289.9,23.0,18,21.93,32.2,44.1,92.08,3,0,3,0,0,7
2025-07-20,CP37,Gatineau,PA,6169.8,30.0,29,21.93,32.2,44.1,92.08,3,0,3,0,0,7
2025-07-20,CP37,Gatineau,PC,47978.65,2094.0,1721,21.93,32.2,44.1,92.08,3,0,3,0,0,7
2025-07-20,CP37,Gatineau,PI,11145.65,735.0,468,21.93,32.2,44.1,92.08,3,0,3,0,0,7
2025-07-20,CP37,Gatineau,SE,135.0,4.0,4,21.93,32.2,44.1,92.08,3,0,3,0,0,7
2025-07-20,CP37,Gatineau,SP,10998.0,2.0,2,21.93,32.2,44.1,92.08,3,0,3,0,0,7
2025-07-20,CP37,Gatineau,TO,1409.97,10.0,10,21.93,32.2,44.1,92.08,3,0,3,0,0,7
2025-07-20,CP44,St-Constant,AM,59.99,1.0,1,23.19,33.0,30.1,89.9,3,0,3,0,0,7
2025-07-20,CP44,St-Constant,AP,23082.12,422.0,317,23.19,33.0,30.1,89.9,3,0,3,0,0,7
2025-07-20,CP44,St-Constant,AS,1303.67,104.0,30,23.19,33.0,30.1,89.9,3,0,3,0,0,7
2025-07-20,CP44,St-Constant,AZ,5.98,2.0,2,23.19,33.0,30.1,89.9,3,0,3,0,0,7
2025-07-20,CP44,St-Constant,BQ,272.94,8.0,8,23.19,33.0,30.1,89.9,3,0,3,0,0,7
2025-07-20,CP44,St-Constant,CH,1253.98,2.0,3,23.19,33.0,30.1,89.9,3,0,3,0,0,7
2025-07-20,CP44,St-Constant,FI,446.97,3.0,3,23.19,33.0,30.1,89.9,3,0,3,0,0,7
2025-07-20,CP44,St-Constant,GA,6639.96,4.0,4,23.19,33.0,30.1,89.9,3,0,3,0,0,7
2025-07-20,CP44,St-Constant,HT,2299.0,1.0,1,23.19,33.0,30.1,89.9,3,0,3,0,0,7
2025-07-20,CP44,St-Constant,IN,1105.0,1.0,1,23.19,33.0,30.1,89.9,3,0,3,0,0,7
2025-07-20,CP44,St-Constant,INM,769.99,1.0,1,23.19,33.0,30.1,89.9,3,0,3,0,0,7
2025-07-20,CP44,St-Constant,LI,509.97,17.0,17,23.19,33.0,30.1,89.9,3,0,3,0,0,7
2025-07-20,CP44,St-Constant,LO,2423.04,100.0,95,23.19,33.0,30.1,89.9,3,0,3,0,0,7
2025-07-20,CP44,St-Constant,ME,12090.36,51.0,33,23.19,33.0,30.1,89.9,3,0,3,0,0,7
2025-07-20,CP44,St-Constant,MK,0.0,1.0,1,23.19,33.0,30.1,89.9,3,0,3,0,0,7
2025-07-20,CP44,St-Constant,PA,3036.9,12.0,11,23.19,33.0,30.1,89.9,3,0,3,0,0,7
2025-07-20,CP44,St-Constant,PC,14645.0,651.0,502,23.19,33.0,30.1,89.9,3,0,3,0,0,7
2025-07-20,CP44,St-Constant,PI,2071.35,94.0,62,23.19,33.0,30.1,89.9,3,0,3,0,0,7
2025-07-20,CP44,St-Constant,SE,804.96,7.0,7,23.19,33.0,30.1,89.9,3,0,3,0,0,7
2025-07-20,CP44,St-Constant,SP,9749.0,1.0,1,23.19,33.0,30.1,89.9,3,0,3,0,0,7
2025-07-20,CP44,St-Constant,TO,0.0,2.0,2,23.19,33.0,30.1,89.9,3,0,3,0,0,7
2025-07-20,CP48,Beloeil,AM,24.99,1.0,1,22.93,32.0,31.4,88.01,4,0,4,0,0,7
2025-07-20,CP48,Beloeil,AP,29259.02,660.0,501,22.93,32.0,31.4,88.01,4,0,4,0,0,7
2025-07-20,CP48,Beloeil,AS,2606.16,479.0,56,22.93,32.0,31.4,88.01,4,0,4,0,0,7
2025-07-20,CP48,Beloeil,AZ,2.99,1.0,1,22.93,32.0,31.4,88.01,4,0,4,0,0,7
2025-07-20,CP48,Beloeil,BQ,3261.31,21.0,21,22.93,32.0,31.4,88.01,4,0,4,0,0,7
2025-07-20,CP48,Beloeil,CC,0.0,1.0,1,22.93,32.0,31.4,88.01,4,0,4,0,0,7
2025-07-20,CP48,Beloeil,CH,3379.97,3.0,3,22.93,32.0,31.4,88.01,4,0,4,0,0,7
2025-07-20,CP48,Beloeil,FI,191.56,8.0,4,22.93,32.0,31.4,88.01,4,0,4,0,0,7
2025-07-20,CP48,Beloeil,GA,2239.9700000000003,3.0,3,22.93,32.0,31.4,88.01,4,0,4,0,0,7
2025-07-20,CP48,Beloeil,HT,11446.0,4.0,4,22.93,32.0,31.4,88.01,4,0,4,0,0,7
2025-07-20,CP48,Beloeil,IN,5435.0,4.0,4,22.93,32.0,31.4,88.01,4,0,4,0,0,7
2025-07-20,CP48,Beloeil,INM,3330.0,3.0,3,22.93,32.0,31.4,88.01,4,0,4,0,0,7
2025-07-20,CP48,Beloeil,LI,1009.96,26.0,26,22.93,32.0,31.4,88.01,4,0,4,0,0,7
2025-07-20,CP48,Beloeil,LO,4807.59,198.0,169,22.93,32.0,31.4,88.01,4,0,4,0,0,7
2025-07-20,CP48,Beloeil,ME,32937.37,115.0,72,22.93,32.0,31.4,88.01,4,0,4,0,0,7
2025-07-20,CP48,Beloeil,MK,1.99,1.0,1,22.93,32.0,31.4,88.01,4,0,4,0,0,7
2025-07-20,CP48,Beloeil,PA,1228.49,8.0,9,22.93,32.0,31.4,88.01,4,0,4,0,0,7
2025-07-20,CP48,Beloeil,PC,28614.65,1186.0,987,22.93,32.0,31.4,88.01,4,0,4,0,0,7
2025-07-20,CP48,Beloeil,PI,3750.39,77.0,74,22.93,32.0,31.4,88.01,4,0,4,0,0,7
2025-07-20,CP48,Beloeil,SE,299.98,3.0,3,22.93,32.0,31.4,88.01,4,0,4,0,0,7
2025-07-20,CP48,Beloeil,SP,7899.0,1.0,1,22.93,32.0,31.4,88.01,4,0,4,0,0,7
2025-07-20,CP48,Beloeil,TO,1432.46,7.0,7,22.93,32.0,31.4,88.01,4,0,4,0,0,7
2025-07-27,CP08,Longueuil,AP,36264.53,616.5,462,22.77,33.2,7.1,88.72,3,0,3,0,0,7
2025-07-27,CP08,Longueuil,AS,4168.55,249.0,57,22.77,33.2,7.1,88.72,3,0,3,0,0,7
2025-07-27,CP08,Longueuil,AZ,14.96,4.0,3,22.77,33.2,7.1,88.72,3,0,3,0,0,7
2025-07-27,CP08,Longueuil,BQ,1435.87,13.0,10,22.77,33.2,7.1,88.72,3,0,3,0,0,7
2025-07-27,CP08,Longueuil,CH,9499.95,5.0,5,22.77,33.2,7.1,88.72,3,0,3,0,0,7
2025-07-27,CP08,Longueuil,FI,1023.96,6.0,4,22.77,33.2,7.1,88.72,3,0,3,0,0,7
2025-07-27,CP08,Longueuil,GA,12549.1,8.0,8,22.77,33.2,7.1,88.72,3,0,3,0,0,7
2025-07-27,CP08,Longueuil,HT,9482.3,4.0,4,22.77,33.2,7.1,88.72,3,0,3,0,0,7
2025-07-27,CP08,Longueuil,IN,3919.98,4.0,4,22.77,33.2,7.1,88.72,3,0,3,0,0,7
2025-07-27,CP08,Longueuil,INM,1014.99,3.0,3,22.77,33.2,7.1,88.72,3,0,3,0,0,7
2025-07-27,CP08,Longueuil,LI,1239.89,29.0,29,22.77,33.2,7.1,88.72,3,0,3,0,0,7
2025-07-27,CP08,Longueuil,LO,2547.7,125.0,99,22.77,33.2,7.1,88.72,3,0,3,0,0,7
2025-07-27,CP08,Longueuil,ME,31531.59,165.0,92,22.77,33.2,7.1,88.72,3,0,3,0,0,7
2025-07-27,CP08,Longueuil,MK,10.0,4.0,4,22.77,33.2,7.1,88.72,3,0,3,0,0,7
2025-07-27,CP08,Longueuil,PA,10359.97,33.0,33,22.77,33.2,7.1,88.72,3,0,3,0,0,7
2025-07-27,CP08,Longueuil,PC,22669.6,967.0,760,22.77,33.2,7.1,88.72,3,0,3,0,0,7
2025-07-27,CP08,Longueuil,PI,5583.79,115.0,88,22.77,33.2,7.1,88.72,3,0,3,0,0,7
2025-07-27,CP08,Longueuil,SE,1254.92,17.0,14,22.77,33.2,7.1,88.72,3,0,3,0,0,7
2025-07-27,CP08,Longueuil,SP,10499.0,1.0,1,22.77,33.2,7.1,88.72,3,0,3,0,0,7
2025-07-27,CP08,Longueuil,TO,1469.96,6.0,6,22.77,33.2,7.1,88.72,3,0,3,0,0,7
2025-07-27,CP202,Nepean,AP,14962.49,202.0,182,22.0,33.2,3.5,94.61,3,0,3,0,0,7
2025-07-27,CP202,Nepean,AS,1843.07,59.0,50,22.0,33.2,3.5,94.61,3,0,3,0,0,7
2025-07-27,CP202,Nepean,BQ,39.97,3.0,3,22.0,33.2,3.5,94.61,3,0,3,0,0,7
2025-07-27,CP202,Nepean,CH,1800.99,1.0,1,22.0,33.2,3.5,94.61,3,0,3,0,0,7
2025-07-27,CP202,Nepean,DI,134.97,23.0,25,22.0,33.2,3.5,94.61,3,0,3,0,0,7
2025-07-27,CP202,Nepean,GA,7799.95,5.0,4,22.0,33.2,3.5,94.61,3,0,3,0,0,7
2025-07-27,CP202,Nepean,IN,0.0,4.0,4,22.0,33.2,3.5,94.61,3,0,3,0,0,7
2025-07-27,CP202,Nepean,LI,2194.93,14.0,14,22.0,33.2,3.5,94.61,3,0,3,0,0,7
2025-07-27,CP202,Nepean,LO,1331.74,76.0,66,22.0,33.2,3.5,94.61,3,0,3,0,0,7
2025-07-27,CP202,Nepean,ME,19901.41,60.0,41,22.0,33.2,3.5,94.61,3,0,3,0,0,7
2025-07-27,CP202,Nepean,MK,446.44,5.0,5,22.0,33.2,3.5,94.61,3,0,3,0,0,7
2025-07-27,CP202,Nepean,PA,6910.04,28.0,29,22.0,33.2,3.5,94.61,3,0,3,0,0,7
2025-07-27,CP202,Nepean,PC,20159.33,1018.0,880,22.0,33.2,3.5,94.61,3,0,3,0,0,7
2025-07-27,CP202,Nepean,PI,2209.15,135.0,120,22.0,33.2,3.5,94.61,3,0,3,0,0,7
2025-07-27,CP202,Nepean,SP,56905.0,5.0,5,22.0,33.2,3.5,94.61,3,0,3,0,0,7
2025-07-27,CP37,Gatineau,AP,31862.09,956.0,465,21.23,32.5,6.6,93.39,3,0,3,0,0,7
2025-07-27,CP37,Gatineau,AS,3381.0899999999997,107.0,88,21.23,32.5,6.6,93.39,3,0,3,0,0,7
2025-07-27,CP37,Gatineau,BQ,3543.8799999999997,13.0,13,21.23,32.5,6.6,93.39,3,0,3,0,0,7
2025-07-27,CP37,Gatineau,DI,119.85,18.0,10,21.23,32.5,6.6,93.39,3,0,3,0,0,7
2025-07-27,CP37,Gatineau,FI,689.99,1.0,1,21.23,32.5,6.6,93.39,3,0,3,0,0,7
2025-07-27,CP37,Gatineau,GA,9799.97,3.0,3,21.23,32.5,6.6,93.39,3,0,3,0,0,7
2025-07-27,CP37,Gatineau,HT,14595.0,5.0,5,21.23,32.5,6.6,93.39,3,0,3,0,0,7
2025-07-27,CP37,Gatineau,IN,4346.99,13.0,13,21.23,32.5,6.6,93.39,3,0,3,0,0,7
2025-07-27,CP37,Gatineau,LI,3859.92,17.0,17,21.23,32.5,6.6,93.39,3,0,3,0,0,7
2025-07-27,CP37,Gatineau,LO,2153.4,166.0,124,21.23,32.5,6.6,93.39,3,0,3,0,0,7
2025-07-27,CP37,Gatineau,ME,39567.11,109.0,74,21.23,32.5,6.6,93.39,3,0,3,0,0,7
2025-07-27,CP37,Gatineau,MK,590.13,26.0,22,21.23,32.5,6.6,93.39,3,0,3,0,0,7
2025-07-27,CP37,Gatineau,PA,2996.81,19.0,23,21.23,32.5,6.6,93.39,3,0,3,0,0,7
2025-07-27,CP37,Gatineau,PC,41434.59,1794.0,1542,21.23,32.5,6.6,93.39,3,0,3,0,0,7
2025-07-27,CP37,Gatineau,PI,7607.19,678.0,447,21.23,32.5,6.6,93.39,3,0,3,0,0,7
2025-07-27,CP37,Gatineau,SE,270.0,7.0,7,21.23,32.5,6.6,93.39,3,0,3,0,0,7
2025-07-27,CP37,Gatineau,SP,51746.0,4.0,6,21.23,32.5,6.6,93.39,3,0,3,0,0,7
2025-07-27,CP37,Gatineau,TO,5749.63,13.0,12,21.23,32.5,6.6,93.39,3,0,3,0,0,7
2025-07-27,CP44,St-Constant,AP,19629.08,497.0,340,22.21,33.2,15.3,85.98,3,0,3,0,0,7
2025-07-27,CP44,St-Constant,AS,1158.26,133.0,21,22.21,33.2,15.3,85.98,3,0,3,0,0,7
2025-07-27,CP44,St-Constant,AZ,17.94,6.0,6,22.21,33.2,15.3,85.98,3,0,3,0,0,7
2025-07-27,CP44,St-Constant,BQ,402.97,5.0,5,22.21,33.2,15.3,85.98,3,0,3,0,0,7
2025-07-27,CP44,St-Constant,CH,2142.9599999999996,4.0,4,22.21,33.2,15.3,85.98,3,0,3,0,0,7
2025-07-27,CP44,St-Constant,GA,249.99,1.0,1,22.21,33.2,15.3,85.98,3,0,3,0,0,7
2025-07-27,CP44,St-Constant,HT,2968.99,2.0,2,22.21,33.2,15.3,85.98,3,0,3,0,0,7
2025-07-27,CP44,St-Constant,IN,1539.99,2.0,2,22.21,33.2,15.3,85.98,3,0,3,0,0,7
2025-07-27,CP44,St-Constant,LI,50.0,8.0,8,22.21,33.2,15.3,85.98,3,0,3,0,0,7
2025-07-27,CP44,St-Constant,LO,2075.56,95.0,80,22.21,33.2,15.3,85.98,3,0,3,0,0,7
2025-07-27,CP44,St-Constant,ME,11556.51,49.0,35,22.21,33.2,15.3,85.98,3,0,3,0,0,7
2025-07-27,CP44,St-Constant,MK,5.0,1.0,1,22.21,33.2,15.3,85.98,3,0,3,0,0,7
2025-07-27,CP44,St-Constant,PA,464.93,7.0,7,22.21,33.2,15.3,85.98,3,0,3,0,0,7
2025-07-27,CP44,St-Constant,PC,14642.42,659.0,508,22.21,33.2,15.3,85.98,3,0,3,0,0,7
2025-07-27,CP44,St-Constant,PI,2225.06,53.0,50,22.21,33.2,15.3,85.98,3,0,3,0,0,7
2025-07-27,CP44,St-Constant,SE,442.46,10.0,10,22.21,33.2,15.3,85.98,3,0,3,0,0,7
2025-07-27,CP44,St-Constant,TO,1380.22,4.0,4,22.21,33.2,15.3,85.98,3,0,3,0,0,7
2025-07-27,CP48,Beloeil,AM,27.99,1.0,1,21.63,32.8,7.9,88.48,3,0,3,0,0,7
2025-07-27,CP48,Beloeil,AP,31686.76,749.0,525,21.63,32.8,7.9,88.48,3,0,3,0,0,7
2025-07-27,CP48,Beloeil,AS,2666.96,312.0,48,21.63,32.8,7.9,88.48,3,0,3,0,0,7
2025-07-27,CP48,Beloeil,AZ,100.97,3.0,2,21.63,32.8,7.9,88.48,3,0,3,0,0,7
2025-07-27,CP48,Beloeil,BQ,1985.84,16.0,15,21.63,32.8,7.9,88.48,3,0,3,0,0,7
2025-07-27,CP48,Beloeil,CH,8315.92,8.0,8,21.63,32.8,7.9,88.48,3,0,3,0,0,7
2025-07-27,CP48,Beloeil,GA,13459.95,5.0,5,21.63,32.8,7.9,88.48,3,0,3,0,0,7
2025-07-27,CP48,Beloeil,HT,14095.0,5.0,5,21.63,32.8,7.9,88.48,3,0,3,0,0,7
2025-07-27,CP48,Beloeil,IN,4694.99,5.0,5,21.63,32.8,7.9,88.48,3,0,3,0,0,7
2025-07-27,CP48,Beloeil,INM,1704.98,3.0,3,21.63,32.8,7.9,88.48,3,0,3,0,0,7
2025-07-27,CP48,Beloeil,LI,249.97,27.0,27,21.63,32.8,7.9,88.48,3,0,3,0,0,7
