store_code,division_code,n_weeks,avg_units,avg_revenue,std_units,total_units,total_revenue,pct_zero,max_units,cv,asp,demand_class,adi,cv2,tier
CP202,PA,69,12.391304347826088,3109.644492753623,10.160791700430613,855.0,214565.47,1.4492753623188406,37.0,0.819993716175102,250.95376608187135,Erratic,1.0147058823529411,0.6723896945666537,Tier 2
CP202,PC,125,589.608,11621.45952,650.7947609678693,73701.0,1452682.44,0.0,3224.0,1.1037753235503407,19.71048479667847,Erratic,1.0,1.2183199648786593,Tier 1
CP202,SP,94,4.053191489361702,47187.08138297873,2.981545465155111,381.0,4435585.65,1.0638297872340425,18.0,0.7356043929779014,11641.957086614175,Erratic,1.010752688172043,0.5411138229683867,Tier 2
CP202,TO,11,1.2727272727272727,348.72,0.7862453931068965,14.0,3835.92,9.090909090909092,3.0,0.617764237441133,273.9942857142857,Smooth,1.1,0.3816326530612245,Tier 2
CP28,BQ,52,2.8653846153846154,994.3984615384616,1.9904561124136715,149.0,51708.72,1.9230769230769231,10.0,0.6946558244665162,347.03838926174495,Smooth,1.0196078431372548,0.4825467144652554,Tier 2
CP28,CH,84,3.0714285714285716,4836.369166666666,2.2960716283572977,258.0,406255.01,2.380952380952381,10.0,0.7475582045814457,1574.6318217054263,Erratic,1.024390243902439,0.5588432692370346,Tier 2
CP28,FI,53,1.8679245283018868,872.7062264150943,1.225337251049632,99.0,46253.43,1.8867924528301887,6.0,0.6559886293498031,467.2063636363636,Smooth,1.0192307692307692,0.4303210818362333,Tier 2
CP28,GA,76,3.4210526315789473,3746.243026315789,2.8343754533452894,260.0,284714.47,2.631578947368421,13.0,0.8285097479009308,1095.0556538461537,Erratic,1.027027027027027,0.6864284023668639,Tier 2
CP28,HT,76,4.5131578947368425,6773.921052631579,4.343557439250709,343.0,514818.0,3.9473684210526314,20.0,0.9624208903296031,1500.927113702624,Erratic,1.0410958904109588,0.926253970142826,Tier 2
CP28,LO,120,39.35,332.94891666666666,55.42451146007727,4722.0,39953.87,0.0,256.0,1.4085009265585073,8.461217704362559,Erratic,1.0,1.9838748601161738,Tier 1
CP28,ME,95,25.91578947368421,4280.832947368421,30.03248707575194,2462.0,406679.13,4.2105263157894735,152.0,1.1588490138896972,165.18242485783915,Erratic,1.043956043956044,1.3429310369931236,Tier 1
CP28,PA,52,5.480769230769231,631.6242307692307,4.94078815898596,285.0,32844.46,1.9230769230769231,20.0,0.9014771377798945,115.24371929824561,Erratic,1.0196078431372548,0.8126610299398308,Tier 2
CP28,PC,125,555.064,11515.503279999999,755.881623092553,69383.0,1439437.91,0.0,4127.0,1.3617918349821878,20.74626219679172,Erratic,1.0,1.8544770018241543,Tier 1
CP28,SP,40,1.2,8918.801,0.5638694156883471,48.0,356752.04,2.5,3.0,0.4698911797402893,7432.3341666666665,Smooth,1.0256410256410255,0.2207977207977209,Tier 2
CP28,TO,44,24.84090909090909,1825.8022727272728,93.8434974223396,1093.0,80335.3,9.090909090909092,451.0,3.7777803170932684,73.49981701738335,Erratic,1.1,14.271624124217317,Tier 1
CP32,BQ,92,10.23913043478261,1986.9424999999999,10.086842223844583,942.0,182798.71,0.0,43.0,0.9851268413945876,194.0538322717622,Erratic,1.0,0.970474893636077,Tier 2
CP32,CH,75,3.52,7635.390666666665,2.6679276297976755,264.0,572654.2999999999,0.0,13.0,0.757933985737976,2169.1450757575753,Erratic,1.0,0.5744639267366544,Tier 2
CP32,FI,96,3.5104166666666665,1473.2190625,3.521347803168156,337.0,141429.03,1.0416666666666665,23.0,1.0031139142556171,419.6707121661721,Erratic,1.0105263157894737,1.0062375249732256,Tier 2
CP32,GA,84,7.583333333333333,10403.224880952379,8.282960202661577,637.0,873870.8899999999,2.380952380952381,50.0,1.0922584882630653,1371.853830455259,Erratic,1.024390243902439,1.1930286051827166,Tier 2
CP32,HT,81,3.506172839506173,8445.012345679012,2.6130607378614616,284.0,684046.0,1.2345679012345678,13.0,0.7452743653759802,2408.612676056338,Erratic,1.0125,0.5554338796865701,Tier 2
CP32,LO,121,42.82644628099174,612.2173553719008,61.2597852980717,5182.0,74078.3,0.0,303.0,1.4304195332046845,14.295310690852952,Erratic,1.0,2.0461000409735077,Tier 1
CP32,ME,119,52.45378151260504,11063.111344537816,64.39901408593143,6242.0,1316510.25,2.5210084033613445,258.0,1.2277287209589618,210.91160685677667,Erratic,1.0258620689655173,1.5073178122675284,Tier 1
CP32,PA,64,5.609375,1861.54375,4.413605183326406,359.0,119138.8,1.5625,15.0,0.7868265507879943,331.86295264623953,Erratic,1.0158730158730158,0.6190960210249322,Tier 2
CP32,PC,125,598.904,14217.576,761.9551720790829,74863.0,1777197.0,0.0,4000.0,1.2722492621172723,23.739323831532264,Erratic,1.0,1.6186181849579437,Tier 1
CP32,SP,79,1.9493670886075949,12975.302658227847,1.3194670075568993,154.0,1025048.9099999999,0.0,6.0,0.6768694389415263,6656.161753246753,Smooth,1.0,0.4581522373730166,Tier 2
CP32,TO,90,4.3,1958.7487777777778,3.426433924388773,387.0,176287.39,0.0,14.0,0.7968450986950635,455.5229715762274,Erratic,1.0,0.6349621113143454,Tier 2
CP33,BQ,64,3.046875,943.2534375,2.4392926863178617,195.0,60368.22,3.125,13.0,0.8005883688427854,309.5806153846154,Erratic,1.032258064516129,0.6409417363263518,Tier 2
CP33,CH,72,2.486111111111111,3754.2605555555556,1.920923014312926,179.0,270306.76,2.7777777777777777,11.0,0.772661771120283,1510.0936312849162,Erratic,1.0285714285714285,0.5970062125507326,Tier 2
CP33,FI,49,1.816326530612245,672.8612244897959,1.0542269953966885,89.0,32970.2,0.0,5.0,0.5804171098251432,370.4516853932584,Smooth,1.0,0.3368840213777723,Tier 2
CP33,GA,77,4.467532467532467,5237.448311688312,3.640360073227342,344.0,403283.52,0.0,18.0,0.8148480396468178,1172.3358139534885,Erratic,1.0,0.6639773277162621,Tier 2
CP33,HT,64,5.53125,9446.87453125,5.309376999892184,354.0,604599.97,0.0,23.0,0.9598873672121462,1707.9095197740112,Erratic,1.0,0.9213837577334656,Tier 2
CP33,LO,111,18.792792792792792,131.53243243243244,26.682345922867874,2086.0,14600.1,1.8018018018018018,140.0,1.4198180237000644,6.99908916586769,Erratic,1.018348623853211,2.0158832204235564,Tier 2
CP33,ME,108,22.425925925925927,4743.358425925926,27.391998184783997,2422.0,512282.71,0.0,104.0,1.2214433542347942,211.5122667217176,Erratic,1.0,1.491923867604345,Tier 1
CP33,PA,56,6.392857142857143,726.8330357142858,4.773710473867438,358.0,40702.65,0.0,19.0,0.7467256607166942,113.69455307262571,Erratic,1.0,0.5575992123727835,Tier 2
CP33,PC,125,259.76,5909.9576,297.3268105268419,32470.0,738744.7,0.0,1593.0,1.1446212293149134,22.751607637819525,Erratic,1.0,1.3101577585983835,Tier 1
CP33,SP,48,1.5416666666666667,12813.313750000001,0.8494887907875883,74.0,615039.06,0.0,5.0,0.5510197561865438,8311.338648648649,Smooth,1.0,0.3036227717078781,Tier 2
CP33,TO,38,4.078947368421052,1009.9547368421053,3.544173589087798,155.0,38378.28,2.631578947368421,14.0,0.8688941702279763,247.6018064516129,Erratic,1.027027027027027,0.7549770790561635,Tier 2
CP35,BQ,97,7.309278350515464,1921.075154639175,7.4195137205073785,709.0,186344.28999999998,4.123711340206185,32.0,1.0150815668395143,262.8269252468265,Erratic,1.043010752688172,1.0303905873373633,Tier 2
CP35,CH,104,7.375,11189.551442307693,5.920488532715811,767.0,1163713.35,0.0,29.0,0.8027781061309573,1517.2273142112126,Erratic,1.0,0.6444526876832066,Tier 2
CP35,FI,97,3.154639175257732,1215.4259793814433,2.4551824702451976,306.0,117896.31999999999,1.0309278350515463,13.0,0.7782767961234777,385.28209150326796,Erratic,1.0104166666666667,0.6057147713842252,Tier 2
CP35,GA,95,8.27357894736842,10089.977263157894,9.110847978352975,785.99,958547.84,3.1578947368421053,66.0,1.1011979261104248,1219.5420297968167,Erratic,1.0326086956521738,1.2126368724699006,Tier 2
CP35,HT,94,11.861702127659575,24481.599680851064,10.543918456932747,1115.0,2301270.37,0.0,67.0,0.888904336279532,2063.919614349776,Erratic,1.0,0.7901509190565553,Tier 2
CP35,LO,122,98.06557377049181,1265.3498360655738,138.93804658375987,11964.0,154372.68,0.0,721.0,1.4167871684402125,12.90309929789368,Erratic,1.0,2.007285880656835,Tier 1
CP35,ME,118,47.45762711864407,12468.497627118644,55.637508725924185,5600.0,1471282.72,0.847457627118644,194.0,1.1723617910105453,262.72905714285713,Erratic,1.0085470085470085,1.3744321690214534,Tier 1
CP35,PA,59,7.338983050847458,1406.3674576271185,9.02030309432565,433.0,82975.68,5.084745762711865,35.0,1.2290944170097307,191.62974595842954,Erratic,1.0535714285714286,1.5106730859244897,Tier 2
CP35,PC,122,909.1229508196722,20497.446721311477,1082.1258353819753,110913.0,2500688.5,0.0,6177.0,1.190296465848016,22.54639672536132,Erratic,1.0,1.416805676610277,Tier 1
CP35,SP,93,2.946236559139785,26359.41548387097,1.8845227247112861,274.0,2451425.64,1.0752688172043012,9.0,0.6396372751757284,8946.80890510949,Smooth,1.0108695652173914,0.40913584379423057,Tier 2
CP35,TO,61,8.62295081967213,2224.441967213115,8.165300432166656,526.0,135690.96,1.639344262295082,36.0,0.9469264759736997,257.9676045627376,Erratic,1.0166666666666666,0.8966697508999697,Tier 2
CP36,BQ,109,17.853211009174313,3337.621467889908,27.138132829707367,1946.0,363800.74,0.9174311926605505,233.0,1.5200701328047805,186.94796505652621,Erratic,1.0092592592592593,2.310613208645143,Tier 2
CP36,CH,92,9.5,9397.091086956521,11.208807369089836,874.0,864532.38,0.0,63.0,1.1798744599041933,989.1674828375286,Erratic,1.0,1.3921037411342116,Tier 2
CP36,FI,109,5.972477064220183,780.9268807339449,4.42312675477664,651.0,85121.03,0.0,21.0,0.7405849712298829,130.75427035330262,Erratic,1.0,0.5484660996115664,Tier 2
CP36,GA,103,17.854368932038835,13690.836116504854,22.48459506059705,1839.0,1410156.1199999999,0.9708737864077669,115.0,1.2593329479290356,766.8059380097878,Erratic,1.0098039215686274,1.5859194737396352,Tier 2
CP36,HT,85,4.011764705882353,10521.267294117646,3.46236265894733,341.0,894307.72,5.88235294117647,16.0,0.8630522756906834,2622.603284457478,Erratic,1.0625,0.7448592305748675,Tier 2
CP36,LO,125,96.952,1126.45272,149.0367380558317,12119.0,140806.59,0.0,975.0,1.5372219041982806,11.618664081194817,Erratic,1.0,2.3630511827469878,Tier 1
CP36,ME,120,78.21666666666667,12248.293833333333,95.99099951972329,9386.0,1469795.26,0.8333333333333334,600.0,1.22724482658926,156.59442360963138,Erratic,1.0084033613445378,1.5061298643901027,Tier 1
CP36,PA,79,15.151898734177216,2364.9717721518987,15.925377753918376,1197.0,186832.77,5.063291139240507,69.0,1.0510483229403105,156.08418546365914,Erratic,1.0533333333333332,1.1047025771556391,Tier 2
CP36,PC,125,750.52,17551.42824,1065.7079851804713,93815.0,2193928.5300000003,0.0,6239.0,1.4199594750046252,23.38569024143261,Erratic,1.0,2.016284910655411,Tier 1
CP36,SP,69,2.6666666666666665,19523.67086956522,4.461161371696133,184.0,1347133.29,2.898550724637681,35.0,1.67293551438605,7321.376576086956,Erratic,1.0298507462686568,2.7987132352941178,Tier 2
CP36,TO,93,7.053763440860215,4307.510430107527,7.185985139261866,656.0,400598.47000000003,2.1505376344086025,27.0,1.018744844438039,610.668399390244,Erratic,1.021978021978022,1.0378410580690842,Tier 2
CP37,BQ,73,4.863013698630137,1170.136712328767,4.534788579211061,355.0,85419.98,0.0,20.0,0.9325058205138238,240.61966197183096,Erratic,1.0,0.8695671052921597,Tier 2
CP37,CH,85,5.294117647058823,12354.450823529412,4.1456331856308655,450.0,1050128.32,0.0,23.0,0.783064046174719,2333.6184888888893,Erratic,1.0,0.6131893004115225,Tier 2
CP37,FI,97,2.6391752577319587,1659.8118556701031,2.558423859732416,256.0,161001.75,5.154639175257731,14.0,0.9694027906017357,628.9130859375,Erratic,1.0543478260869565,0.9397417704264327,Tier 2
CP37,GA,93,8.258064516129032,15212.708387096773,21.76150531568274,768.0,1414781.88,0.0,209.0,2.635182284320957,1842.1639062499999,Erratic,1.0,6.9441856715990165,Tier 2
CP37,HT,99,6.0606060606060606,20170.12797979798,5.1839984997363775,600.0,1996842.67,0.0,33.0,0.8553597524565023,3328.0711166666665,Erratic,1.0,0.7316403061224489,Tier 2
CP37,LO,125,55.24,966.5484799999999,67.1329206295843,6905.0,120818.56,0.0,324.0,1.2152954494855956,17.497257060101376,Erratic,1.0,1.476943029540396,Tier 1
CP37,ME,124,84.34677419354838,21069.95612903226,105.56899985008371,10459.0,2612674.56,0.8064516129032258,866.0,1.251606844001375,249.8015642030787,Erratic,1.008130081300813,1.5665196919510822,Tier 1
CP37,PA,84,15.845238095238095,2750.7409523809524,18.12240445735945,1331.0,231062.24,1.1904761904761905,116.0,1.143712978526066,173.60048084147257,Erratic,1.0120481927710843,1.3080793772489656,Tier 2
CP37,PC,125,1046.6,23650.82856,1154.9303428234075,130825.0,2956353.5700000003,0.0,5932.0,1.103506920335761,22.59777236766673,Erratic,1.0,1.2177275232289158,Tier 1
CP37,SP,99,3.1616161616161618,33756.24686868687,2.709420717916454,313.0,3341868.44,4.040404040404041,18.0,0.8569733261141499,10676.895974440895,Erratic,1.0421052631578946,0.7344032816711491,Tier 2
CP37,TO,106,10.19811320754717,4819.118679245284,8.568402430770476,1081.0,510826.58,0.0,38.0,0.8401948729525166,472.5500277520814,Erratic,1.0,0.7059274245356956,Tier 2
CP39,BQ,56,3.875,1188.9717857142857,3.653454156374111,217.0,66582.42,0.0,19.0,0.9428268790642867,306.83142857142855,Erratic,1.0,0.8889225238861032,Tier 2
CP39,CH,83,3.3373493975903616,6113.535662650602,2.405669667091529,277.0,507423.45999999996,0.0,12.0,0.7208324273234545,1831.8536462093862,Erratic,1.0,0.5195993882810234,Tier 2
CP39,FI,70,2.8714285714285714,787.5567142857143,3.2209523687087773,201.0,55128.97,0.0,18.0,1.1217247055204698,274.2734825870647,Erratic,1.0,1.2582663149749846,Tier 2
CP39,GA,84,6.130952380952381,6762.643214285715,6.255175711235299,515.0,568062.03,1.1904761904761905,35.0,1.020261669405369,1103.0330679611652,Erratic,1.0120481927710843,1.0409338740578304,Tier 2
CP39,HT,76,5.618421052631579,10356.687894736842,4.890718025711309,427.0,787108.28,2.631578947368421,24.0,0.870479086543465,1843.344918032787,Erratic,1.027027027027027,0.7577338401095451,Tier 2
CP39,LO,103,33.70873786407767,271.12631067961166,43.37629041262083,3472.0,27926.01,0.9708737864077669,186.0,1.2867966337845467,8.04320564516129,Erratic,1.0098039215686274,1.6558455767192408,Tier 1
CP39,ME,103,27.87378640776699,5345.493203883496,28.598532668944337,2871.0,550585.8,0.0,102.0,1.026000997875746,191.77492163009407,Erratic,1.0,1.0526780476420268,Tier 1
CP39,PA,56,3.9642857142857144,634.3339285714285,3.6129277259926957,222.0,35522.7,1.7857142857142856,15.0,0.9113691561062656,160.01216216216216,Erratic,1.018181818181818,0.8305937387018466,Tier 2
CP39,PC,125,268.088,5530.34896,310.9286043969871,33511.0,691293.62,0.0,1650.0,1.159800529665584,20.628856793291753,Erratic,1.0,1.345137268612569,Tier 1
CP39,SP,70,1.9,16198.327428571427,1.1312427435911074,133.0,1133882.92,2.857142857142857,5.0,0.5953909176795302,8525.435488721803,Smooth,1.0294117647058822,0.35449034485527314,Tier 2
CP39,TO,44,4.159090909090909,1033.841818181818,3.2273769449867036,183.0,45489.04,2.272727272727273,12.0,0.7759813419640161,248.57398907103826,Erratic,1.0232558139534884,0.6021470430762753,Tier 2
CP40,BQ,23,2.0,875.8004347826087,1.3483997249264839,46.0,20143.41,4.3478260869565215,6.0,0.6741998624632419,437.90021739130435,Smooth,1.0454545454545454,0.4545454545454543,Tier 2
CP40,CH,25,5.96,6673.6748,4.485903847981287,149.0,166841.87,0.0,19.0,0.7526684308693435,1119.7440939597316,Erratic,1.0,0.5665097668273198,Tier 2
CP40,FI,4,1.75,1180.1925,0.5,7.0,4720.77,0.0,2.0,0.2857142857142857,674.3957142857143,Smooth,1.0,0.08163265306122448,Tier 2
CP40,GA,28,2.642857142857143,2852.102142857143,2.0586634591635513,74.0,79858.86,10.714285714285714,6.0,0.7789537413051275,1079.1737837837838,Erratic,1.12,0.6067689310932555,Tier 2
CP40,HT,21,2.5714285714285716,7790.092380952381,1.8860389330930727,54.0,163591.94,4.761904761904762,7.0,0.7334595850917505,3029.4803703703706,Erratic,1.05,0.5379629629629628,Tier 2
CP40,LO,58,10.241379310344827,125.09241379310345,11.355978941211923,594.0,7255.36,0.0,52.0,1.1088329605897165,12.214410774410775,Erratic,1.0,1.2295105344901558,Tier 2
CP40,ME,46,16.608695652173914,4409.168260869565,18.445689964348567,764.0,202821.74,2.1739130434782608,70.0,1.1106043695811965,265.47348167539263,Erratic,1.0222222222222221,1.2334420657328469,Tier 2
CP40,PA,23,3.347826086956522,656.7482608695652,2.639020060073503,77.0,15105.210000000001,4.3478260869565215,9.0,0.7882787192427346,196.17155844155846,Erratic,1.0454545454545454,0.621383339210966,Tier 2
CP40,PC,71,205.32394366197184,4536.919718309859,252.61245160170813,14578.0,322121.3,0.0,1071.0,1.2303117069365672,22.096398682946905,Erratic,1.0,1.5136668962251696,Tier 1
CP40,SP,29,1.6551724137931034,15663.31620689655,0.9737945687202026,48.0,454236.17,0.0,5.0,0.5883342186017891,9463.253541666667,Smooth,1.0,0.3461371527777778,Tier 2
CP40,TO,24,4.875,1234.4566666666667,4.533090892920443,117.0,29626.960000000003,0.0,20.0,0.9298647985477831,253.22188034188036,Erratic,1.0,0.8646485435783093,Tier 2
CP44,BQ,75,7.8,1655.7350666666666,7.317140188662545,585.0,124180.12999999999,1.3333333333333335,31.0,0.9380948959823776,212.2737264957265,Erratic,1.0135135135135136,0.8800220338681879,Tier 2
CP44,CH,86,3.872093023255814,5462.991860465117,2.721576150723336,333.0,469817.3,0.0,12.0,0.7028695164030236,1410.8627627627627,Erratic,1.0,0.49402555708862034,Tier 2
CP44,FI,94,3.276595744680851,1140.073404255319,2.624959826908771,308.0,107166.9,1.0638297872340425,14.0,0.8011241030176118,347.9444805194805,Erratic,1.010752688172043,0.6417998284357731,Tier 2
CP44,GA,86,5.476744186046512,6954.149767441861,5.491655154303602,471.0,598056.88,2.3255813953488373,35.0,1.0027225971764537,1269.75983014862,Erratic,1.0238095238095237,1.0054526068882927,Tier 2
CP44,HT,76,5.144736842105263,9228.010394736842,4.551055401020503,391.0,701328.79,2.631578947368421,20.0,0.8846041188684354,1793.679769820972,Erratic,1.027027027027027,0.7825244471190009,Tier 2
CP44,LO,121,45.0,615.0680165289256,54.69049277525299,5445.0,74423.23,0.8264462809917356,293.0,1.215344283894511,13.668178145087236,Erratic,1.0083333333333333,1.4770617283950618,Tier 1
CP44,ME,106,29.641509433962263,7511.0368867924535,35.849470655385396,3142.0,796169.91,1.8867924528301887,162.0,1.2094347197552044,253.39589751750478,Erratic,1.0192307692307692,1.4627323413493498,Tier 1
CP44,PA,49,6.020408163265306,934.7022448979593,4.4276112630399975,295.0,45800.41,0.0,16.0,0.7354337352168132,155.25562711864407,Erratic,1.0,0.5408627788949537,Tier 2
CP44,PC,123,347.130081300813,7405.706991869918,411.44206530700257,42697.0,910901.96,0.0,2462.0,1.1852676776532618,21.334097477574534,Erratic,1.0,1.4048594676895565,Tier 1
CP44,SP,55,1.7272727272727273,17180.072363636362,1.1619674479813753,95.0,944903.98,1.8181818181818181,5.0,0.6727179961997436,9946.357684210527,Smooth,1.0185185185185186,0.45254950241099823,Tier 2
CP44,TO,47,4.8936170212765955,1733.1525531914892,4.805947594899614,230.0,81458.17,0.0,17.0,0.9820849433055733,354.16595652173913,Erratic,1.0,0.964490835867511,Tier 2
CP45,BQ,103,9.407766990291263,2174.6892233009708,9.01353763242028,969.0,223992.99,0.0,41.0,0.9580953314130947,231.15891640866872,Erratic,1.0,0.9179466640755677,Tier 2
CP45,CH,65,2.4,5515.364153846153,1.5890248582070698,156.0,358498.67,1.5384615384615385,8.0,0.6620936909196125,2298.068397435897,Smooth,1.015625,0.4383680555555553,Tier 2
CP45,FI,60,2.8,462.6181666666667,2.468788215752272,168.0,27757.09,3.3333333333333335,11.0,0.881710077054383,165.22077380952382,Erratic,1.0344827586206897,0.777412659979246,Tier 2
CP45,GA,55,3.327272727272727,4153.547272727273,3.6263160852535115,183.0,228445.09999999998,3.6363636363636362,18.0,1.089876419065263,1248.3338797814206,Erratic,1.0377358490566038,1.1878306088345207,Tier 2
CP45,HT,68,2.7205882352941178,7449.613382352942,1.7691011988577205,185.0,506573.71,0.0,9.0,0.650264224445,2738.2362702702703,Smooth,1.0,0.4228435615930573,Tier 2
CP45,LO,117,28.17094017094017,438.79333333333335,41.28105739889093,3296.0,51338.82,0.8547008547008548,193.0,1.4653773409193687,15.576098300970873,Erratic,1.0086206896551724,2.14733075127992,Tier 1
CP45,ME,117,31.76068376068376,4985.436923076923,38.76490804942229,3716.0,583296.12,1.7094017094017095,171.0,1.2205312814269127,156.9688159311087,Erratic,1.017391304347826,1.4896966089416215,Tier 1
CP45,PA,49,5.224489795918367,1007.8948979591836,4.528913161208626,256.0,49386.85,0.0,19.0,0.8668622847625886,192.9173828125,Erratic,1.0,0.7514502207438153,Tier 2
CP45,PC,125,395.168,9479.19968,454.652645433852,49396.0,1184899.96,0.0,2429.0,1.1505300161800853,23.98777147947202,Erratic,1.0,1.3237193181313474,Tier 1
CP45,SP,71,2.295774647887324,15928.234647887322,1.2693571623596736,163.0,1130904.66,0.0,5.0,0.5529101750155633,6938.065398773006,Smooth,1.0,0.3057096616357408,Tier 2
CP45,TO,73,2.835616438356164,425.01260273972605,1.900392493306295,207.0,31025.920000000002,1.36986301369863,9.0,0.6701867246925582,149.88367149758454,Smooth,1.0138888888888888,0.4491502459541389,Tier 2
CP46,BQ,84,6.178571428571429,1663.1634523809525,5.183757566949749,519.0,139705.73,0.0,25.0,0.8389896640149883,269.18252408477844,Erratic,1.0,0.703903656323983,Tier 2
CP46,CH,61,1.9836065573770492,3768.232950819672,1.3101119962136638,121.0,229862.21,3.278688524590164,6.0,0.6604696840415991,1899.6876859504132,Smooth,1.0338983050847457,0.4362202035380098,Tier 2
CP46,FI,60,3.9166666666666665,926.9401666666666,3.8764463311378496,235.0,55616.409999999996,1.6666666666666667,20.0,0.9897309781628553,236.66557446808508,Erratic,1.0169491525423728,0.9795674091352022,Tier 2
CP46,GA,73,3.452054794520548,4223.440410958904,2.9535341160605606,252.0,308311.15,1.36986301369863,15.0,0.855587263779448,1223.4569444444446,Erratic,1.0138888888888888,0.7320295659416028,Tier 2
CP46,HT,48,3.2708333333333335,7997.807083333333,3.305312186841398,157.0,383894.74,0.0,20.0,1.010541305531128,2445.1894267515922,Erratic,1.0,1.0211937301845568,Tier 2
CP46,LO,92,17.434782608695652,223.35184782608695,20.570064853667574,1604.0,20548.37,0.0,94.0,1.179829156195397,12.810704488778054,Erratic,1.0,1.3919968378087426,Tier 2
CP46,ME,103,38.20388349514563,7332.583980582524,41.20021873711707,3935.0,755256.15,0.0,152.0,1.0784301219626578,191.93294790343074,Erratic,1.0,1.1630115279563928,Tier 1
CP46,PA,53,6.320754716981132,935.8856603773586,6.228883048736193,335.0,49601.94,3.7735849056603774,32.0,0.9854650793522931,148.06549253731345,Erratic,1.0392156862745099,0.9711414226228213,Tier 2
CP46,PC,112,213.5625,5156.24,171.41371801937333,23919.0,577498.88,0.0,774.0,0.8026395927158249,24.14393912788996,Erratic,1.0,0.6442303157950252,Tier 1
CP46,SP,69,2.2028985507246377,23310.706666666665,1.4305460716405132,152.0,1608438.76,2.898550724637681,6.0,0.6493926246262856,10581.833947368421,Smooth,1.0298507462686568,0.4217107809190158,Tier 2
CP46,TO,33,1.878787878787879,1040.2363636363636,1.192622524040396,62.0,34327.8,3.0303030303030303,5.0,0.6347829563440818,553.6741935483872,Smooth,1.03125,0.4029494016649324,Tier 2
CP47,BQ,70,16.585714285714285,3843.0284285714283,16.85702266862442,1161.0,269011.99,0.0,65.0,1.0163579559032812,231.70714039621015,Erratic,1.0,1.032983494527896,Tier 2
CP47,CH,43,3.604651162790698,5125.913023255814,3.691299518776557,155.0,220414.25999999998,4.651162790697675,14.0,1.024037931015432,1422.0274838709677,Erratic,1.048780487804878,1.0486536841583665,Tier 2
CP47,FI,39,3.8846153846153846,1493.8884615384616,4.119053190999528,151.5,58261.65,0.0,21.0,1.0603503263959182,384.5653465346535,Erratic,1.0,1.1243428146879302,Tier 2
CP47,GA,55,15.10909090909091,9669.700363636364,37.16961758453363,831.0,531833.52,7.2727272727272725,208.0,2.4600829929595065,639.992202166065,Erratic,1.0784313725490196,6.052008332248604,Tier 2
CP47,HT,23,4.130434782608695,21735.873043478263,4.545770739990454,95.0,499925.08,30.434782608695656,14.0,1.1005550212608468,5262.369263157895,Lumpy,1.4375,1.211221354822463,Tier 2
CP47,LO,58,12.482758620689655,172.5308620689655,13.992781822557527,724.0,10006.789999999999,1.7241379310344827,55.0,1.1209687095419014,13.82153314917127,Erratic,1.0175438596491229,1.2565708477720356,Tier 2
CP47,ME,60,15.65,5267.2339999999995,18.906392964160407,939.0,316034.04,1.6666666666666667,81.0,1.208076227741879,336.56447284345046,Erratic,1.0169491525423728,1.4594481720350485,Tier 2
CP47,PA,21,3.8095238095238093,402.0571428571428,2.874352929252906,80.0,8443.199999999999,0.0,10.0,0.7545176439288879,105.53999999999999,Erratic,1.0,0.569296875,Tier 2
CP47,PC,73,313.0753424657534,6693.841232876712,304.6784925589696,22854.5,488650.41,0.0,1199.0,0.9731794594852121,21.380927607254588,Erratic,1.0,0.9470782603639296,Tier 1
CP47,SP,35,1.9714285714285715,19520.547142857144,2.0071301473923975,69.0,683219.15,22.857142857142858,7.0,1.0181094950541145,9901.726811594202,Erratic,1.2962962962962963,1.036546943919344,Tier 2
CP47,TO,27,5.777777777777778,1359.9074074074074,6.600310792993202,156.0,36717.5,22.22222222222222,28.0,1.1423614834026696,235.36858974358975,Erratic,1.2857142857142858,1.304989758761948,Tier 2
CP48,BQ,91,7.989010989010989,1372.3074725274726,8.303271785526615,727.0,124879.98,2.197802197802198,39.0,1.0393366334015433,171.7743878954608,Erratic,1.0224719101123596,1.080220637530454,Tier 2
CP48,CH,95,5.157894736842105,7513.309052631579,4.022055654877172,490.0,713764.36,1.0526315789473684,22.0,0.7797863004353701,1456.6619591836734,Erratic,1.0106382978723405,0.6080666743466813,Tier 2
CP48,FI,94,2.8191489361702127,1205.568510638298,2.2092803574941797,265.0,113323.44,1.0638297872340425,11.0,0.7836692588847279,427.6356226415094,Erratic,1.010752688172043,0.6141375073209387,Tier 2
CP48,GA,87,4.310344827586207,7722.174712643678,3.5839121953386854,375.0,671829.2,6.896551724137931,17.0,0.831467629318575,1791.5445333333332,Erratic,1.0740740740740742,0.6913384186046512,Tier 2
CP48,HT,85,6.070588235294117,11225.414823529412,4.970839335311391,516.0,954160.26,1.1764705882352942,23.0,0.8188398129873415,1849.1477906976745,Erratic,1.0119047619047619,0.6704986393331445,Tier 2
CP48,LO,121,56.289256198347104,874.7545454545455,79.3863378271653,6811.0,105845.3,0.8264462809917356,339.0,1.4103284212431364,15.540346498311555,Erratic,1.0083333333333333,1.9890262557661575,Tier 1
CP48,ME,113,51.85840707964602,12067.82168141593,57.19013826960984,5860.0,1363663.85,0.0,224.0,1.1028132464958893,232.70714163822527,Erratic,1.0,1.216197056646803,Tier 1
CP48,PA,48,5.5,1083.2329166666666,4.400193419346424,264.0,51995.18,2.083333333333333,19.0,0.8000351671538953,196.95143939393938,Erratic,1.0212765957446808,0.6400562686829613,Tier 2
