store_code,city,division_code,n_weeks,n_nonzero,avg_units,avg_revenue,median_units,std_units,total_units,cv,zero_rate,tier,prophet_eligible
CP10,Saint-Jérôme,GA,92,87,10.728260869565217,21991.325326086957,6.5,10.6843865347294,987.0,0.995910396347624,0.05434782608695654,naive,False
CP10,Saint-Jérôme,HT,90,88,6.166666666666667,23348.848666666665,5.0,4.59176106335264,555.0,0.7446099021652929,0.022222222222222254,naive,False
CP10,Saint-Jérôme,LO,121,121,80.80165289256199,1183.1139669421489,24.0,112.74237740934792,9777.0,1.3952979100471614,0.0,xgboost,False
CP10,Saint-Jérôme,ME,117,116,114.07692307692308,25158.808376068377,42.0,140.94197594597,13347.0,1.2354994519875995,0.008547008547008517,xgboost,False
CP10,Saint-Jérôme,PA,78,77,19.833333333333332,3897.723717948718,9.5,20.68779467427228,1547.0,1.0430820844170898,0.012820512820512775,naive,False
CP10,Saint-Jérôme,PC,123,123,697.4959349593496,16272.116422764228,408.0,768.583478555147,85792.0,1.1019182192078876,0.0,xgboost,False
CP10,Saint-Jérôme,SP,115,114,29.88695652173913,28557.81617391304,24.0,29.00416340875827,3437.0,0.9704622612764624,0.008695652173912993,naive,False
CP10,Saint-Jérôme,TO,99,95,9.141414141414142,1825.719393939394,6.0,14.055291763290665,905.0,1.5375402039400836,0.04040404040404044,naive,False
CP12,St-Georges-de-Beauce,BQ,49,48,6.1020408163265305,1624.1867346938775,4.0,6.00432100643356,299.0,0.9839857167733929,0.020408163265306145,naive,False
CP12,St-Georges-de-Beauce,CH,35,33,4.857142857142857,8720.621142857142,3.0,4.784428524131279,170.0,0.985029402027028,0.05714285714285716,naive,False
CP12,St-Georges-de-Beauce,FI,31,30,3.4838709677419355,1232.5490322580647,1.0,5.858731192228885,108.0,1.6816728422138465,0.032258064516129004,naive,False
CP12,St-Georges-de-Beauce,GA,40,39,5.9775,8264.043,4.5,5.978572314781926,239.1,1.0001793918497575,0.025000000000000022,naive,False
CP12,St-Georges-de-Beauce,HT,26,20,23.692307692307693,17639.225384615384,4.0,40.01376686168821,616.0,1.6888927571491776,0.23076923076923073,naive,False
CP12,St-Georges-de-Beauce,LO,60,60,15.45,206.65966666666665,5.5,19.66708081532717,927.0,1.272950214584283,0.0,naive,False
CP12,St-Georges-de-Beauce,ME,56,51,28.125,8321.7225,6.5,48.45356258597222,1575.0,1.7227933363901233,0.0892857142857143,naive,False
CP12,St-Georges-de-Beauce,PA,38,25,2.789473684210526,255.32894736842104,1.0,3.7210714436137815,106.0,1.3339690080879596,0.3421052631578947,naive,False
CP12,St-Georges-de-Beauce,PC,73,73,196.4794520547945,5113.564383561644,59.0,230.1078315817416,14343.0,1.1711546890794908,0.0,xgboost,False
CP12,St-Georges-de-Beauce,SP,37,36,2.0,17548.233783783784,2.0,1.3944333775567923,74.0,0.6972166887783962,0.027027027027026973,naive,False
CP12,St-Georges-de-Beauce,TO,35,29,5.4,1141.7748571428572,2.0,5.95670655154142,189.0,1.1030938058410036,0.17142857142857137,naive,False
CP13,Victoriaville,BQ,78,78,8.038461538461538,3086.7669230769234,6.0,6.951487382077079,627.0,0.8647783346124596,0.0,naive,False
CP13,Victoriaville,CH,91,89,6.395604395604396,9548.89065934066,5.0,4.871411205251218,582.0,0.7616811334671147,0.02197802197802201,naive,False
CP13,Victoriaville,FI,95,93,3.2526315789473683,1652.750947368421,2.0,2.931735456748079,309.0,0.9013426161523221,0.021052631578947323,naive,False
CP13,Victoriaville,GA,82,80,6.878048780487805,10689.934878048782,6.0,5.464566543081339,564.0,0.7944937172565066,0.024390243902439046,naive,False
CP13,Victoriaville,HT,82,82,7.609756097560975,15681.529999999999,7.0,6.45163602097829,624.0,0.8478111437824035,0.0,naive,False
CP13,Victoriaville,LO,111,111,33.513513513513516,382.70477477477476,13.0,41.45268164696726,3720.0,1.2368945330143455,0.0,naive,False
CP13,Victoriaville,ME,109,108,47.22935779816514,12060.756513761467,16.0,55.665773949515625,5148.0,1.1786265269031087,0.00917431192660545,naive,False
CP13,Victoriaville,PA,49,46,5.836734693877551,1054.4524489795917,3.0,6.128305022514757,286.0,1.0499543570042766,0.061224489795918324,naive,False
CP13,Victoriaville,PC,114,114,455.32456140350877,9682.97298245614,313.5,486.23450214152314,51907.0,1.0678855114750156,0.0,xgboost,False
CP13,Victoriaville,SP,88,86,2.9431818181818183,26990.04579545454,3.0,1.8529749583972341,259.0,0.6295822252469366,0.022727272727272707,naive,False
CP13,Victoriaville,TO,61,60,6.098360655737705,2532.41131147541,4.0,5.33761781457105,372.0,0.875254534109769,0.016393442622950838,naive,False
CP15,Repentigny,BQ,95,92,12.147368421052631,2325.628105263158,7.0,13.359965935945734,1154.0,1.09982388554146,0.03157894736842104,naive,False
CP15,Repentigny,CH,87,87,6.551724137931035,10252.112873563217,5.0,7.792003385537286,570.0,1.1893057798977962,0.0,naive,False
CP15,Repentigny,FI,112,111,5.294642857142857,1659.953125,4.0,3.7910239954876213,593.0,0.7160112773939521,0.008928571428571397,naive,False
CP15,Repentigny,GA,94,92,12.127659574468085,12177.809255319149,9.0,15.97998347567557,1140.0,1.3176477602750032,0.021276595744680882,naive,False
CP15,Repentigny,HT,85,83,6.2,10315.876,4.0,6.546173000492802,527.0,1.0558343549181939,0.02352941176470591,naive,False
CP15,Repentigny,LO,123,123,62.51219512195122,621.9835772357724,17.0,96.64887996040592,7689.0,1.5460804051411012,0.0,naive,False
CP15,Repentigny,ME,116,115,75.34482758620689,14345.383620689656,32.5,101.28977831155916,8740.0,1.3443494604280164,0.008620689655172376,xgboost,False
