week_ending,store_code_x,city,division_code,units,revenue,n_transactions,revenue_clean,is_return,is_active_product,weeks_with_sales,store_code_y,province,avg_temp,max_temp,total_precip,sunshine_hours,rain_days,snow_days,bad_weather_days,store_code,n_holidays,has_holiday,month,week_of_yr,year,sin_week_1,cos_week_1,sin_week_2,cos_week_2,sin_month_1,cos_month_1,year_idx,quarter,is_summer_peak,is_spring_opening,is_fall_closing,is_winter_off,avg_temp_dev,avg_temp_dev_z,total_precip_dev,total_precip_dev_z,sunshine_hours_dev,sunshine_hours_dev_z,rain_days_dev,rain_days_dev_z,snow_days_dev,snow_days_dev_z,bad_weather_days_dev,bad_weather_days_dev_z,temp_above_20,temp_above_25,temp_below_0,cooling_degree_days,heating_degree_days,avg_temp_lag_1w,avg_temp_lag_2w,temp_shock,temp_warming,precip_x_summer,bad_wx_x_summer,sunshine_x_summer,temp_above_25_x_sum,precip_x_spring,temp_warming_x_spr,units_lag_1w,units_lag_2w,units_lag_4w,units_lag_52w,units_roll4_mean,units_roll4_std,units_roll8_mean,units_roll8_std,units_roll12_mean,units_roll12_std,units_volatility,revenue_lag_1w,revenue_lag_4w,revenue_roll4_mean,avg_price_per_unit,price_lag_1w
2025-03-02,CP35,Saint-Jean-sur-Richelieu,FI,5.0,649.47,4,649.47,0,1,96,CP35,QC,-3.87,4.2,12.8,34.9,1.0,5.0,6.0,CP35,0,0,3,9,2025,0.8854560256532099,0.4647231720437686,0.8229838658936565,-0.5680647467311556,1.0,6.123233995736766e-17,2,1,0,0,0,1,-3.724424778761062,-1.2840872892925028,-5.532743362831855,-0.3518186558178505,-12.021681415929201,-0.988381867563779,-0.2920353982300885,-0.2170142911673948,1.725663716814159,1.4583614172350672,1.4336283185840708,0.9818179928790017,0,0,1,0.0,21.87,-11.26,-9.99,7.39,7.39,0.0,0.0,0.0,0,0.0,0.0,1.0,3.0,1.0,4.0,2.25,1.5000000000000007,3.5,3.2950178841916564,4.583333333333333,3.8720051965905524,0.666666666666667,19.99,299.99,1258.98,129.894,19.99
2025-03-16,CP35,Saint-Jean-sur-Richelieu,FI,5.0,167.79,3,167.79,0,1,96,CP35,QC,1.74,15.9,5.9,58.82,2.0,1.0,3.0,CP35,0,0,3,11,2025,0.970941817426052,0.23931566428755804,0.46472317204376906,-0.8854560256532096,1.0,6.123233995736766e-17,2,1,0,0,0,1,1.885575221238938,0.6500985570725504,-12.432743362831856,-0.7905790619937593,11.8983185840708,0.9782393939844508,0.7079646017699115,0.5260952513148964,-2.274336283185841,-1.9220455601508326,-1.5663716814159292,-1.072727066293724,0,0,0,0.0,16.26,-3.87,-11.26,5.61,5.61,0.0,0.0,0.0,0,0.0,0.0,5.0,1.0,4.0,8.0,3.25,1.7078251276599339,3.75,3.327375628243462,4.416666666666667,3.800916954758377,0.525484654664595,649.47,2182.96,1346.3500000000001,33.558,129.894
2025-03-23,CP35,Saint-Jean-sur-Richelieu,FI,4.0,276.0,2,276.0,0,1,96,CP35,QC,2.56,17.5,9.7,59.25,3.0,2.0,5.0,CP35,0,0,3,12,2025,0.992708874098054,0.120536680255323,0.23931566428755766,-0.970941817426052,1.0,6.123233995736766e-17,2,1,0,0,0,1,2.7055752212389383,0.9328137788228792,-8.632743362831857,-0.5489428962736936,12.3283185840708,1.0135925353918813,1.7079646017699115,1.2692047937971878,-1.274336283185841,-1.0769438158043576,0.4336283185840708,0.2969696398214265,0,0,0,0.0,15.44,1.74,-3.87,0.8200000000000001,0.8200000000000001,0.0,0.0,0.0,0,0.0,0.0,5.0,5.0,3.0,2.0,3.5,1.9148542155126769,4.25,3.150963571444683,3.75,2.7010099121355595,0.5471012044321933,167.79,2532.98,842.5575000000001,69.0,33.558
2025-04-20,CP35,Saint-Jean-sur-Richelieu,FI,3.0,42.91,3,42.91,0,1,96,CP35,QC,7.73,22.5,20.8,61.75,4.0,1.0,5.0,CP35,1,1,4,16,2025,0.9350162426854148,-0.35460488704253545,-0.663122658240795,-0.7485107481711013,0.8660254037844388,-0.4999999999999998,2,2,0,1,0,0,1.2463291139240509,0.4297026973377179,-10.531645569620249,-0.6696911721488827,5.883037974683546,0.4836834265680726,0.07594936708860756,0.056438699429034754,-0.10126582278481022,-0.08557992347812413,-0.025316455696202667,-0.017337932988799466,0,0,0,0.0,10.27,2.56,1.74,5.17,5.17,0.0,0.0,0.0,0,20.8,5.17,4.0,5.0,1.0,3.0,3.75,1.8929694486000919,3.375,1.5979898086569366,3.8333333333333335,2.691175253012007,0.5047918529600245,276.0,19.99,278.3125000000001,14.303333333333333,69.0
2025-05-04,CP35,Saint-Jean-sur-Richelieu,FI,1.0,399.99,1,399.99,0,1,96,CP35,QC,12.41,23.4,38.3,71.68,4.0,0.0,4.0,CP35,0,0,5,18,2025,0.8229838658936565,-0.5680647467311556,-0.9350162426854147,-0.3546048870425359,0.49999999999999994,-0.8660254037844387,2,2,0,1,0,0,-1.4319277108433717,-0.49369239061161496,10.662650602409634,0.6780215810471086,12.30759036144579,1.011888331239354,-1.1084337349397586,-0.8236876856430213,0.0,0.0,-1.1084337349397586,-0.7591090178469506,0,0,0,0.0,5.59,7.73,2.56,4.68,4.68,0.0,0.0,0.0,0,38.3,4.68,3.0,4.0,5.0,1.0,4.25,0.9574271077563393,3.25,1.581138830084191,3.75,2.7010099121355595,0.22527696653090337,42.91,649.47,284.04250000000013,399.99,14.303333333333333
2025-05-11,CP35,Saint-Jean-sur-Richelieu,FI,3.0,769.26,2,769.26,0,1,96,CP35,QC,12.43,22.3,24.2,50.84,4.0,0.0,4.0,CP35,0,0,5,19,2025,0.7485107481711013,-0.663122658240795,-0.992708874098054,-0.12053668025532356,0.49999999999999994,-0.8660254037844387,2,2,0,1,0,0,-1.411927710843372,-0.4867968973981925,-3.4373493975903635,-0.21857577070366135,-8.532409638554213,-0.701505777902164,-1.1084337349397586,-0.8236876856430213,0.0,0.0,-1.1084337349397586,-0.7591090178469506,0,0,0,0.0,5.57,12.41,7.73,0.019999999999999574,0.019999999999999574,0.0,0.0,0.0,0,24.2,0.019999999999999574,1.0,3.0,5.0,4.0,3.25,1.7078251276599339,3.25,1.581138830084191,3.5833333333333335,2.8109633849474367,0.525484654664595,399.99,167.79,221.6725000000001,256.42,399.99
2025-06-08,CP35,Saint-Jean-sur-Richelieu,FI,1.0,449.99,1,449.99,0,1,96,CP35,QC,18.96,27.2,0.2,95.74,1.0,0.0,1.0,CP35,0,0,6,23,2025,0.35460488704253584,-0.9350162426854147,-0.6631226582407955,0.7485107481711007,1.2246467991473532e-16,-1.0,2,2,1,0,0,0,-0.3059999999999974,-0.10550104616536564,-29.375,-1.8679111494807712,19.3223,1.5886139632948726,-3.0700000000000003,-2.2813462954206343,0.0,0.0,-3.0700000000000003,-2.1024844438867563,0,0,0,0.9600000000000009,0.0,12.43,12.41,6.530000000000001,6.530000000000001,0.2,1.0,95.74,0,0.0,0.0,3.0,1.0,4.0,3.0,2.75,1.2583057392117925,3.125,1.5526475085202984,3.75,2.7010099121355595,0.4575657233497427,769.26,276.0,372.0400000000001,449.99,256.42
2025-06-22,CP35,Saint-Jean-sur-Richelieu,FI,1.0,949.99,1,949.99,0,1,96,CP35,QC,21.34,29.1,52.9,80.71,6.0,0.0,6.0,CP35,0,0,6,25,2025,0.12053668025532308,-0.992708874098054,-0.2393156642875578,0.970941817426052,1.2246467991473532e-16,-1.0,2,2,1,0,0,0,2.0740000000000016,0.7150626462319293,23.325,1.4832009382685611,4.292299999999997,0.35289834619328847,1.9299999999999997,1.434201416990822,0.0,0.0,1.9299999999999997,1.3217573214011202,1,0,0,3.34,0.0,18.96,12.43,2.379999999999999,2.379999999999999,52.9,6.0,80.71,0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,1.1547005383792526,2.875,1.7268882005337989,2.9166666666666665,1.5642792899510287,0.5773502691896263,449.99,42.91,415.53750000000014,949.99,449.99
2025-07-06,CP35,Saint-Jean-sur-Richelieu,FI,11.0,1228.47,11,1228.47,0,1,96,CP35,QC,21.67,31.0,35.3,81.54,4.0,0.0,4.0,CP35,1,1,7,27,2025,-0.12053668025532283,-0.992708874098054,0.23931566428755732,0.9709418174260521,-0.4999999999999998,-0.8660254037844388,2,3,1,0,0,0,-0.41682926829268396,-0.14371216953340654,5.928048780487803,0.37695552039962743,-3.8873170731707205,-0.31960202368214774,-0.2317073170731705,-0.17218391838004293,0.0,0.0,-0.2317073170731705,-0.1586843744889502,1,0,0,3.6700000000000017,0.0,21.34,18.96,0.33000000000000185,0.33000000000000185,35.3,4.0,81.54,0,0.0,0.0,1.0,1.0,1.0,1.0,1.5,1.000000000000001,2.875,1.7268882005337989,2.6666666666666665,1.6143297699232966,0.6666666666666674,949.99,399.99,642.3075000000001,111.67909090909092,949.99
2025-07-13,CP35,Saint-Jean-sur-Richelieu,FI,4.0,542.98,7,542.98,0,1,96,CP35,QC,22.8,30.1,29.6,92.53,4.0,0.0,4.0,CP35,0,0,7,28,2025,-0.23931566428755746,-0.9709418174260521,0.46472317204376795,0.8854560256532102,-0.4999999999999998,-0.8660254037844388,2,3,1,0,0,0,0.713170731707315,0.2458831970249728,0.22804878048780708,0.014501271819529116,7.102682926829274,0.5839584974054373,-0.2317073170731705,-0.17218391838004293,0.0,0.0,-0.2317073170731705,-0.1586843744889502,1,0,0,4.800000000000001,0.0,21.67,21.34,1.129999999999999,1.129999999999999,29.6,4.0,92.53,0,0.0,0.0,11.0,1.0,3.0,2.0,4.0,4.760952285695234,3.625,3.335416016031584,3.5,2.812310599683276,1.1902380714238086,1228.47,769.26,849.4275000000001,135.745,111.67909090909092
2025-07-27,CP35,Saint-Jean-sur-Richelieu,FI,1.0,299.99,1,299.99,0,1,96,CP35,QC,21.51,33.0,9.0,87.88,2.0,0.0,2.0,CP35,0,0,7,30,2025,-0.46472317204376806,-0.8854560256532101,0.8229838658936558,0.5680647467311567,-0.4999999999999998,-0.8660254037844388,2,3,1,0,0,0,-0.5768292682926841,-0.1988761152407878,-20.371951219512194,-1.2954211002418798,2.4526829268292687,0.20165127055764132,-2.2317073170731705,-1.6584030033446255,0.0,0.0,-2.2317073170731705,-1.528381080604101,1,0,0,3.5100000000000016,0.0,22.8,21.67,1.2899999999999991,0.0,9.0,2.0,87.88,0,0.0,0.0,4.0,11.0,1.0,2.0,4.25,4.7169905660283025,3.5,3.2950178841916564,3.5,2.812310599683276,1.10988013318313,542.98,449.99,792.8575000000001,299.99,135.745
2025-08-17,CP35,Saint-Jean-sur-Richelieu,FI,1.0,86.98,1,86.98,0,1,96,CP35,QC,23.21,32.4,7.8,82.15,2.0,0.0,2.0,CP35,0,0,8,33,2025,-0.7485107481711011,-0.6631226582407952,0.992708874098054,-0.12053668025532309,-0.8660254037844384,-0.5000000000000004,2,3,1,0,0,0,2.696382978723406,0.9296445265287798,-18.53936170212766,-1.178889546473568,5.880744680851066,0.4834948797281925,-2.0212765957446805,-1.5020299262939927,0.0,0.0,-2.0212765957446805,-1.384267947669567,1,0,0,5.210000000000001,0.0,21.51,22.8,1.6999999999999993,1.6999999999999993,7.8,2.0,82.15,0,0.0,0.0,1.0,4.0,1.0,3.0,4.25,4.7169905660283025,3.125,3.3990544903798514,3.3333333333333335,2.902454551623922,1.10988013318313,299.99,949.99,755.3575000000001,86.98,299.99
2025-08-31,CP35,Saint-Jean-sur-Richelieu,FI,1.0,449.99,1,449.99,0,1,96,CP35,QC,16.37,24.0,18.0,68.81,4.0,0.0,4.0,CP35,0,0,8,35,2025,-0.8854560256532096,-0.4647231720437691,0.8229838658936571,-0.5680647467311547,-0.8660254037844384,-0.5000000000000004,2,3,1,0,0,0,-4.143617021276594,-1.4286141524617664,-8.339361702127661,-0.5302872069091813,-7.459255319148937,-0.6132746699813973,-0.02127659574468055,-0.015810841329410227,0.0,0.0,-0.02127659574468055,-0.01457124155441629,0,0,0,0.0,1.629999999999999,23.21,21.51,6.84,0.0,18.0,4.0,68.81,0,0.0,0.0,1.0,1.0,11.0,1.0,4.25,4.7169905660283025,2.875,3.4820970692960302,3.3333333333333335,2.902454551623922,1.10988013318313,86.98,1228.47,539.605,449.99,86.98
2025-09-07,CP35,Saint-Jean-sur-Richelieu,FI,1.0,399.99,1,399.99,0,1,96,CP35,QC,17.87,26.0,28.4,71.57,5.0,0.0,5.0,CP35,1,1,9,36,2025,-0.9350162426854147,-0.3546048870425359,0.6631226582407956,-0.7485107481711007,-1.0,-1.8369701987210297e-16,2,3,0,0,1,0,0.6368888888888904,0.2195831505518818,12.543333333333333,0.7976113084250941,0.14255555555554622,0.011720434218534994,2.5,1.8577738562057282,0.0,0.0,2.5,1.7121208826439382,0,0,0,0.0,0.129999999999999,16.37,23.21,1.5,1.5,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,4.0,6.0,1.75,1.5000000000000016,2.875,3.4820970692960302,3.0,2.9232609437842774,0.857142857142858,449.99,542.98,344.9850000000001,399.99,449.99
2025-09-14,CP35,Saint-Jean-sur-Richelieu,FI,1.0,399.99,1,399.99,0,1,96,CP35,QC,15.63,23.5,0.2,82.34,1.0,0.0,1.0,CP35,0,0,9,37,2025,-0.970941817426052,-0.23931566428755774,0.4647231720437685,-0.8854560256532099,-1.0,-1.8369701987210297e-16,2,3,0,0,1,0,-1.6031111111111098,-0.552712089351455,-15.656666666666666,-0.9955833950764461,10.912555555555556,0.8971933015627847,-1.5,-1.1146643137234369,0.0,0.0,-1.5,-1.027272529586363,0,0,0,0.0,2.369999999999999,17.87,16.37,2.24,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,2.625,3.5431019500674026,2.6666666666666665,2.902454551623922,0.0,399.99,299.99,309.2375000000001,399.99,399.99
2025-09-21,CP35,Saint-Jean-sur-Richelieu,FI,2.0,452.98,2,452.98,0,1,96,CP35,QC,15.51,25.9,0.0,81.01,0.0,0.0,0.0,CP35,0,0,9,38,2025,-0.992708874098054,-0.12053668025532356,0.23931566428755877,-0.9709418174260518,-1.0,-1.8369701987210297e-16,2,3,0,0,1,0,-1.7231111111111108,-0.5940850486319913,-15.856666666666666,-1.0083010880090812,9.582555555555558,0.787845213023523,-2.5,-1.8577738562057282,0.0,0.0,-2.5,-1.7121208826439382,0,0,0,0.0,2.49,15.63,17.87,0.120000000000001,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.625,3.5431019500674026,2.4166666666666665,2.9063670960444234,0.0,399.99,86.98,334.2375000000001,226.49,399.99
2025-09-28,CP35,Saint-Jean-sur-Richelieu,FI,4.0,40.38,3,40.38,0,1,96,CP35,QC,17.47,22.6,28.8,56.52,4.0,0.0,4.0,CP35,0,0,9,39,2025,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,-1.0,-1.8369701987210297e-16,2,3,0,0,1,0,0.23688888888888826,0.08167328628342806,12.943333333333335,0.8230466942903643,-14.907444444444444,-1.2256395150415333,1.5,1.1146643137234369,0.0,0.0,1.5,1.027272529586363,0,0,0,0.0,0.5300000000000011,15.51,15.63,1.959999999999999,1.959999999999999,0.0,0.0,0.0,0,0.0,0.0,2.0,1.0,1.0,1.0,1.25,0.5,2.75,3.4948942350643057,2.3333333333333335,2.902454551623922,0.4,452.98,449.99,425.7375000000001,10.095,226.49
2025-10-05,CP35,Saint-Jean-sur-Richelieu,FI,1.0,399.99,1,399.99,0,1,96,CP35,QC,14.9,28.1,0.0,78.1,0.0,0.0,0.0,CP35,0,0,10,40,2025,-0.992708874098054,0.12053668025532321,-0.23931566428755807,-0.9709418174260519,-0.8660254037844386,0.5,2,4,0,0,1,0,3.3431428571428565,1.1526309441465488,-12.324285714285715,-0.7836824066417319,19.078571428571422,1.56857542689779,-3.4857142857142858,-2.5902675480811297,0.0,0.0,-3.4857142857142858,-2.387185687800691,0,0,0,0.0,3.0999999999999996,17.47,15.51,2.5699999999999985,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,2.0,1.0,1.0,2.0,1.4142135623730951,1.875,1.3562026818605386,2.5833333333333335,2.9063670960444234,0.7071067811865476,40.38,399.99,323.33500000000015,399.99,10.095
2025-10-12,CP35,Saint-Jean-sur-Richelieu,FI,1.0,1099.99,1,1099.99,0,1,96,CP35,QC,12.97,27.5,23.9,71.91,2.0,0.0,2.0,CP35,0,0,10,41,2025,-0.9709418174260521,0.23931566428755738,-0.46472317204376784,-0.8854560256532102,-0.8660254037844386,0.5,2,4,0,0,1,0,1.4131428571428568,0.4872158490512631,11.575714285714284,0.7360818988081549,12.888571428571424,1.0596546238466389,-1.4857142857142858,-1.104048463116547,0.0,0.0,-1.4857142857142858,-1.0174889816855406,0,0,0,0.0,5.029999999999999,14.9,17.47,1.9299999999999997,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,4.0,1.0,4.0,2.0,1.4142135623730951,1.5,1.0690449676496991,2.4166666666666665,2.937479851639476,0.7071067811865476,399.99,399.99,323.33500000000015,1099.99,399.99
2025-10-19,CP35,Saint-Jean-sur-Richelieu,FI,4.0,3099.96,4,3099.96,0,1,96,CP35,QC,10.37,22.2,0.1,52.03,1.0,0.0,1.0,CP35,1,1,10,42,2025,-0.9350162426854148,0.35460488704253557,-0.6631226582407952,-0.7485107481711012,-0.8660254037844386,0.5,2,4,0,0,1,0,-1.1868571428571446,-0.40919826869368187,-12.224285714285715,-0.7773235601754145,-6.991428571428571,-0.5748115416875917,-2.4857142857142858,-1.8471580055988384,0.0,0.0,-2.4857142857142858,-1.7023373347431159,0,0,0,0.0,7.630000000000001,12.97,14.9,2.6000000000000014,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.4142135623730951,1.5,1.0690449676496991,2.4166666666666665,2.937479851639476,0.7071067811865476,1099.99,452.98,498.3350000000001,774.99,1099.99
2025-10-26,CP35,Saint-Jean-sur-Richelieu,FI,4.0,2048.9700000000003,4,2048.9700000000003,0,1,96,CP35,QC,9.64,20.5,38.7,36.56,6.0,0.0,6.0,CP35,0,0,10,43,2025,-0.8854560256532101,0.464723172043768,-0.8229838658936557,-0.5680647467311568,-0.8660254037844386,0.5,2,4,0,0,1,0,-1.9168571428571433,-0.6608837709836081,26.375714285714288,1.677191175823148,-22.46142857142857,-1.8467024662758489,2.5142857142857142,1.868389706812618,0.0,0.0,2.5142857142857142,1.7219044305447608,0,0,0,0.0,8.36,10.37,12.97,0.7299999999999986,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,1.0,4.0,1.0,2.5,1.7320508075688774,1.875,1.3562026818605388,2.6666666666666665,2.933608802492351,0.6928203230275509,3099.96,40.38,1160.0800000000002,512.2425000000001,774.99
2025-11-02,CP35,Saint-Jean-sur-Richelieu,FI,1.0,17.99,1,17.99,0,1,96,CP35,QC,6.14,12.3,59.5,31.29,3.0,0.0,3.0,CP35,0,0,11,44,2025,-0.8229838658936571,0.5680647467311548,-0.935016242685414,-0.35460488704253784,-0.5000000000000004,0.8660254037844384,2,4,0,0,0,1,2.509405940594059,0.8651795816544408,39.84653465346535,2.533779960761867,-2.0881188118811878,-0.17167804565570116,-0.06930693069306937,-0.05150264155817865,-1.4455445544554455,-1.221632224500845,-1.5148514851485144,-1.0374435447307822,0,0,0,0.0,11.86,9.64,10.37,3.500000000000001,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,4.0,1.0,3.0,2.5,1.7320508075688774,2.25,1.4880476182856912,2.0833333333333335,1.4433756729740639,0.6928203230275509,2048.9700000000003,399.99,1662.2275000000002,17.99,512.2425000000001
2025-11-09,CP35,Saint-Jean-sur-Richelieu,FI,4.0,3349.96,4,3349.96,0,1,96,CP35,QC,4.16,12.1,33.9,23.45,6.0,1.0,7.0,CP35,0,0,11,45,2025,-0.7485107481711011,0.6631226582407952,-0.992708874098054,-0.12053668025532294,-0.5000000000000004,0.8660254037844384,2,4,0,0,0,1,0.5294059405940597,0.18252575352559863,14.246534653465346,0.9059152653845819,-9.928118811881188,-0.8162562517818768,2.9306930693069306,2.177825985888695,-0.4455445544554455,-0.37653048015437,2.4851485148514856,1.701949867499519,0,0,0,0.0,13.84,6.14,9.64,1.9799999999999995,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,4.0,1.0,3.0,2.5,1.7320508075688774,2.25,1.4880476182856912,1.8333333333333333,1.3371158468430424,0.6928203230275509,17.99,1099.99,1566.7275000000002,837.49,17.99
2025-11-16,CP35,Saint-Jean-sur-Richelieu,FI,5.0,3155.76,5,3155.76,0,1,96,CP35,QC,-0.17,3.5,45.9,18.04,0.0,7.0,7.0,CP35,0,0,11,46,2025,-0.6631226582407955,0.7485107481711007,-0.9927088740980541,0.12053668025532208,-0.5000000000000004,0.8660254037844384,2,4,0,0,0,1,-3.8005940594059404,-1.310348527180405,26.246534653465346,1.6689768413426842,-15.338118811881188,-1.2610481006521077,-3.0693069306930694,-2.2808312690050525,5.554455445544555,4.69407998592448,2.4851485148514856,1.701949867499519,0,0,1,0.0,18.17,4.16,6.14,4.33,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,1.0,4.0,1.0,3.25,1.5000000000000002,2.625,1.5059406173077168,2.0833333333333335,1.4433756729740639,0.4615384615384616,3349.96,3099.96,2129.2200000000003,631.152,837.49
2025-11-30,CP35,Saint-Jean-sur-Richelieu,FI,5.0,7193.98,6,7193.98,0,1,96,CP35,QC,1.4,8.8,16.4,20.78,2.0,4.0,6.0,CP35,0,0,11,48,2025,-0.46472317204376834,0.88545602565321,-0.8229838658936562,0.5680647467311561,-0.5000000000000004,0.8660254037844384,2,4,0,0,0,1,-2.2305940594059406,-0.7690523099267271,-3.2534653465346537,-0.20688286622098384,-12.598118811881186,-1.035774594939643,-1.0693069306930694,-0.79461218404047,2.5544554455445545,2.158774752885055,1.4851485148514856,1.0171015144419437,0,0,0,0.0,16.6,-0.17,4.16,1.5699999999999998,1.5699999999999998,0.0,0.0,0.0,0,0.0,0.0,5.0,4.0,4.0,4.0,3.5,1.7320508075688774,3.0,1.6903085094570343,2.4166666666666665,1.6213537179739272,0.49487165930539356,3155.76,2048.9700000000003,2143.17,1438.7959999999998,631.152
2025-12-07,CP35,Saint-Jean-sur-Richelieu,FI,1.0,349.99,1,349.99,0,1,96,CP35,QC,-6.71,1.9,12.1,33.44,0.0,5.0,5.0,CP35,0,0,12,49,2025,-0.35460488704253595,0.9350162426854147,-0.6631226582407957,0.7485107481711006,-2.4492935982947064e-16,1.0,2,4,0,0,0,1,-3.574512195121951,-1.2324012291379955,-14.846341463414634,-0.944056059523774,3.4948780487804854,0.28733701827967784,-0.8048780487804879,-0.5981125585833077,0.8536585365853657,0.7214283183445517,0.04878048780487809,0.0334072367345159,0,0,1,0.0,24.71,1.4,-0.17,8.11,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,5.0,1.0,2.0,3.75,1.8929694486000912,3.125,1.8077215335491101,2.75,1.7122552910761235,0.5047918529600243,7193.98,17.99,3429.4224999999997,349.99,1438.7959999999998
2025-12-21,CP35,Saint-Jean-sur-Richelieu,FI,3.0,385.98,3,385.98,0,1,96,CP35,QC,-3.0,11.7,28.3,31.77,0.0,5.0,5.0,CP35,0,0,12,51,2025,-0.12053668025532363,0.992708874098054,-0.2393156642875589,0.9709418174260518,-2.4492935982947064e-16,1.0,2,4,0,0,0,1,0.135487804878049,0.046712761951905955,1.3536585365853675,0.08607706801966408,1.8248780487804872,0.15003528304616862,-0.8048780487804879,-0.5981125585833077,0.8536585365853657,0.7214283183445517,0.04878048780487809,0.0334072367345159,0,0,1,0.0,21.0,-6.71,1.4,3.71,3.71,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,4.0,1.0,3.75,1.8929694486000912,3.125,1.8077215335491101,2.75,1.7122552910761235,0.5047918529600243,349.99,3349.96,3512.4225,128.66,349.99
2025-12-28,CP35,Saint-Jean-sur-Richelieu,FI,1.0,349.99,1,349.99,0,1,96,CP35,QC,-10.16,-0.1,15.6,34.67,0.0,5.0,5.0,CP35,1,1,12,52,2025,6.432490598706546e-16,1.0,1.2864981197413093e-15,1.0,-2.4492935982947064e-16,1.0,2,4,0,0,0,1,-7.024512195121951,-2.4218738084534026,-11.346341463414634,-0.7214964332026609,4.724878048780489,0.38846344602651434,-0.8048780487804879,-0.5981125585833077,0.8536585365853657,0.7214283183445517,0.04878048780487809,0.0334072367345159,0,0,1,0.0,28.16,-3.0,-6.71,7.16,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,1.0,5.0,2.0,3.5,1.9148542155126762,3.375,1.5979898086569366,2.9166666666666665,1.6213537179739272,0.5471012044321932,385.98,3155.76,2771.4275000000002,349.99,128.66
2026-01-11,CP35,Saint-Jean-sur-Richelieu,FI,2.0,2299.98,2,2299.98,0,1,96,CP35,QC,-3.04,5.7,29.5,19.4,1.0,5.0,6.0,CP35,0,0,1,2,2026,0.23931566428755774,0.970941817426052,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,3,1,0,0,0,1,3.3629870129870127,1.1594727062440227,13.489610389610391,0.8577836135797412,-7.174025974025977,-0.5898240807449303,0.7272727272727273,0.5404433036234846,0.24675324675324717,0.20853159925432535,0.9740259740259738,0.6670600841469888,0,0,1,0.0,21.04,-10.16,-3.0,7.12,7.12,0.0,0.0,0.0,0,0.0,0.0,1.0,3.0,5.0,7.0,2.5,1.9148542155126762,3.0,1.7728105208558378,2.8333333333333335,1.6966991126265958,0.7659416862050705,349.99,7193.98,2069.985,1149.99,349.99
2026-01-18,CP35,Saint-Jean-sur-Richelieu,FI,4.0,1232.96,4,1232.96,0,1,96,CP35,QC,-4.51,3.4,18.1,15.66,0.0,6.0,6.0,CP35,0,0,1,3,2026,0.3546048870425356,0.9350162426854148,0.6631226582407952,0.7485107481711011,0.49999999999999994,0.8660254037844387,3,1,0,0,0,1,1.892987012987013,0.652653955057458,2.0896103896103924,0.13287511641954416,-10.914025974025975,-0.8973141943816517,-0.2727272727272727,-0.2026662388588067,1.2467532467532472,1.0536333436008003,0.9740259740259738,0.6670600841469888,0,0,1,0.0,22.509999999999998,-3.04,-10.16,1.4699999999999998,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,1.0,1.0,5.0,1.75,0.957427107756338,2.75,1.7525491637693293,2.6666666666666665,1.6696942198734435,0.5471012044321931,2299.98,349.99,846.4850000000002,308.24,1149.99
2026-01-25,CP35,Saint-Jean-sur-Richelieu,FI,5.0,2432.95,5,2432.95,0,1,96,CP35,QC,-12.39,-1.4,9.2,43.23,0.0,5.0,5.0,CP35,0,0,1,4,2026,0.4647231720437685,0.8854560256532099,0.8229838658936564,0.5680647467311559,0.49999999999999994,0.8660254037844387,3,1,0,0,0,1,-5.987012987012988,-2.064170371031066,-6.81038961038961,-0.43306221908271514,16.65597402597402,1.369397686090116,-0.2727272727272727,-0.2026662388588067,0.24675324675324717,0.20853159925432535,-0.025974025974026205,-0.01778826891058653,0,0,1,0.0,30.39,-4.51,-3.04,7.880000000000001,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,2.0,3.0,5.0,2.5,1.2909944487358056,3.125,1.642080561796094,2.9166666666666665,1.6213537179739272,0.5163977794943222,1232.96,385.98,1067.2275000000002,486.59,308.24
