week_ending,store_code,city,province,division_code,units,gross_units,returns,n_transactions,fiscal_year,fiscal_week
2025-04-06,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,AZ,7.0,7.0,0.0,5,2025,21
2025-04-06,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,BQ,6.0,6.0,0.0,3,2025,21
2025-04-06,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,CH,11.0,11.0,0.0,6,2025,21
2025-04-06,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,CR,4.0,4.0,0.0,2,2025,22
2025-04-06,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,DI,29.0,29.0,0.0,6,2025,21
2025-04-06,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,FI,18.0,18.0,0.0,4,2025,21
2025-04-06,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,GA,19.0,19.0,0.0,5,2025,21
2025-04-06,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,HT,19.0,19.0,0.0,6,2025,21
2025-04-06,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,IN,27.0,27.0,0.0,6,2025,21
2025-04-06,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,LI,5.0,5.0,0.0,5,2025,21
2025-04-06,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,LO,26.0,27.0,1.0,7,2025,21
2025-04-06,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,ME,63.0,63.0,0.0,6,2025,21
2025-04-06,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,PC,153.0,153.0,0.0,7,2025,21
2025-04-06,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,PI,30.0,30.0,0.0,6,2025,21
2025-04-06,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,SE,25.0,25.0,0.0,7,2025,21
2025-04-06,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,SP,1.0,1.0,0.0,1,2025,21
2025-04-06,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,TO,20.0,20.0,0.0,6,2025,21
2025-04-06,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,AP,68.0,69.0,1.0,6,2025,22
2025-04-06,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,AS,33.0,33.0,0.0,7,2025,21
2025-04-06,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,AZ,5.0,5.0,0.0,2,2025,22
2025-04-06,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,BQ,23.0,23.0,0.0,4,2025,22
2025-04-06,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,CH,1.0,1.0,0.0,1,2025,22
2025-04-06,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,DI,19.0,19.0,0.0,5,2025,22
2025-04-06,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,FI,3.0,3.0,0.0,3,2025,22
2025-04-06,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,GA,10.0,10.0,0.0,4,2025,22
2025-04-06,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,IN,2.0,2.0,0.0,2,2025,22
2025-04-06,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,LO,2.0,2.0,0.0,2,2025,22
2025-04-06,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,ME,8.0,8.0,0.0,5,2025,22
2025-04-06,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,PA,0.0,0.0,1.0,1,2025,22
2025-04-06,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,PC,72.0,72.0,0.0,7,2025,21
2025-04-06,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,PI,1.0,1.0,0.0,1,2025,22
2025-04-06,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,SE,11.5,11.5,0.0,4,2025,22
2025-04-06,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,TO,1.0,1.0,0.0,2,2025,22
2025-04-06,CP13 - Victoriaville,Victoriaville,QC,AP,1180.0,1180.0,0.0,6,2025,22
2025-04-06,CP13 - Victoriaville,Victoriaville,QC,AS,41.0,41.0,0.0,6,2025,22
2025-04-06,CP13 - Victoriaville,Victoriaville,QC,BI,1.0,1.0,0.0,2,2025,22
2025-04-06,CP13 - Victoriaville,Victoriaville,QC,BQ,7.0,7.0,0.0,3,2025,22
2025-04-06,CP13 - Victoriaville,Victoriaville,QC,CC,1.0,1.0,0.0,1,2025,22
2025-04-06,CP13 - Victoriaville,Victoriaville,QC,CH,8.0,8.0,0.0,3,2025,22
2025-04-06,CP13 - Victoriaville,Victoriaville,QC,FI,8.0,8.0,0.0,2,2025,22
2025-04-06,CP13 - Victoriaville,Victoriaville,QC,GA,1.0,1.0,0.0,1,2025,22
2025-04-06,CP13 - Victoriaville,Victoriaville,QC,HT,13.0,13.0,0.0,4,2025,22
2025-04-06,CP13 - Victoriaville,Victoriaville,QC,IN,4.0,4.0,0.0,4,2025,22
2025-04-06,CP13 - Victoriaville,Victoriaville,QC,LI,7.0,7.0,0.0,5,2025,22
2025-04-06,CP13 - Victoriaville,Victoriaville,QC,LO,12.0,12.0,0.0,3,2025,22
2025-04-06,CP13 - Victoriaville,Victoriaville,QC,ME,37.0,37.0,0.0,6,2025,22
2025-04-06,CP13 - Victoriaville,Victoriaville,QC,PA,4.0,5.0,1.0,3,2025,22
2025-04-06,CP13 - Victoriaville,Victoriaville,QC,PC,220.0,220.0,0.0,6,2025,22
2025-04-06,CP13 - Victoriaville,Victoriaville,QC,PI,16.0,16.0,0.0,4,2025,22
2025-04-06,CP13 - Victoriaville,Victoriaville,QC,SE,41.0,53.0,12.0,4,2025,22
2025-04-06,CP13 - Victoriaville,Victoriaville,QC,SP,3.0,3.0,0.0,2,2025,22
2025-04-06,CP13 - Victoriaville,Victoriaville,QC,TO,16.0,16.0,0.0,4,2025,22
2025-04-06,CP15 - Repentigny,Repentigny,QC,AM,1.0,1.0,0.0,1,2025,22
2025-04-06,CP15 - Repentigny,Repentigny,QC,AP,423.0,423.0,0.0,7,2025,21
2025-04-06,CP15 - Repentigny,Repentigny,QC,AS,17.0,17.0,0.0,6,2025,22
2025-04-06,CP15 - Repentigny,Repentigny,QC,AZ,1.0,1.0,0.0,1,2025,22
2025-04-06,CP15 - Repentigny,Repentigny,QC,BQ,7.0,7.0,0.0,3,2025,22
2025-04-06,CP15 - Repentigny,Repentigny,QC,CH,9.0,9.0,0.0,5,2025,21
2025-04-06,CP15 - Repentigny,Repentigny,QC,DI,4.0,4.0,0.0,1,2025,22
2025-04-06,CP15 - Repentigny,Repentigny,QC,FI,6.0,6.0,0.0,3,2025,22
2025-04-06,CP15 - Repentigny,Repentigny,QC,GA,16.0,16.0,0.0,5,2025,22
2025-04-06,CP15 - Repentigny,Repentigny,QC,HT,8.0,8.0,0.0,6,2025,21
2025-04-06,CP15 - Repentigny,Repentigny,QC,IN,21.0,21.0,0.0,6,2025,21
2025-04-06,CP15 - Repentigny,Repentigny,QC,INM,7.0,7.0,0.0,3,2025,22
2025-04-06,CP15 - Repentigny,Repentigny,QC,LI,39.0,39.0,0.0,7,2025,21
2025-04-06,CP15 - Repentigny,Repentigny,QC,LO,8.0,8.0,0.0,2,2025,22
2025-04-06,CP15 - Repentigny,Repentigny,QC,ME,72.0,72.0,0.0,6,2025,21
2025-04-06,CP15 - Repentigny,Repentigny,QC,PA,3.0,3.0,0.0,2,2025,22
2025-04-06,CP15 - Repentigny,Repentigny,QC,PC,95.0,95.0,0.0,7,2025,21
2025-04-06,CP15 - Repentigny,Repentigny,QC,PI,49.0,49.0,0.0,6,2025,22
2025-04-06,CP15 - Repentigny,Repentigny,QC,SE,25.0,25.0,0.0,6,2025,21
2025-04-06,CP15 - Repentigny,Repentigny,QC,TO,15.0,15.0,0.0,6,2025,21
2025-04-06,CP16 - Chicoutimi,Chicoutimi,QC,AP,1744.0,1744.0,0.0,5,2025,22
2025-04-06,CP16 - Chicoutimi,Chicoutimi,QC,AS,56.0,56.0,0.0,6,2025,22
2025-04-06,CP16 - Chicoutimi,Chicoutimi,QC,BQ,28.0,28.0,0.0,4,2025,22
2025-04-06,CP16 - Chicoutimi,Chicoutimi,QC,CH,16.0,16.0,0.0,5,2025,22
2025-04-06,CP16 - Chicoutimi,Chicoutimi,QC,CR,1.0,1.0,0.0,1,2025,22
2025-04-06,CP16 - Chicoutimi,Chicoutimi,QC,FI,6.0,6.0,0.0,3,2025,22
2025-04-06,CP16 - Chicoutimi,Chicoutimi,QC,GA,22.0,22.0,0.0,5,2025,22
2025-04-06,CP16 - Chicoutimi,Chicoutimi,QC,HT,16.0,16.0,0.0,4,2025,22
2025-04-06,CP16 - Chicoutimi,Chicoutimi,QC,IN,15.0,15.0,0.0,3,2025,22
2025-04-06,CP16 - Chicoutimi,Chicoutimi,QC,INM,5.0,5.0,0.0,2,2025,22
2025-04-06,CP16 - Chicoutimi,Chicoutimi,QC,LI,392.0,392.0,0.0,6,2025,22
2025-04-06,CP16 - Chicoutimi,Chicoutimi,QC,LO,65.0,65.0,0.0,6,2025,22
2025-04-06,CP16 - Chicoutimi,Chicoutimi,QC,ME,48.0,48.0,0.0,4,2025,22
2025-04-06,CP16 - Chicoutimi,Chicoutimi,QC,PC,119.0,119.0,0.0,6,2025,22
2025-04-06,CP16 - Chicoutimi,Chicoutimi,QC,PI,59.0,59.0,0.0,6,2025,22
2025-04-06,CP16 - Chicoutimi,Chicoutimi,QC,SE,3.0,3.0,0.0,4,2025,22
2025-04-06,CP16 - Chicoutimi,Chicoutimi,QC,SEC,4.0,4.0,0.0,2,2025,22
2025-04-06,CP16 - Chicoutimi,Chicoutimi,QC,SP,7.0,7.0,0.0,5,2025,22
2025-04-06,CP16 - Chicoutimi,Chicoutimi,QC,TO,19.0,19.0,0.0,4,2025,22
2025-04-06,CP17 - Trois-Rivières,Trois-Rivières,QC,AM,1.0,1.0,0.0,1,2025,22
2025-04-06,CP17 - Trois-Rivières,Trois-Rivières,QC,AP,2702.5,2702.5,0.0,6,2025,22
2025-04-06,CP17 - Trois-Rivières,Trois-Rivières,QC,AS,26.0,26.0,0.0,5,2025,22
2025-04-06,CP17 - Trois-Rivières,Trois-Rivières,QC,AZ,12.0,12.0,0.0,4,2025,22
2025-04-06,CP17 - Trois-Rivières,Trois-Rivières,QC,BQ,17.0,17.0,0.0,5,2025,22
2025-04-06,CP17 - Trois-Rivières,Trois-Rivières,QC,CH,26.0,26.0,0.0,6,2025,22
2025-04-06,CP17 - Trois-Rivières,Trois-Rivières,QC,CR,6.0,6.0,0.0,4,2025,22
2025-04-06,CP17 - Trois-Rivières,Trois-Rivières,QC,FI,4.0,4.0,0.0,4,2025,22
2025-04-06,CP17 - Trois-Rivières,Trois-Rivières,QC,GA,5.0,5.0,0.0,1,2025,22
2025-04-06,CP17 - Trois-Rivières,Trois-Rivières,QC,HT,13.0,13.0,0.0,6,2025,22
2025-04-06,CP17 - Trois-Rivières,Trois-Rivières,QC,IN,22.0,22.0,0.0,6,2025,22
2025-04-06,CP17 - Trois-Rivières,Trois-Rivières,QC,INM,29.0,29.0,0.0,6,2025,22
2025-04-06,CP17 - Trois-Rivières,Trois-Rivières,QC,LI,6.0,6.0,0.0,5,2025,22
2025-04-06,CP17 - Trois-Rivières,Trois-Rivières,QC,LO,14.0,14.0,0.0,5,2025,22
2025-04-06,CP17 - Trois-Rivières,Trois-Rivières,QC,ME,26.0,26.0,0.0,6,2025,22
2025-04-06,CP17 - Trois-Rivières,Trois-Rivières,QC,MK,4.0,4.0,0.0,4,2025,22
2025-04-06,CP17 - Trois-Rivières,Trois-Rivières,QC,PA,3.0,3.0,0.0,2,2025,22
2025-04-06,CP17 - Trois-Rivières,Trois-Rivières,QC,PC,137.0,137.0,0.0,6,2025,22
2025-04-06,CP17 - Trois-Rivières,Trois-Rivières,QC,PI,90.0,90.0,0.0,6,2025,22
2025-04-06,CP17 - Trois-Rivières,Trois-Rivières,QC,SE,29.66,29.66,0.0,6,2025,22
2025-04-06,CP17 - Trois-Rivières,Trois-Rivières,QC,SP,1.0,1.0,0.0,1,2025,22
2025-04-06,CP17 - Trois-Rivières,Trois-Rivières,QC,TO,21.0,21.0,0.0,6,2025,22
2025-04-06,CP18 - Val-d'Or,Val-d'Or,QC,AP,4.0,4.0,0.0,2,2025,22
2025-04-06,CP18 - Val-d'Or,Val-d'Or,QC,AS,10.0,10.0,0.0,5,2025,22
2025-04-06,CP18 - Val-d'Or,Val-d'Or,QC,DI,4.0,4.0,0.0,2,2025,22
2025-04-06,CP18 - Val-d'Or,Val-d'Or,QC,GA,6.0,6.0,0.0,2,2025,22
2025-04-06,CP18 - Val-d'Or,Val-d'Or,QC,LI,1.0,1.0,0.0,1,2025,22
2025-04-06,CP18 - Val-d'Or,Val-d'Or,QC,LO,0.0,1.0,1.0,2,2025,22
2025-04-06,CP18 - Val-d'Or,Val-d'Or,QC,ME,7.0,7.0,0.0,3,2025,22
2025-04-06,CP18 - Val-d'Or,Val-d'Or,QC,MK,2.0,2.0,0.0,1,2025,22
2025-04-06,CP18 - Val-d'Or,Val-d'Or,QC,PC,32.0,32.0,0.0,3,2025,22
2025-04-06,CP18 - Val-d'Or,Val-d'Or,QC,PI,36.0,36.0,0.0,5,2025,22
2025-04-06,CP18 - Val-d'Or,Val-d'Or,QC,SP,2.0,2.0,0.0,1,2025,22
2025-04-06,CP20 - Valleyfield,Valleyfield,QC,AP,1326.0,1326.0,0.0,6,2025,21
2025-04-06,CP20 - Valleyfield,Valleyfield,QC,AS,20.0,20.0,0.0,5,2025,22
2025-04-06,CP20 - Valleyfield,Valleyfield,QC,AZ,3.0,3.0,0.0,2,2025,22
2025-04-06,CP20 - Valleyfield,Valleyfield,QC,BQ,3.0,3.0,0.0,2,2025,22
2025-04-06,CP20 - Valleyfield,Valleyfield,QC,CH,3.0,3.0,0.0,3,2025,22
2025-04-06,CP20 - Valleyfield,Valleyfield,QC,DI,27.0,27.0,0.0,6,2025,21
2025-04-06,CP20 - Valleyfield,Valleyfield,QC,FI,4.0,4.0,0.0,2,2025,22
2025-04-06,CP20 - Valleyfield,Valleyfield,QC,GA,5.0,5.0,0.0,3,2025,21
2025-04-06,CP20 - Valleyfield,Valleyfield,QC,HT,16.0,16.0,0.0,5,2025,21
2025-04-06,CP20 - Valleyfield,Valleyfield,QC,IN,22.0,22.0,0.0,5,2025,21
2025-04-06,CP20 - Valleyfield,Valleyfield,QC,LI,2.0,2.0,0.0,2,2025,22
2025-04-06,CP20 - Valleyfield,Valleyfield,QC,LO,2.0,2.0,0.0,2,2025,21
2025-04-06,CP20 - Valleyfield,Valleyfield,QC,ME,7.0,7.0,0.0,3,2025,21
2025-04-06,CP20 - Valleyfield,Valleyfield,QC,PC,72.0,72.0,0.0,7,2025,21
2025-04-06,CP20 - Valleyfield,Valleyfield,QC,PI,8.0,8.0,0.0,2,2025,22
2025-04-06,CP20 - Valleyfield,Valleyfield,QC,SE,4.0,4.0,0.0,3,2025,21
2025-04-06,CP20 - Valleyfield,Valleyfield,QC,SP,1.0,1.0,0.0,1,2025,22
2025-04-06,CP20 - Valleyfield,Valleyfield,QC,TO,17.0,17.0,0.0,5,2025,21
2025-04-06,CP202 - Nepean,Nepean,ON,AP,21.0,22.0,1.0,5,2025,22
2025-04-06,CP202 - Nepean,Nepean,ON,AS,54.0,54.0,0.0,6,2025,21
2025-04-06,CP202 - Nepean,Nepean,ON,DI,18.0,18.0,0.0,5,2025,21
2025-04-06,CP202 - Nepean,Nepean,ON,FI,1.0,1.0,0.0,1,2025,22
2025-04-06,CP202 - Nepean,Nepean,ON,GA,11.0,11.0,0.0,5,2025,21
2025-04-06,CP202 - Nepean,Nepean,ON,IN,6.0,6.0,0.0,4,2025,21
2025-04-06,CP202 - Nepean,Nepean,ON,LI,18.0,18.0,0.0,6,2025,21
2025-04-06,CP202 - Nepean,Nepean,ON,LO,3.0,3.0,0.0,1,2025,22
2025-04-06,CP202 - Nepean,Nepean,ON,ME,51.0,51.0,0.0,5,2025,21
2025-04-06,CP202 - Nepean,Nepean,ON,MK,4.0,4.0,0.0,1,2025,22
2025-04-06,CP202 - Nepean,Nepean,ON,PA,1.0,1.0,0.0,1,2025,22
2025-04-06,CP202 - Nepean,Nepean,ON,PC,135.0,135.0,0.0,6,2025,21
2025-04-06,CP202 - Nepean,Nepean,ON,PI,111.0,111.0,0.0,6,2025,21
2025-04-06,CP202 - Nepean,Nepean,ON,SP,4.0,4.0,0.0,4,2025,21
2025-04-06,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,AM,1.0,1.0,0.0,1,2025,22
2025-04-06,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,AP,314.0,314.0,0.0,7,2025,21
2025-04-06,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,AS,14.0,14.0,0.0,4,2025,21
2025-04-06,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,BQ,1.0,1.0,0.0,1,2025,22
2025-04-06,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,CH,3.0,3.0,0.0,2,2025,22
2025-04-06,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,GA,2.0,2.0,0.0,1,2025,22
2025-04-06,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,HT,5.0,5.0,0.0,3,2025,22
2025-04-06,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,IN,11.0,11.0,0.0,4,2025,22
2025-04-06,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,INM,2.0,2.0,0.0,1,2025,22
2025-04-06,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,LI,15.0,15.0,0.0,3,2025,22
2025-04-06,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,LO,27.0,27.0,0.0,3,2025,22
2025-04-06,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,ME,12.0,12.0,0.0,5,2025,21
2025-04-06,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,PC,99.0,99.0,0.0,7,2025,21
2025-04-06,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,PI,13.0,13.0,0.0,4,2025,22
2025-04-06,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,SE,4.0,4.0,0.0,2,2025,22
2025-04-06,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,SP,1.0,1.0,0.0,1,2025,22
2025-04-06,CP28 - Pointe-aux-Trembles,Pointe-aux-Trembles,QC,TO,6.0,6.0,0.0,4,2025,22
2025-04-06,CP29 - Lévis,Lévis,QC,AP,1180.0,1180.0,0.0,7,2025,21
2025-04-06,CP29 - Lévis,Lévis,QC,AS,29.0,29.0,0.0,4,2025,21
2025-04-06,CP29 - Lévis,Lévis,QC,AZ,3.0,3.0,0.0,2,2025,22
2025-04-06,CP29 - Lévis,Lévis,QC,BQ,2.0,2.0,0.0,1,2025,22
2025-04-06,CP29 - Lévis,Lévis,QC,CC,2.0,2.0,0.0,2,2025,21
2025-04-06,CP29 - Lévis,Lévis,QC,CH,11.0,11.0,0.0,6,2025,21
2025-04-06,CP29 - Lévis,Lévis,QC,FI,1.0,1.0,0.0,1,2025,22
2025-04-06,CP29 - Lévis,Lévis,QC,GA,5.0,5.0,0.0,3,2025,21
2025-04-06,CP29 - Lévis,Lévis,QC,HT,0.0,0.0,0.0,7,2025,21
2025-04-06,CP29 - Lévis,Lévis,QC,IN,1.0,1.0,0.0,1,2025,21
2025-04-06,CP29 - Lévis,Lévis,QC,LO,4.0,4.0,0.0,3,2025,22
2025-04-06,CP29 - Lévis,Lévis,QC,ME,57.0,57.0,0.0,7,2025,21
2025-04-06,CP29 - Lévis,Lévis,QC,PA,3.0,3.0,0.0,3,2025,21
2025-04-06,CP29 - Lévis,Lévis,QC,PC,68.0,68.0,0.0,7,2025,21
2025-04-06,CP29 - Lévis,Lévis,QC,PI,119.0,119.0,0.0,7,2025,21
2025-04-06,CP29 - Lévis,Lévis,QC,SP,4.0,4.0,0.0,2,2025,21
2025-04-06,CP29 - Lévis,Lévis,QC,TO,16.0,16.0,0.0,7,2025,21
2025-04-06,CP32 - St-Hyacinthe,St-Hyacinthe,QC,AP,591.0,591.0,0.0,7,2025,21
2025-04-06,CP32 - St-Hyacinthe,St-Hyacinthe,QC,AS,8.0,8.0,0.0,4,2025,21
2025-04-06,CP32 - St-Hyacinthe,St-Hyacinthe,QC,BQ,8.0,8.0,0.0,3,2025,21
2025-04-06,CP32 - St-Hyacinthe,St-Hyacinthe,QC,CH,5.0,5.0,0.0,4,2025,21
2025-04-06,CP32 - St-Hyacinthe,St-Hyacinthe,QC,FI,7.0,7.0,0.0,3,2025,21
2025-04-06,CP32 - St-Hyacinthe,St-Hyacinthe,QC,GA,7.0,7.0,0.0,3,2025,21
2025-04-06,CP32 - St-Hyacinthe,St-Hyacinthe,QC,HT,6.0,6.0,0.0,4,2025,21
2025-04-06,CP32 - St-Hyacinthe,St-Hyacinthe,QC,IN,208.0,208.0,0.0,6,2025,21
2025-04-06,CP32 - St-Hyacinthe,St-Hyacinthe,QC,LI,13.0,13.0,0.0,6,2025,21
2025-04-06,CP32 - St-Hyacinthe,St-Hyacinthe,QC,LO,12.0,12.0,0.0,4,2025,21
2025-04-06,CP32 - St-Hyacinthe,St-Hyacinthe,QC,ME,45.0,45.0,0.0,7,2025,21
2025-04-06,CP32 - St-Hyacinthe,St-Hyacinthe,QC,MK,3.0,3.0,0.0,2,2025,22
2025-04-06,CP32 - St-Hyacinthe,St-Hyacinthe,QC,PA,3.0,3.0,0.0,1,2025,21
2025-04-06,CP32 - St-Hyacinthe,St-Hyacinthe,QC,PC,156.0,156.0,0.0,7,2025,21
2025-04-06,CP32 - St-Hyacinthe,St-Hyacinthe,QC,PI,12.0,12.0,0.0,5,2025,21
2025-04-06,CP32 - St-Hyacinthe,St-Hyacinthe,QC,SE,135.0,135.0,0.0,5,2025,21
2025-04-06,CP32 - St-Hyacinthe,St-Hyacinthe,QC,SP,1.0,1.0,0.0,1,2025,21
2025-04-06,CP32 - St-Hyacinthe,St-Hyacinthe,QC,TO,8.0,8.0,0.0,4,2025,21
2025-04-06,CP33 - Sorel-Tracy,Sorel-Tracy,QC,AP,380.0,380.0,0.0,5,2025,22
2025-04-06,CP33 - Sorel-Tracy,Sorel-Tracy,QC,AS,5.0,5.0,0.0,3,2025,22
2025-04-06,CP33 - Sorel-Tracy,Sorel-Tracy,QC,BQ,2.0,2.0,0.0,2,2025,22
2025-04-06,CP33 - Sorel-Tracy,Sorel-Tracy,QC,CC,2.0,2.0,0.0,2,2025,22
2025-04-06,CP33 - Sorel-Tracy,Sorel-Tracy,QC,CH,4.0,4.0,0.0,2,2025,22
2025-04-06,CP33 - Sorel-Tracy,Sorel-Tracy,QC,FI,1.0,1.0,0.0,1,2025,22
2025-04-06,CP33 - Sorel-Tracy,Sorel-Tracy,QC,GA,7.0,7.0,0.0,4,2025,21
2025-04-06,CP33 - Sorel-Tracy,Sorel-Tracy,QC,HT,8.0,8.0,0.0,3,2025,22
2025-04-06,CP33 - Sorel-Tracy,Sorel-Tracy,QC,IN,10.0,10.0,0.0,4,2025,22
2025-04-06,CP33 - Sorel-Tracy,Sorel-Tracy,QC,INM,2.0,2.0,0.0,1,2025,22
2025-04-06,CP33 - Sorel-Tracy,Sorel-Tracy,QC,LI,6.0,6.0,0.0,2,2025,21
2025-04-06,CP33 - Sorel-Tracy,Sorel-Tracy,QC,ME,18.0,18.0,0.0,5,2025,21
2025-04-06,CP33 - Sorel-Tracy,Sorel-Tracy,QC,PC,64.0,64.0,0.0,6,2025,22
2025-04-06,CP33 - Sorel-Tracy,Sorel-Tracy,QC,PI,12.0,12.0,0.0,3,2025,21
2025-04-06,CP33 - Sorel-Tracy,Sorel-Tracy,QC,TO,10.0,10.0,0.0,4,2025,22
2025-04-06,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,AP,2183.0,2183.0,0.0,7,2025,21
2025-04-06,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,AS,30.0,30.0,0.0,6,2025,21
2025-04-06,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,AZ,1.0,1.0,0.0,1,2025,22
2025-04-06,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,BQ,4.0,4.0,0.0,2,2025,21
2025-04-06,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,CH,22.0,22.0,0.0,7,2025,21
2025-04-06,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,GA,15.0,15.0,0.0,4,2025,22
2025-04-06,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,HT,30.0,30.0,0.0,7,2025,21
2025-04-06,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,IN,64.0,64.0,0.0,7,2025,21
2025-04-06,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,INM,12.0,12.0,0.0,6,2025,21
2025-04-06,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,LI,61.0,61.0,0.0,7,2025,21
2025-04-06,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,LO,50.0,50.0,0.0,7,2025,21
2025-04-06,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,ME,26.0,26.0,0.0,4,2025,21
2025-04-06,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,MK,6.0,6.0,0.0,3,2025,21
2025-04-06,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,PA,4.0,4.0,0.0,3,2025,21
2025-04-06,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,PC,350.0,350.0,0.0,7,2025,21
2025-04-06,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,PI,88.0,88.0,0.0,7,2025,21
2025-04-06,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,SE,48.0,48.0,0.0,7,2025,21
2025-04-06,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,SP,4.0,4.0,0.0,3,2025,21
2025-04-06,CP35 - Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,QC,TO,36.0,36.0,0.0,7,2025,21
2025-04-06,CP36 - Saint-Eustache,Saint-Eustache,QC,AP,497.0,497.0,0.0,7,2025,21
2025-04-06,CP36 - Saint-Eustache,Saint-Eustache,QC,AS,21.0,21.0,0.0,5,2025,21
2025-04-06,CP36 - Saint-Eustache,Saint-Eustache,QC,BQ,8.0,8.0,0.0,5,2025,21
2025-04-06,CP36 - Saint-Eustache,Saint-Eustache,QC,CH,8.0,8.0,0.0,3,2025,21
2025-04-06,CP36 - Saint-Eustache,Saint-Eustache,QC,FI,13.0,13.0,0.0,3,2025,21
2025-04-06,CP36 - Saint-Eustache,Saint-Eustache,QC,GA,5.0,5.0,0.0,2,2025,22
2025-04-06,CP36 - Saint-Eustache,Saint-Eustache,QC,HT,9.0,9.0,0.0,2,2025,22
